img_id,reasons
128740,main_frac:0.204
128741,main_frac:0.292
128745,blobs:77;main_frac:0.490
128746,blobs:221
128747,blobs:127;main_frac:0.240
128748,main_frac:0.254
128749,main_frac:0.416
12875,main_frac:0.511
128752,main_frac:0.502
128753,blobs:103;main_frac:0.403
128754,main_frac:0.496
128755,main_frac:0.285
128756,ink_hi:0.754;edge:0.449
128758,main_frac:0.299
128762,main_frac:0.471
128765,main_frac:0.437
128767,main_frac:0.494
12877,main_frac:0.527
128772,main_frac:0.542
128776,main_frac:0.457
128916,main_frac:0.406
12892,ink_lo:0.009;blobs:172;main_frac:0.453
128926,main_frac:0.250
12893,ink_lo:0.009;blobs:179;main_frac:0.430
128936,main_frac:0.271
128938,main_frac:0.275
12894,main_frac:0.373
128941,main_frac:0.320
128945,main_frac:0.537
128947,main_frac:0.412
128949,main_frac:0.287
12895,main_frac:0.462
128950,edge:0.626;main_frac:0.290
128951,edge:0.587;main_frac:0.292
128954,main_frac:0.425
128955,main_frac:0.262
128957,main_frac:0.447
128958,blobs:232
128966,main_frac:0.540
128860,main_frac:0.457
128863,main_frac:0.536
128868,main_frac:0.458
128870,main_frac:0.393
128871,main_frac:0.256
128873,main_frac:0.444
128878,main_frac:0.472
128885,main_frac:0.457
128887,main_frac:0.365
128888,main_frac:0.527
128889,main_frac:0.519
128890,main_frac:0.545
128891,main_frac:0.534
128892,main_frac:0.520
128894,blobs:623;main_frac:0.162
128895,blobs:643;main_frac:0.146
128896,blobs:678;main_frac:0.146
128897,blobs:610;main_frac:0.139
128898,blobs:381;main_frac:0.197
128899,blobs:833;main_frac:0.121
12890,main_frac:0.128
128900,blobs:428;main_frac:0.219
128901,blobs:559;main_frac:0.179
128902,blobs:649;main_frac:0.151
128903,blobs:655;main_frac:0.152
128904,blobs:502;main_frac:0.165
128905,blobs:960;main_frac:0.112
128906,blobs:516;main_frac:0.177
128910,main_frac:0.446
128971,main_frac:0.512
128972,main_frac:0.522
128974,main_frac:0.365
128976,main_frac:0.447
128978,main_frac:0.505
128979,main_frac:0.368
128981,main_frac:0.371
128983,main_frac:0.409
128984,blobs:96;main_frac:0.319
128986,main_frac:0.445
128990,main_frac:0.433
128991,main_frac:0.315
128992,main_frac:0.273
128994,main_frac:0.275
128995,main_frac:0.452
128998,main_frac:0.479
128999,main_frac:0.523
129001,main_frac:0.477
129002,main_frac:0.472
12901,ink_hi:0.519
129018,main_frac:0.468
129019,main_frac:0.448
12902,main_frac:0.477
129020,main_frac:0.366
129021,main_frac:0.328
129026,ink_hi:0.725;edge:0.831
129027,ink_hi:0.862;edge:0.799
129030,ink_hi:0.497;edge:0.307
129031,main_frac:0.531
129032,main_frac:0.508
129034,main_frac:0.550
129038,main_frac:0.536
129039,edge:0.188;main_frac:0.489
129040,main_frac:0.488
129041,main_frac:0.315
129047,main_frac:0.537
129049,main_frac:0.451
12905,main_frac:0.479
129053,main_frac:0.543
129058,main_frac:0.434
129060,main_frac:0.495
129061,edge:0.543
129063,main_frac:0.510
129065,main_frac:0.363
129066,main_frac:0.364
12907,main_frac:0.389
129070,ink_hi:0.459
129072,ink_hi:0.498;main_frac:0.518
129074,ink_hi:0.477
129076,main_frac:0.302
129078,main_frac:0.531
129079,edge:0.568;main_frac:0.511
12908,main_frac:0.477
129080,main_frac:0.438
129082,main_frac:0.525
129083,main_frac:0.315
129084,main_frac:0.439
129086,main_frac:0.378
129087,main_frac:0.280
129089,blobs:245;main_frac:0.538
129091,main_frac:0.494
1291,main_frac:0.400
12910,main_frac:0.398
129102,main_frac:0.409
129103,main_frac:0.336
129104,main_frac:0.384
129105,main_frac:0.338
129106,main_frac:0.435
129111,main_frac:0.488
129112,main_frac:0.336
129113,main_frac:0.314
129114,main_frac:0.366
129115,main_frac:0.384
129118,main_frac:0.518
129121,main_frac:0.275
129122,main_frac:0.436
129124,blobs:138;main_frac:0.524
129125,main_frac:0.449
129126,main_frac:0.500
129127,main_frac:0.257
129131,main_frac:0.483
129134,main_frac:0.458
129135,main_frac:0.348
129136,main_frac:0.510
129137,ink_hi:0.486
129138,ink_hi:0.492
129140,main_frac:0.290
129141,main_frac:0.354
129142,main_frac:0.374
129143,main_frac:0.385
129144,main_frac:0.344
129145,main_frac:0.400
129146,main_frac:0.424
129147,main_frac:0.307
129148,main_frac:0.306
129155,main_frac:0.390
129158,main_frac:0.479
129159,main_frac:0.408
12916,blobs:33;main_frac:0.354
129160,main_frac:0.517
129161,main_frac:0.480
129163,main_frac:0.541
129165,main_frac:0.451
129168,main_frac:0.398
129169,main_frac:0.363
12917,ink_hi:0.472;edge:0.279
129170,main_frac:0.522
129172,main_frac:0.372
129175,main_frac:0.485
129181,main_frac:0.498
129182,main_frac:0.508
129184,main_frac:0.433
129185,main_frac:0.464
129188,blobs:60
129189,blobs:51;main_frac:0.409
12919,ink_hi:0.529;edge:0.311
129191,main_frac:0.447
129192,main_frac:0.376
129194,main_frac:0.407
129195,main_frac:0.424
129196,main_frac:0.403
129197,main_frac:0.489
12920,ink_hi:0.529;edge:0.314
129200,main_frac:0.509
129206,main_frac:0.480
129207,main_frac:0.441
129209,main_frac:0.474
12921,main_frac:0.546
129215,main_frac:0.468
129216,blobs:31;edge:0.151;main_frac:0.472
129217,main_frac:0.328
129218,blobs:182;main_frac:0.272
129219,blobs:114;main_frac:0.295
129220,blobs:232
129222,main_frac:0.337
129224,main_frac:0.278
129226,main_frac:0.321
129228,main_frac:0.535
129229,main_frac:0.494
129231,main_frac:0.540
129234,blobs:61
129236,main_frac:0.512
129238,main_frac:0.375
129241,main_frac:0.525
129250,main_frac:0.543
129257,main_frac:0.316
129259,main_frac:0.399
12926,main_frac:0.443
129263,main_frac:0.343
129267,main_frac:0.368
129268,main_frac:0.439
129269,main_frac:0.519
129270,main_frac:0.482
129271,main_frac:0.542
129272,main_frac:0.378
129274,main_frac:0.464
129275,ink_hi:0.469;edge:0.312
129276,main_frac:0.346
129277,main_frac:0.368
129278,main_frac:0.353
129279,main_frac:0.340
129281,main_frac:0.460
129286,main_frac:0.355
129287,main_frac:0.428
129288,main_frac:0.498
129289,main_frac:0.315
129296,main_frac:0.468
129299,blobs:47;main_frac:0.417
1293,main_frac:0.226
129304,main_frac:0.541
129309,ink_hi:0.450
129311,main_frac:0.496
129313,main_frac:0.475
129314,main_frac:0.123
129315,main_frac:0.316
129316,main_frac:0.525
129317,main_frac:0.480
129318,main_frac:0.524
129320,main_frac:0.448
129321,blobs:36
129323,main_frac:0.549
129326,blobs:146;main_frac:0.510
12933,blobs:157;main_frac:0.410
129330,main_frac:0.301
129334,blobs:76
129339,blobs:139
12934,blobs:45;edge:0.243;main_frac:0.433
129340,main_frac:0.538
129342,ink_hi:0.466;blobs:39;edge:0.363
129343,blobs:62
129347,main_frac:0.392
129348,main_frac:0.469
12935,blobs:39;main_frac:0.383
12936,main_frac:0.511
129363,main_frac:0.379
129364,main_frac:0.303
129370,main_frac:0.373
129371,main_frac:0.435
129372,main_frac:0.421
129373,main_frac:0.247
129374,main_frac:0.273
129375,main_frac:0.282
129376,main_frac:0.201
129379,blobs:83;main_frac:0.258
129380,blobs:54
129381,blobs:81
129382,blobs:78
129383,blobs:74
129386,main_frac:0.384
129389,main_frac:0.325
129391,main_frac:0.493
129393,main_frac:0.507
129394,main_frac:0.501
129396,ink_hi:0.552
129397,ink_hi:0.502
129399,main_frac:0.523
12940,main_frac:0.536
129402,main_frac:0.537
129403,main_frac:0.514
129404,main_frac:0.520
129407,main_frac:0.468
129408,main_frac:0.476
12941,blobs:358;main_frac:0.247
129414,main_frac:0.498
129415,main_frac:0.466
129418,main_frac:0.470
12942,ink_lo:0.009;blobs:168;main_frac:0.407
129421,main_frac:0.416
129424,main_frac:0.546
129428,main_frac:0.442
129429,main_frac:0.530
12943,main_frac:0.496
129433,main_frac:0.525
12944,main_frac:0.163
129454,main_frac:0.405
129455,main_frac:0.539
129457,main_frac:0.459
129479,main_frac:0.508
12948,main_frac:0.542
129482,main_frac:0.317
129487,main_frac:0.524
129522,main_frac:0.471
129530,main_frac:0.480
129532,main_frac:0.471
129537,main_frac:0.485
129544,main_frac:0.521
129545,main_frac:0.485
129662,main_frac:0.486
129663,main_frac:0.399
129668,main_frac:0.526
12967,main_frac:0.346
129670,main_frac:0.493
129672,blobs:80;edge:0.173
129679,main_frac:0.433
129682,blobs:43
129683,blobs:57
129685,edge:0.196
129687,blobs:62;edge:0.279
129697,blobs:63
1297,main_frac:0.394
129706,blobs:66;edge:0.214
12971,main_frac:0.484
129713,main_frac:0.421
129717,blobs:51
129548,main_frac:0.532
12955,main_frac:0.472
129550,main_frac:0.543
129555,main_frac:0.413
129564,main_frac:0.290
129565,main_frac:0.286
12957,main_frac:0.541
129571,main_frac:0.449
129599,main_frac:0.458
1296,main_frac:0.385
12960,main_frac:0.465
129720,blobs:131
129752,blobs:36
129757,blobs:38
129758,blobs:73;main_frac:0.418
129761,blobs:66;main_frac:0.081
129763,main_frac:0.340
129764,main_frac:0.368
129766,main_frac:0.339
129767,blobs:64;main_frac:0.176
129768,blobs:71;main_frac:0.359
129769,main_frac:0.521
129771,main_frac:0.546
129772,main_frac:0.540
129773,blobs:70
129775,blobs:49
129776,edge:0.188
129777,blobs:158;main_frac:0.333
129778,blobs:51;main_frac:0.432
129779,main_frac:0.389
129783,main_frac:0.399
129786,blobs:63
129788,blobs:41
12979,main_frac:0.357
129791,main_frac:0.231
129795,blobs:53
129797,edge:0.213
129798,main_frac:0.400
129799,main_frac:0.542
129800,main_frac:0.503
129803,ink_hi:0.484
129809,ink_hi:0.454
12981,blobs:42;main_frac:0.531
129815,ink_hi:0.663;edge:0.398
129816,ink_hi:0.691;edge:0.403
129817,main_frac:0.257
129818,main_frac:0.327
129819,main_frac:0.519
129820,ink_hi:0.750;edge:0.996
129822,main_frac:0.420
129823,main_frac:0.299
129824,main_frac:0.219
129825,main_frac:0.364
129826,main_frac:0.225
129827,ink_hi:0.458;edge:0.766
129828,main_frac:0.467
129829,main_frac:0.388
12983,main_frac:0.433
129830,main_frac:0.320
129831,main_frac:0.377
129832,blobs:55;main_frac:0.272
129833,main_frac:0.430
129834,main_frac:0.443
129835,main_frac:0.377
129836,main_frac:0.294
129837,main_frac:0.446
129840,main_frac:0.464
129841,edge:0.223;main_frac:0.337
129842,main_frac:0.368
129843,main_frac:0.526
129844,main_frac:0.433
129845,main_frac:0.444
129849,ink_hi:0.480;main_frac:0.452
129850,main_frac:0.319
129851,main_frac:0.289
129853,main_frac:0.403
129854,main_frac:0.456
129856,main_frac:0.397
129857,main_frac:0.242
129858,main_frac:0.340
129861,main_frac:0.221
129864,main_frac:0.332
129865,main_frac:0.456
129868,main_frac:0.271
129869,main_frac:0.526
129870,main_frac:0.341
129871,main_frac:0.356
129872,main_frac:0.396
129873,blobs:33;main_frac:0.326
129874,main_frac:0.441
129875,main_frac:0.458
129876,main_frac:0.276
129877,main_frac:0.490
129878,main_frac:0.427
129879,main_frac:0.296
129880,main_frac:0.230
129883,blobs:352;main_frac:0.451
129885,main_frac:0.520
129886,main_frac:0.401
129887,main_frac:0.455
129888,blobs:40
129892,edge:0.150;main_frac:0.464
129894,main_frac:0.532
129895,main_frac:0.478
129897,main_frac:0.445
129903,main_frac:0.371
129904,edge:0.164
129907,blobs:155
129912,main_frac:0.340
129913,edge:0.216
129914,main_frac:0.455
129917,blobs:48
129918,blobs:38;main_frac:0.347
129919,main_frac:0.397
129920,main_frac:0.486
129921,main_frac:0.524
129925,blobs:69
129926,blobs:117;main_frac:0.331
129927,blobs:203
129929,main_frac:0.436
129930,main_frac:0.446
129931,main_frac:0.366
129933,main_frac:0.475
129934,blobs:61
12994,blobs:599;main_frac:0.168
129940,main_frac:0.480
129943,main_frac:0.496
129946,blobs:38
129608,main_frac:0.523
129609,main_frac:0.528
12961,main_frac:0.431
129611,main_frac:0.448
12962,main_frac:0.350
12964,ink_hi:0.648;edge:0.297
129642,main_frac:0.543
129655,ink_hi:0.450
129656,ink_hi:0.467
129658,main_frac:0.455
12995,blobs:667;main_frac:0.150
129951,main_frac:0.504
129953,main_frac:0.260
129955,main_frac:0.532
129959,main_frac:0.456
12996,blobs:623;main_frac:0.137
129960,main_frac:0.436
129962,blobs:226
129963,blobs:1057;main_frac:0.373
129964,main_frac:0.531
129965,main_frac:0.494
129967,main_frac:0.383
12997,blobs:598;main_frac:0.150
129970,main_frac:0.315
129971,edge:0.349;main_frac:0.327
129972,main_frac:0.504
129973,main_frac:0.412
129974,blobs:59;main_frac:0.400
129975,blobs:40;main_frac:0.462
129976,main_frac:0.400
129977,main_frac:0.548
129978,main_frac:0.466
129979,main_frac:0.408
12998,blobs:588;main_frac:0.151
129981,main_frac:0.224
129982,main_frac:0.424
129983,blobs:82
129984,main_frac:0.411
129986,main_frac:0.242
129987,main_frac:0.353
129988,main_frac:0.441
129989,main_frac:0.340
12999,blobs:787;main_frac:0.129
129990,main_frac:0.507
129991,main_frac:0.497
129993,main_frac:0.345
130,main_frac:0.507
1300,main_frac:0.167
13000,blobs:745;main_frac:0.120
130000,main_frac:0.144
130001,main_frac:0.227
130006,blobs:84
13001,blobs:871;main_frac:0.107
130012,ink_hi:0.463
130014,main_frac:0.535
130017,main_frac:0.336
13002,main_frac:0.535
130024,ink_hi:0.513
130028,main_frac:0.312
130029,blobs:87;main_frac:0.273
13003,edge:0.153
130030,main_frac:0.306
130036,main_frac:0.340
130037,main_frac:0.514
130039,main_frac:0.297
130040,main_frac:0.505
130041,main_frac:0.290
130043,blobs:35;main_frac:0.262
130046,ink_hi:0.587;edge:0.345
130050,main_frac:0.259
130051,main_frac:0.419
130052,main_frac:0.466
130059,main_frac:0.214
13006,main_frac:0.507
130060,main_frac:0.389
130062,main_frac:0.373
130063,main_frac:0.416
130064,main_frac:0.441
130066,main_frac:0.223
130068,main_frac:0.359
13007,edge:0.230
130072,main_frac:0.313
130074,main_frac:0.427
130075,main_frac:0.265
130078,ink_hi:0.631;edge:0.416
130079,ink_hi:0.466;edge:0.719;main_frac:0.354
130080,ink_hi:0.710;edge:0.276
130081,edge:0.563;main_frac:0.231
130085,main_frac:0.511
130088,ink_hi:0.477
130089,main_frac:0.495
13009,edge:0.676;main_frac:0.431
130091,main_frac:0.295
130093,main_frac:0.400
130096,main_frac:0.435
130097,blobs:64
130099,main_frac:0.451
1301,main_frac:0.235
130100,main_frac:0.280
130101,main_frac:0.457
130102,main_frac:0.422
130103,main_frac:0.406
130105,main_frac:0.364
130111,main_frac:0.487
130112,main_frac:0.547
130113,main_frac:0.314
130114,main_frac:0.548
130117,main_frac:0.503
130130,ink_hi:0.496
130132,main_frac:0.493
130133,main_frac:0.315
130134,main_frac:0.478
130136,main_frac:0.486
13014,main_frac:0.324
130142,blobs:78
130147,main_frac:0.410
130148,main_frac:0.538
130150,main_frac:0.494
130153,main_frac:0.527
130155,main_frac:0.475
130158,main_frac:0.311
130159,main_frac:0.352
13016,main_frac:0.549
130166,ink_hi:0.497
130168,main_frac:0.302
130169,main_frac:0.519
13017,ink_hi:0.670;edge:0.611
130172,main_frac:0.363
130173,main_frac:0.473
130174,main_frac:0.523
130175,main_frac:0.459
130178,blobs:78
130180,main_frac:0.542
130182,main_frac:0.342
130184,main_frac:0.492
130188,main_frac:0.407
130189,main_frac:0.326
13019,main_frac:0.512
130190,ink_hi:0.845;edge:0.467
130193,blobs:72;edge:0.617
130194,main_frac:0.379
130195,main_frac:0.322
130196,main_frac:0.352
13020,main_frac:0.417
130201,main_frac:0.411
130203,blobs:48;edge:0.164
130204,main_frac:0.395
130205,main_frac:0.319
130208,main_frac:0.377
130214,main_frac:0.414
130215,main_frac:0.325
130216,main_frac:0.401
130217,main_frac:0.471
130219,main_frac:0.305
130220,main_frac:0.460
130221,main_frac:0.347
130223,main_frac:0.486
130226,blobs:41;main_frac:0.441
13023,main_frac:0.292
130230,blobs:74;edge:0.160
130234,main_frac:0.384
130236,main_frac:0.223
130238,main_frac:0.463
130241,main_frac:0.468
130242,main_frac:0.362
130246,main_frac:0.278
130248,main_frac:0.420
130249,main_frac:0.342
13025,main_frac:0.343
130250,main_frac:0.311
130251,main_frac:0.390
130256,main_frac:0.357
130257,main_frac:0.170
130258,main_frac:0.246
130259,main_frac:0.440
13026,main_frac:0.481
130260,main_frac:0.314
130263,main_frac:0.372
130264,main_frac:0.419
130265,main_frac:0.374
130266,main_frac:0.442
130267,main_frac:0.354
130268,main_frac:0.333
130269,main_frac:0.285
13027,main_frac:0.512
130271,main_frac:0.366
130272,main_frac:0.317
130277,main_frac:0.417
130279,blobs:730
130283,blobs:351
130289,main_frac:0.547
130298,main_frac:0.199
130300,main_frac:0.527
130326,main_frac:0.144
130327,main_frac:0.243
130329,main_frac:0.409
130332,ink_hi:0.457;blobs:93;edge:0.194
130391,ink_hi:0.450
130392,ink_hi:0.482
130396,blobs:94
1304,main_frac:0.547
130404,main_frac:0.264
130405,main_frac:0.433
130406,ink_hi:0.486
130410,ink_hi:0.469
130415,main_frac:0.540
130425,blobs:33
130453,main_frac:0.450
13046,main_frac:0.373
130466,main_frac:0.537
130467,main_frac:0.442
130468,blobs:54
130469,main_frac:0.485
130472,main_frac:0.260
130474,main_frac:0.471
130475,main_frac:0.372
130476,main_frac:0.464
130477,main_frac:0.419
130479,main_frac:0.352
13048,main_frac:0.353
130481,blobs:31;main_frac:0.388
130482,blobs:32
130484,blobs:55
130486,blobs:47
130488,blobs:37
130489,blobs:50
13049,main_frac:0.367
130490,main_frac:0.298
130491,edge:0.240
130493,main_frac:0.452
130496,blobs:68
130499,blobs:56
13050,main_frac:0.361
130501,main_frac:0.462
130504,main_frac:0.403
130506,blobs:41
130507,blobs:47
130511,blobs:68
130513,blobs:56;edge:0.231
130514,blobs:38
130515,blobs:31
130516,blobs:125;main_frac:0.509
130518,blobs:40
130521,ink_hi:0.545;edge:0.313
130522,blobs:55
130584,main_frac:0.383
130591,ink_hi:0.528
130592,ink_hi:0.475
130594,main_frac:0.526
130596,blobs:264
130597,ink_hi:0.752;edge:0.174
130599,blobs:95
1306,blobs:114
130606,main_frac:0.361
130609,ink_hi:0.688
13061,main_frac:0.546
130610,ink_hi:0.580
130613,ink_hi:0.570
130617,ink_hi:0.513
130618,ink_hi:0.472
130622,main_frac:0.232
130625,main_frac:0.538
130626,main_frac:0.308
130627,main_frac:0.485
13063,main_frac:0.423
130630,main_frac:0.512
130631,main_frac:0.247
130632,main_frac:0.308
130633,main_frac:0.423
130634,blobs:32;main_frac:0.387
130636,blobs:78;edge:0.226;main_frac:0.322
130637,main_frac:0.232
130639,main_frac:0.396
130525,blobs:34
13053,blobs:84;main_frac:0.485
130530,main_frac:0.346
130533,edge:0.180
130534,main_frac:0.448
130535,blobs:31;main_frac:0.220
130536,blobs:33;edge:0.152
130538,main_frac:0.426
130539,main_frac:0.275
130545,blobs:36;edge:0.166;main_frac:0.507
130547,ink_hi:0.475;blobs:135;edge:0.327
130548,blobs:31
130550,edge:0.202
130571,edge:0.276
130572,main_frac:0.476
130575,main_frac:0.364
130576,main_frac:0.492
130640,main_frac:0.384
130641,main_frac:0.408
130642,main_frac:0.439
130644,blobs:66;main_frac:0.457
130646,main_frac:0.549
130647,main_frac:0.547
130648,ink_hi:0.522;main_frac:0.490
130649,ink_hi:0.463
130652,main_frac:0.379
130653,main_frac:0.520
130655,main_frac:0.531
130657,main_frac:0.530
130658,main_frac:0.508
130659,main_frac:0.332
130660,main_frac:0.336
130661,main_frac:0.347
130663,main_frac:0.289
130664,main_frac:0.402
130666,blobs:442;main_frac:0.515
130668,main_frac:0.365
130669,main_frac:0.313
130670,main_frac:0.393
130671,main_frac:0.293
130672,main_frac:0.282
130673,main_frac:0.266
130674,edge:0.545;main_frac:0.230
130675,ink_hi:0.566;edge:0.370
130678,main_frac:0.353
13068,main_frac:0.491
130681,main_frac:0.402
130682,main_frac:0.466
130683,main_frac:0.323
130684,main_frac:0.348
130685,main_frac:0.446
130688,main_frac:0.454
130690,blobs:36
130693,main_frac:0.231
130694,main_frac:0.495
130695,main_frac:0.237
130696,main_frac:0.431
130697,main_frac:0.303
130756,blobs:77
130757,blobs:36
130764,main_frac:0.485
130766,main_frac:0.420
130767,main_frac:0.392
13077,main_frac:0.477
130770,ink_hi:0.475
130777,ink_hi:0.470
130779,main_frac:0.258
130781,main_frac:0.490
130782,main_frac:0.475
130783,main_frac:0.402
130784,main_frac:0.294
130785,blobs:60;edge:0.158
130786,ink_hi:0.483;blobs:188;edge:0.355
130787,main_frac:0.474
130788,main_frac:0.405
130790,main_frac:0.272
130792,main_frac:0.339
130794,main_frac:0.486
130795,main_frac:0.455
130797,main_frac:0.278
130798,main_frac:0.458
1308,ink_hi:0.469
130802,blobs:134
130803,blobs:59
130804,blobs:62
130807,main_frac:0.275
130808,main_frac:0.521
130810,main_frac:0.386
130811,main_frac:0.340
130698,main_frac:0.468
130699,main_frac:0.347
1307,ink_hi:0.476
130700,main_frac:0.346
130702,main_frac:0.386
130703,main_frac:0.374
130704,main_frac:0.278
130706,main_frac:0.251
130707,main_frac:0.331
130708,main_frac:0.241
130709,main_frac:0.399
130710,blobs:91;main_frac:0.360
130715,main_frac:0.407
130716,main_frac:0.399
130717,main_frac:0.322
130718,main_frac:0.310
130719,main_frac:0.368
13072,main_frac:0.262
130721,main_frac:0.525
130724,ink_hi:0.525
130728,main_frac:0.493
130729,main_frac:0.491
130732,blobs:109;edge:0.156;main_frac:0.396
130733,main_frac:0.457
130734,main_frac:0.372
130739,main_frac:0.516
130740,main_frac:0.505
130742,main_frac:0.347
130748,edge:0.173
130812,main_frac:0.524
130813,main_frac:0.344
130816,ink_hi:0.615;edge:0.388
130817,ink_hi:0.487;main_frac:0.458
130818,main_frac:0.482
130819,main_frac:0.412
130820,main_frac:0.498
130822,main_frac:0.400
130823,main_frac:0.336
130824,main_frac:0.393
130825,main_frac:0.387
130826,main_frac:0.373
130829,blobs:46
130830,blobs:55;main_frac:0.355
130831,main_frac:0.337
130832,main_frac:0.393
130834,main_frac:0.435
130837,main_frac:0.270
130838,ink_hi:0.472;main_frac:0.344
130839,main_frac:0.391
130840,main_frac:0.337
130843,main_frac:0.470
130846,main_frac:0.342
130847,main_frac:0.408
130853,main_frac:0.408
130855,main_frac:0.416
130856,main_frac:0.407
130857,main_frac:0.399
130858,main_frac:0.421
130859,main_frac:0.435
130860,main_frac:0.285
130861,main_frac:0.318
130864,main_frac:0.488
130865,main_frac:0.353
130868,main_frac:0.420
130869,blobs:105;main_frac:0.425
130870,blobs:34;main_frac:0.311
130871,main_frac:0.313
130872,blobs:52;main_frac:0.246
130873,main_frac:0.362
130876,main_frac:0.454
130877,main_frac:0.363
130878,main_frac:0.306
130880,main_frac:0.277
130881,main_frac:0.471
130883,main_frac:0.282
130884,ink_hi:0.482
130886,main_frac:0.467
130887,main_frac:0.412
130897,main_frac:0.357
130899,main_frac:0.465
130900,blobs:157;main_frac:0.497
130901,main_frac:0.415
130902,main_frac:0.361
130903,main_frac:0.469
130905,main_frac:0.533
130907,main_frac:0.156
130908,main_frac:0.434
130909,main_frac:0.483
130910,main_frac:0.419
130911,main_frac:0.397
130912,main_frac:0.301
130913,main_frac:0.348
130914,main_frac:0.540
130920,main_frac:0.530
130921,blobs:271
130922,blobs:58
130923,blobs:134;main_frac:0.404
130925,main_frac:0.229
130926,main_frac:0.286
130928,main_frac:0.469
130929,main_frac:0.379
130934,main_frac:0.334
130936,main_frac:0.340
130937,main_frac:0.541
130939,main_frac:0.336
130940,main_frac:0.330
130941,main_frac:0.245
130943,main_frac:0.320
130948,main_frac:0.515
130949,main_frac:0.365
130950,blobs:51
130954,main_frac:0.239
130959,main_frac:0.388
130962,main_frac:0.327
130964,main_frac:0.530
130965,main_frac:0.550
130966,blobs:59
130967,blobs:209;main_frac:0.231
130968,main_frac:0.397
130970,ink_hi:0.529
130971,main_frac:0.378
130972,main_frac:0.476
130973,main_frac:0.295
130974,blobs:228;main_frac:0.354
130975,blobs:113;main_frac:0.420
130977,main_frac:0.496
130978,main_frac:0.423
130979,main_frac:0.389
130981,blobs:32;main_frac:0.387
130983,main_frac:0.309
130984,blobs:78;edge:0.226;main_frac:0.322
130985,main_frac:0.232
130987,main_frac:0.396
130989,main_frac:0.371
130990,main_frac:0.428
130991,main_frac:0.300
130993,main_frac:0.402
130994,main_frac:0.438
130995,main_frac:0.433
130996,blobs:298;main_frac:0.420
130997,main_frac:0.358
130998,main_frac:0.406
130999,main_frac:0.398
1310,main_frac:0.447
131000,ink_hi:0.476
131001,main_frac:0.422
131002,main_frac:0.471
131003,main_frac:0.448
131004,main_frac:0.488
131005,main_frac:0.482
131006,main_frac:0.288
131007,main_frac:0.271
131008,main_frac:0.445
131009,main_frac:0.383
131010,ink_hi:0.740;edge:0.894
131011,edge:0.533;main_frac:0.346
131012,ink_hi:0.707;edge:0.340
131013,main_frac:0.465
131014,edge:0.541;main_frac:0.284
131015,main_frac:0.329
131017,main_frac:0.330
131018,main_frac:0.502
131019,main_frac:0.477
131020,main_frac:0.548
131021,main_frac:0.543
131023,main_frac:0.257
131024,main_frac:0.449
131026,blobs:157;main_frac:0.345
131028,main_frac:0.403
131029,main_frac:0.383
131030,main_frac:0.384
131031,main_frac:0.342
131032,main_frac:0.533
131033,main_frac:0.276
131034,main_frac:0.425
131036,main_frac:0.376
131037,main_frac:0.431
131038,main_frac:0.334
131039,main_frac:0.479
131040,main_frac:0.301
131041,main_frac:0.462
131042,main_frac:0.515
131043,ink_hi:0.510
131045,main_frac:0.480
131046,main_frac:0.428
131047,main_frac:0.519
131048,main_frac:0.407
131049,main_frac:0.240
131050,main_frac:0.495
131051,main_frac:0.436
131052,main_frac:0.430
131053,main_frac:0.249
131055,main_frac:0.355
131056,main_frac:0.449
131057,main_frac:0.501
131058,main_frac:0.238
131065,main_frac:0.438
131066,ink_hi:0.690;edge:0.292
131067,main_frac:0.539
131068,main_frac:0.383
131069,main_frac:0.464
13107,blobs:50;edge:0.291
131070,main_frac:0.374
131072,main_frac:0.470
131074,main_frac:0.436
131075,edge:0.172;main_frac:0.319
131076,blobs:42;main_frac:0.406
131077,main_frac:0.360
131078,main_frac:0.266
131079,blobs:74;main_frac:0.541
131083,blobs:31;edge:0.233;main_frac:0.197
131086,main_frac:0.444
131087,main_frac:0.288
131088,main_frac:0.498
13109,blobs:927;main_frac:0.110
131090,main_frac:0.544
131096,main_frac:0.353
13110,blobs:677;main_frac:0.118
131102,main_frac:0.514
131106,main_frac:0.345
131107,edge:0.177;main_frac:0.387
131108,blobs:40;main_frac:0.340
131109,blobs:37
13111,blobs:279;main_frac:0.279
131114,blobs:46;main_frac:0.450
131115,blobs:193;main_frac:0.471
13112,main_frac:0.372
131121,main_frac:0.293
131122,main_frac:0.325
131124,main_frac:0.522
13113,main_frac:0.435
131132,main_frac:0.349
13114,main_frac:0.226
131147,main_frac:0.376
131148,main_frac:0.419
131151,main_frac:0.241
131152,blobs:916;main_frac:0.319
131153,blobs:41
131156,main_frac:0.248
131215,main_frac:0.229
131216,main_frac:0.234
131217,main_frac:0.435
131218,ink_hi:0.465;main_frac:0.348
131219,ink_hi:0.457;main_frac:0.477
131220,main_frac:0.392
131221,main_frac:0.414
131222,main_frac:0.482
131224,main_frac:0.516
131225,main_frac:0.523
131226,main_frac:0.221
131227,main_frac:0.375
131228,main_frac:0.420
13123,main_frac:0.314
131231,main_frac:0.231
131233,main_frac:0.394
131234,main_frac:0.330
131236,ink_hi:0.466
131238,main_frac:0.327
131239,main_frac:0.450
13124,main_frac:0.424
131240,ink_hi:0.634;edge:0.357
131241,main_frac:0.100
131242,main_frac:0.493
13125,main_frac:0.284
131252,ink_hi:0.455
131253,ink_hi:0.461
131254,main_frac:0.263
