series,run,step,model,vae,latent_channels,latent_spatial,vae_scaling_factor,data_csv,img_root,char_embed_dim,callig_embed_dim,num_characters,dino,cond_mode,condition_fusion,sampler,use_skel,skel_root,w_skel,use_canny,w_canny,glyph_init_mix,w_glyph_cond,balance_callig_alpha,balance_char_alpha,lr,weight_decay,warmup_steps,max_steps,batch_size,ema_decay,lr_schedule,min_lr_ratio,resume,train_ctrl_only,main_ckpt,skel_cond_channels,cond_drop_struct_prob,eval_csv,eval_n,eval_steps,eval_cfg,eval_seed,mse,ssim,ssim_old_uniform,skel_iou,lpips,mse_base,ssim_base,mse_ctrl,ssim_ctrl,skel_iou_base,skel_iou_ctrl,lpips_base,lpips_ctrl,delta_ssim,delta_mse,delta_skel_iou,delta_lpips,src
s5_2factor_B_latentstruct_pixelsk_opt,20260818-004938-s5-2factor-B-latentC-pixelsk-opt,60000,DiT-2Cond-B/2,pretrained_models/sd-vae-ft-ema,4,32,0.18215,5script/train_top30.csv,final_imgs_256,256,128,35130,none,2cond,factorized_add,factor_balanced,True,final_skeleton,1.0,False,0.0,0.0,False,0.15,0.35,0.0002,0.02,1000,400000,64,0.9999,cosine,0.1,,,,,,5script/eval100_top30.csv,100,50,4.0,0,0.9991455674171448,0.3186404422546426,,,,,,,,,,,,,,,,eval_auto
s5_2factor_B_latentstruct_pixelsk_opt,20260818-004938-s5-2factor-B-latentC-pixelsk-opt,65000,DiT-2Cond-B/2,pretrained_models/sd-vae-ft-ema,4,32,0.18215,5script/train_top30.csv,final_imgs_256,256,128,35130,none,2cond,factorized_add,factor_balanced,True,final_skeleton,1.0,False,0.0,0.0,False,0.15,0.35,0.0002,0.02,1000,400000,64,0.9999,cosine,0.1,,,,,,5script/eval100_top30.csv,100,50,4.0,0,1.0076084733009338,0.3158484156181415,,,,,,,,,,,,,,,,eval_auto
s5_2factor_B_latentstruct_pixelsk_opt,20260818-004938-s5-2factor-B-latentC-pixelsk-opt,70000,DiT-2Cond-B/2,pretrained_models/sd-vae-ft-ema,4,32,0.18215,5script/train_top30.csv,final_imgs_256,256,128,35130,none,2cond,factorized_add,factor_balanced,True,final_skeleton,1.0,False,0.0,0.0,False,0.15,0.35,0.0002,0.02,1000,400000,64,0.9999,cosine,0.1,,,,,,5script/eval100_top30.csv,100,50,4.0,0,0.9911325216293335,0.3204257057855527,,,,,,,,,,,,,,,,eval_auto
s5_2factor_B_latentstruct_pixelsk_opt,20260818-004938-s5-2factor-B-latentC-pixelsk-opt,75000,DiT-2Cond-B/2,pretrained_models/sd-vae-ft-ema,4,32,0.18215,5script/train_top30.csv,final_imgs_256,256,128,35130,none,2cond,factorized_add,factor_balanced,True,final_skeleton,1.0,False,0.0,0.0,False,0.15,0.35,0.0002,0.02,1000,400000,64,0.9999,cosine,0.1,,,,,,5script/eval100_top30.csv,100,50,4.0,0,0.942169189453125,0.3470981704443694,,,,,,,,,,,,,,,,eval_auto
s5_2factor_B_latentstruct_pixelsk_opt,20260818-004938-s5-2factor-B-latentC-pixelsk-opt,80000,DiT-2Cond-B/2,pretrained_models/sd-vae-ft-ema,4,32,0.18215,5script/train_top30.csv,final_imgs_256,256,128,35130,none,2cond,factorized_add,factor_balanced,True,final_skeleton,1.0,False,0.0,0.0,False,0.15,0.35,0.0002,0.02,1000,400000,64,0.9999,cosine,0.1,,,,,,5script/eval100_top30.csv,100,50,4.0,0,0.9134945750236512,0.3675331652909517,,,,,,,,,,,,,,,,eval_auto
s5_2factor_B_latentstruct_pixelsk_opt,20260818-004938-s5-2factor-B-latentC-pixelsk-opt,85000,DiT-2Cond-B/2,pretrained_models/sd-vae-ft-ema,4,32,0.18215,5script/train_top30.csv,final_imgs_256,256,128,35130,none,2cond,factorized_add,factor_balanced,True,final_skeleton,1.0,False,0.0,0.0,False,0.15,0.35,0.0002,0.02,1000,400000,64,0.9999,cosine,0.1,,,,,,5script/eval100_top30.csv,100,50,4.0,0,0.8920995831489563,0.38056915824611987,,,,,,,,,,,,,,,,eval_auto
s5_2factor_B_latentstruct_pixelsk_opt,20260818-004938-s5-2factor-B-latentC-pixelsk-opt,90000,DiT-2Cond-B/2,pretrained_models/sd-vae-ft-ema,4,32,0.18215,5script/train_top30.csv,final_imgs_256,256,128,35130,none,2cond,factorized_add,factor_balanced,True,final_skeleton,1.0,False,0.0,0.0,False,0.15,0.35,0.0002,0.02,1000,400000,64,0.9999,cosine,0.1,,,,,,5script/eval100_top30.csv,100,50,4.0,0,0.9031116366386414,0.37287553742527946,,,,,,,,,,,,,,,,eval_auto
s5_2factor_B_latentstruct_pixelsk_opt,20260818-004938-s5-2factor-B-latentC-pixelsk-opt,95000,DiT-2Cond-B/2,pretrained_models/sd-vae-ft-ema,4,32,0.18215,5script/train_top30.csv,final_imgs_256,256,128,35130,none,2cond,factorized_add,factor_balanced,True,final_skeleton,1.0,False,0.0,0.0,False,0.15,0.35,0.0002,0.02,1000,400000,64,0.9999,cosine,0.1,,,,,,5script/eval100_top30.csv,100,50,4.0,0,0.8852903366088867,0.3880716068545978,,,,,,,,,,,,,,,,eval_auto
s5_2factor_B_latentstruct_pixelsk_opt,20260818-004938-s5-2factor-B-latentC-pixelsk-opt,100000,DiT-2Cond-B/2,pretrained_models/sd-vae-ft-ema,4,32,0.18215,5script/train_top30.csv,final_imgs_256,256,128,35130,none,2cond,factorized_add,factor_balanced,True,final_skeleton,1.0,False,0.0,0.0,False,0.15,0.35,0.0002,0.02,1000,400000,64,0.9999,cosine,0.1,,,,,,5script/eval100_top30.csv,100,50,4.0,0,0.8922491669654846,0.38426567402978745,,,,,,,,,,,,,,,,eval_auto
s5_2factor_B_latentstruct_pixelsk_opt,20260818-004938-s5-2factor-B-latentC-pixelsk-opt,105000,DiT-2Cond-B/2,pretrained_models/sd-vae-ft-ema,4,32,0.18215,5script/train_top30.csv,final_imgs_256,256,128,35130,none,2cond,factorized_add,factor_balanced,True,final_skeleton,1.0,False,0.0,0.0,False,0.15,0.35,0.0002,0.02,1000,400000,64,0.9999,cosine,0.1,,,,,,5script/eval100_top30.csv,100,50,4.0,0,0.8753015041351319,0.3853703623513379,,,,,,,,,,,,,,,,eval_auto
s5_2factor_B_latentstruct_pixelsk_opt,20260818-004938-s5-2factor-B-latentC-pixelsk-opt,110000,DiT-2Cond-B/2,pretrained_models/sd-vae-ft-ema,4,32,0.18215,5script/train_top30.csv,final_imgs_256,256,128,35130,none,2cond,factorized_add,factor_balanced,True,final_skeleton,1.0,False,0.0,0.0,False,0.15,0.35,0.0002,0.02,1000,400000,64,0.9999,cosine,0.1,,,,,,5script/eval100_top30.csv,100,50,4.0,0,0.8717227578163147,0.3895076345403989,,,,,,,,,,,,,,,,eval_auto
s5_2factor_B_latentstruct_pixelsk_opt,20260818-004938-s5-2factor-B-latentC-pixelsk-opt,115000,DiT-2Cond-B/2,pretrained_models/sd-vae-ft-ema,4,32,0.18215,5script/train_top30.csv,final_imgs_256,256,128,35130,none,2cond,factorized_add,factor_balanced,True,final_skeleton,1.0,False,0.0,0.0,False,0.15,0.35,0.0002,0.02,1000,400000,64,0.9999,cosine,0.1,,,,,,5script/eval100_top30.csv,100,50,4.0,0,0.8714596390724182,0.39065266619126016,,,,,,,,,,,,,,,,eval_auto
s5_2factor_B_pixelfp32,20260819-125708-s5-2factor-B-pixelfp32,1000,DiT-2Cond-B/2,pretrained_models/sd-vae-ft-ema,4,32,0.18215,5script/train_top30.csv,final_imgs_256,256,128,35130,none,2cond,factorized_add,factor_balanced,True,final_skeleton,1.0,True,0.5,0.0,False,0.15,0.35,0.0002,0.02,1000,300000,32,0.9999,cosine,0.1,,,,,,5script/eval100_top30.csv,100,50,4.0,0,2.1933322310447694,0.06281472326566775,,,,,,,,,,,,,,,,eval_auto
s5_2factor_B_pixelfp32,20260819-125708-s5-2factor-B-pixelfp32,2000,DiT-2Cond-B/2,pretrained_models/sd-vae-ft-ema,4,32,0.18215,5script/train_top30.csv,final_imgs_256,256,128,35130,none,2cond,factorized_add,factor_balanced,True,final_skeleton,1.0,True,0.5,0.0,False,0.15,0.35,0.0002,0.02,1000,300000,32,0.9999,cosine,0.1,,,,,,5script/eval100_top30.csv,100,50,4.0,0,1.7757327210903169,0.08290642983590564,,,,,,,,,,,,,,,,eval_auto
s5_2factor_B_pixelfp32,20260819-125708-s5-2factor-B-pixelfp32,3000,DiT-2Cond-B/2,pretrained_models/sd-vae-ft-ema,4,32,0.18215,5script/train_top30.csv,final_imgs_256,256,128,35130,none,2cond,factorized_add,factor_balanced,True,final_skeleton,1.0,True,0.5,0.0,False,0.15,0.35,0.0002,0.02,1000,300000,32,0.9999,cosine,0.1,,,,,,5script/eval100_top30.csv,100,50,4.0,0,1.7843239188194275,0.09735854212815562,,,,,,,,,,,,,,,,eval_auto
s5_2factor_B_pixelfp32,20260819-125708-s5-2factor-B-pixelfp32,4000,DiT-2Cond-B/2,pretrained_models/sd-vae-ft-ema,4,32,0.18215,5script/train_top30.csv,final_imgs_256,256,128,35130,none,2cond,factorized_add,factor_balanced,True,final_skeleton,1.0,True,0.5,0.0,False,0.15,0.35,0.0002,0.02,1000,300000,32,0.9999,cosine,0.1,,,,,,5script/eval100_top30.csv,100,50,4.0,0,1.7354334354400636,0.10936136187364659,,,,,,,,,,,,,,,,eval_auto
s5_2factor_B_pixelfp32,20260819-125708-s5-2factor-B-pixelfp32,5000,DiT-2Cond-B/2,pretrained_models/sd-vae-ft-ema,4,32,0.18215,5script/train_top30.csv,final_imgs_256,256,128,35130,none,2cond,factorized_add,factor_balanced,True,final_skeleton,1.0,True,0.5,0.0,False,0.15,0.35,0.0002,0.02,1000,300000,32,0.9999,cosine,0.1,,,,,,5script/eval100_top30.csv,100,50,4.0,0,1.6723485708236694,0.11914856776284674,,,,,,,,,,,,,,,,eval_auto
s5_2factor_B_pixelfp32,20260819-125708-s5-2factor-B-pixelfp32,10000,DiT-2Cond-B/2,pretrained_models/sd-vae-ft-ema,4,32,0.18215,5script/train_top30.csv,final_imgs_256,256,128,35130,none,2cond,factorized_add,factor_balanced,True,final_skeleton,1.0,True,0.5,0.0,False,0.15,0.35,0.0002,0.02,1000,300000,32,0.9999,cosine,0.1,,,,,,5script/eval100_top30.csv,100,50,4.0,0,1.5539048755168914,0.14246314080742498,,,,,,,,,,,,,,,,eval_auto
s5_2factor_B_pixelfp32,20260819-125708-s5-2factor-B-pixelfp32,15000,DiT-2Cond-B/2,pretrained_models/sd-vae-ft-ema,4,32,0.18215,5script/train_top30.csv,final_imgs_256,256,128,35130,none,2cond,factorized_add,factor_balanced,True,final_skeleton,1.0,True,0.5,0.0,False,0.15,0.35,0.0002,0.02,1000,300000,32,0.9999,cosine,0.1,,,,,,5script/eval100_top30.csv,100,50,4.0,0,1.4990105628967285,0.14519336525971693,,,,,,,,,,,,,,,,eval_auto
s5_2factor_B_pixelfp32,20260819-125708-s5-2factor-B-pixelfp32,20000,DiT-2Cond-B/2,pretrained_models/sd-vae-ft-ema,4,32,0.18215,5script/train_top30.csv,final_imgs_256,256,128,35130,none,2cond,factorized_add,factor_balanced,True,final_skeleton,1.0,True,0.5,0.0,False,0.15,0.35,0.0002,0.02,1000,300000,32,0.9999,cosine,0.1,,,,,,5script/eval100_top30.csv,100,50,4.0,0,1.4069444310665131,0.15601993164668482,,,,,,,,,,,,,,,,eval_auto
s5_2factor_B_pixelfp32,20260819-125708-s5-2factor-B-pixelfp32,25000,DiT-2Cond-B/2,pretrained_models/sd-vae-ft-ema,4,32,0.18215,5script/train_top30.csv,final_imgs_256,256,128,35130,none,2cond,factorized_add,factor_balanced,True,final_skeleton,1.0,True,0.5,0.0,False,0.15,0.35,0.0002,0.02,1000,300000,32,0.9999,cosine,0.1,,,,,,5script/eval100_top30.csv,100,50,4.0,0,1.3846848165988923,0.15785125805685918,,,,,,,,,,,,,,,,eval_auto
s5_2factor_B_pixelfp32,20260819-125708-s5-2factor-B-pixelfp32,30000,DiT-2Cond-B/2,pretrained_models/sd-vae-ft-ema,4,32,0.18215,5script/train_top30.csv,final_imgs_256,256,128,35130,none,2cond,factorized_add,factor_balanced,True,final_skeleton,1.0,True,0.5,0.0,False,0.15,0.35,0.0002,0.02,1000,300000,32,0.9999,cosine,0.1,,,,,,5script/eval100_top30.csv,100,50,4.0,0,1.322079211473465,0.1727312521884839,,,,,,,,,,,,,,,,eval_auto
s5_2factor_B_pixelfp32,20260819-125708-s5-2factor-B-pixelfp32,35000,DiT-2Cond-B/2,pretrained_models/sd-vae-ft-ema,4,32,0.18215,5script/train_top30.csv,final_imgs_256,256,128,35130,none,2cond,factorized_add,factor_balanced,True,final_skeleton,1.0,True,0.5,0.0,False,0.15,0.35,0.0002,0.02,1000,300000,32,0.9999,cosine,0.1,,,,,,5script/eval100_top30.csv,100,50,4.0,0,1.2960766351222992,0.18307768272235989,,,,,,,,,,,,,,,,eval_auto
s5_2factor_B_pixelfp32,20260819-125708-s5-2factor-B-pixelfp32,40000,DiT-2Cond-B/2,pretrained_models/sd-vae-ft-ema,4,32,0.18215,5script/train_top30.csv,final_imgs_256,256,128,35130,none,2cond,factorized_add,factor_balanced,True,final_skeleton,1.0,True,0.5,0.0,False,0.15,0.35,0.0002,0.02,1000,300000,32,0.9999,cosine,0.1,,,,,,5script/eval100_top30.csv,100,50,4.0,0,1.2226140975952149,0.20996040323749182,,,,,,,,,,,,,,,,eval_auto
s5_2factor_B_pixelfp32,20260819-125708-s5-2factor-B-pixelfp32,45000,DiT-2Cond-B/2,pretrained_models/sd-vae-ft-ema,4,32,0.18215,5script/train_top30.csv,final_imgs_256,256,128,35130,none,2cond,factorized_add,factor_balanced,True,final_skeleton,1.0,True,0.5,0.0,False,0.15,0.35,0.0002,0.02,1000,300000,32,0.9999,cosine,0.1,,,,,,5script/eval100_top30.csv,100,50,4.0,0,1.1827720367908479,0.2174994437396526,,,,,,,,,,,,,,,,eval_auto
s5_2factor_B_pixelfp32,20260819-125708-s5-2factor-B-pixelfp32,50000,DiT-2Cond-B/2,pretrained_models/sd-vae-ft-ema,4,32,0.18215,5script/train_top30.csv,final_imgs_256,256,128,35130,none,2cond,factorized_add,factor_balanced,True,final_skeleton,1.0,True,0.5,0.0,False,0.15,0.35,0.0002,0.02,1000,300000,32,0.9999,cosine,0.1,,,,,,5script/eval100_top30.csv,100,50,4.0,0,1.142040719985962,0.23668370235711333,,,,,,,,,,,,,,,,eval_auto
s5_2factor_struct_post50k,20260817-114502-struct-post50k,55000,DiT-2Cond-S/2,pretrained_models/sd-vae-ft-ema,4,32,0.18215,5script/train_top30.csv,final_imgs_256,256,128,35130,none,2cond,factorized_add,factor_balanced,True,final_skeleton,0.5,True,0.5,0.0,False,0.15,0.35,0.0002,0.02,1000,200000,12,0.9999,cosine,0.1,5script/results/s5_2factor_top30/20260816-232040-s5-2factor-top30-bigbatch/checkpoints/0050000.pt,,,,,5script/eval100_top30.csv,100,50,4.0,0,0.9151471078395843,0.5319235666592916,,,,,,,,,,,,,,,,eval_auto
s5_2factor_struct_post50k,20260817-114502-struct-post50k,60000,DiT-2Cond-S/2,pretrained_models/sd-vae-ft-ema,4,32,0.18215,5script/train_top30.csv,final_imgs_256,256,128,35130,none,2cond,factorized_add,factor_balanced,True,final_skeleton,0.5,True,0.5,0.0,False,0.15,0.35,0.0002,0.02,1000,200000,12,0.9999,cosine,0.1,5script/results/s5_2factor_top30/20260816-232040-s5-2factor-top30-bigbatch/checkpoints/0050000.pt,,,,,5script/eval100_top30.csv,100,50,4.0,0,0.9694174706935883,0.507919504145781,,,,,,,,,,,,,,,,eval_auto
s5_2factor_top30,20260816-230931-s5-2factor-top30-bigbatch,1000,DiT-2Cond-S/2,pretrained_models/sd-vae-ft-ema,4,32,0.18215,5script/train_top30.csv,final_imgs_256,256,128,35130,none,2cond,factorized_add,factor_balanced,False,final_skeleton,0.0,False,0.0,0.0,False,0.15,0.35,0.0002,0.02,1000,50000,192,0.9999,cosine,0.1,,,,,,5script/eval100_top30.csv,100,50,4.0,0,2.4657135963439942,0.11976828544866289,,,,,,,,,,,,,,,,eval_auto
s5_2factor_top30,20260816-232040-s5-2factor-top30-bigbatch,1000,DiT-2Cond-S/2,pretrained_models/sd-vae-ft-ema,4,32,0.18215,5script/train_top30.csv,final_imgs_256,256,128,35130,none,2cond,factorized_add,factor_balanced,False,final_skeleton,0.0,False,0.0,0.0,False,0.15,0.35,0.0002,0.02,1000,50000,192,0.9999,cosine,0.1,,,,,,5script/eval100_top30.csv,100,50,4.0,0,2.280761241912842,0.13925504179283354,,,,,,,,,,,,,,,,eval_auto
s5_2factor_top30,20260816-232040-s5-2factor-top30-bigbatch,2000,DiT-2Cond-S/2,pretrained_models/sd-vae-ft-ema,4,32,0.18215,5script/train_top30.csv,final_imgs_256,256,128,35130,none,2cond,factorized_add,factor_balanced,False,final_skeleton,0.0,False,0.0,0.0,False,0.15,0.35,0.0002,0.02,1000,50000,192,0.9999,cosine,0.1,,,,,,5script/eval100_top30.csv,100,50,4.0,0,1.3452633619308472,0.3264756343451639,,,,,,,,,,,,,,,,eval_auto
s5_2factor_top30,20260816-232040-s5-2factor-top30-bigbatch,3000,DiT-2Cond-S/2,pretrained_models/sd-vae-ft-ema,4,32,0.18215,5script/train_top30.csv,final_imgs_256,256,128,35130,none,2cond,factorized_add,factor_balanced,False,final_skeleton,0.0,False,0.0,0.0,False,0.15,0.35,0.0002,0.02,1000,50000,192,0.9999,cosine,0.1,,,,,,5script/eval100_top30.csv,100,50,4.0,0,1.1498836040496827,0.38960526043937227,,,,,,,,,,,,,,,,eval_auto
s5_2factor_top30,20260816-232040-s5-2factor-top30-bigbatch,4000,DiT-2Cond-S/2,pretrained_models/sd-vae-ft-ema,4,32,0.18215,5script/train_top30.csv,final_imgs_256,256,128,35130,none,2cond,factorized_add,factor_balanced,False,final_skeleton,0.0,False,0.0,0.0,False,0.15,0.35,0.0002,0.02,1000,50000,192,0.9999,cosine,0.1,,,,,,5script/eval100_top30.csv,100,50,4.0,0,1.1288978934288025,0.41533061054690407,,,,,,,,,,,,,,,,eval_auto
s5_2factor_top30,20260816-232040-s5-2factor-top30-bigbatch,5000,DiT-2Cond-S/2,pretrained_models/sd-vae-ft-ema,4,32,0.18215,5script/train_top30.csv,final_imgs_256,256,128,35130,none,2cond,factorized_add,factor_balanced,False,final_skeleton,0.0,False,0.0,0.0,False,0.15,0.35,0.0002,0.02,1000,50000,192,0.9999,cosine,0.1,,,,,,5script/eval100_top30.csv,100,50,4.0,0,1.0888461112976073,0.43273170710696524,,,,,,,,,,,,,,,,eval_auto
s5_2factor_top30,20260816-232040-s5-2factor-top30-bigbatch,10000,DiT-2Cond-S/2,pretrained_models/sd-vae-ft-ema,4,32,0.18215,5script/train_top30.csv,final_imgs_256,256,128,35130,none,2cond,factorized_add,factor_balanced,False,final_skeleton,0.0,False,0.0,0.0,False,0.15,0.35,0.0002,0.02,1000,50000,192,0.9999,cosine,0.1,,,,,,5script/eval100_top30.csv,100,50,4.0,0,1.010712480545044,0.4642048725361624,,,,,,,,,,,,,,,,eval_auto
s5_2factor_top30,20260816-232040-s5-2factor-top30-bigbatch,15000,DiT-2Cond-S/2,pretrained_models/sd-vae-ft-ema,4,32,0.18215,5script/train_top30.csv,final_imgs_256,256,128,35130,none,2cond,factorized_add,factor_balanced,False,final_skeleton,0.0,False,0.0,0.0,False,0.15,0.35,0.0002,0.02,1000,50000,192,0.9999,cosine,0.1,,,,,,5script/eval100_top30.csv,100,50,4.0,0,0.9540937781333924,0.48064621098339555,,,,,,,,,,,,,,,,eval_auto
s5_2factor_top30,20260816-232040-s5-2factor-top30-bigbatch,20000,DiT-2Cond-S/2,pretrained_models/sd-vae-ft-ema,4,32,0.18215,5script/train_top30.csv,final_imgs_256,256,128,35130,none,2cond,factorized_add,factor_balanced,False,final_skeleton,0.0,False,0.0,0.0,False,0.15,0.35,0.0002,0.02,1000,50000,192,0.9999,cosine,0.1,,,,,,5script/eval100_top30.csv,100,50,4.0,0,0.9176279425621032,0.4946894000718991,,,,,,,,,,,,,,,,eval_auto
s5_2factor_top30,20260816-232040-s5-2factor-top30-bigbatch,25000,DiT-2Cond-S/2,pretrained_models/sd-vae-ft-ema,4,32,0.18215,5script/train_top30.csv,final_imgs_256,256,128,35130,none,2cond,factorized_add,factor_balanced,False,final_skeleton,0.0,False,0.0,0.0,False,0.15,0.35,0.0002,0.02,1000,50000,192,0.9999,cosine,0.1,,,,,,5script/eval100_top30.csv,100,50,4.0,0,0.8916491389274597,0.4995473547279834,,,,,,,,,,,,,,,,eval_auto
s5_2factor_top30,20260816-232040-s5-2factor-top30-bigbatch,30000,DiT-2Cond-S/2,pretrained_models/sd-vae-ft-ema,4,32,0.18215,5script/train_top30.csv,final_imgs_256,256,128,35130,none,2cond,factorized_add,factor_balanced,False,final_skeleton,0.0,False,0.0,0.0,False,0.15,0.35,0.0002,0.02,1000,50000,192,0.9999,cosine,0.1,,,,,,5script/eval100_top30.csv,100,50,4.0,0,0.8866159200668335,0.5022783624877533,,,,,,,,,,,,,,,,eval_auto
s5_2factor_top30,20260816-232040-s5-2factor-top30-bigbatch,35000,DiT-2Cond-S/2,pretrained_models/sd-vae-ft-ema,4,32,0.18215,5script/train_top30.csv,final_imgs_256,256,128,35130,none,2cond,factorized_add,factor_balanced,False,final_skeleton,0.0,False,0.0,0.0,False,0.15,0.35,0.0002,0.02,1000,50000,192,0.9999,cosine,0.1,,,,,,5script/eval100_top30.csv,100,50,4.0,0,0.8737819194793701,0.5063700831184785,,,,,,,,,,,,,,,,eval_auto
s5_2factor_top30,20260816-232040-s5-2factor-top30-bigbatch,40000,DiT-2Cond-S/2,pretrained_models/sd-vae-ft-ema,4,32,0.18215,5script/train_top30.csv,final_imgs_256,256,128,35130,none,2cond,factorized_add,factor_balanced,False,final_skeleton,0.0,False,0.0,0.0,False,0.15,0.35,0.0002,0.02,1000,50000,192,0.9999,cosine,0.1,,,,,,5script/eval100_top30.csv,100,50,4.0,0,0.8675117373466492,0.507323652332028,,,,,,,,,,,,,,,,eval_auto
s5_2factor_top30,20260816-232040-s5-2factor-top30-bigbatch,45000,DiT-2Cond-S/2,pretrained_models/sd-vae-ft-ema,4,32,0.18215,5script/train_top30.csv,final_imgs_256,256,128,35130,none,2cond,factorized_add,factor_balanced,False,final_skeleton,0.0,False,0.0,0.0,False,0.15,0.35,0.0002,0.02,1000,50000,192,0.9999,cosine,0.1,,,,,,5script/eval100_top30.csv,100,50,4.0,0,0.8649243116378784,0.5088919583708047,,,,,,,,,,,,,,,,eval_auto
s5_2factor_top30,20260816-232040-s5-2factor-top30-bigbatch,50000,DiT-2Cond-S/2,pretrained_models/sd-vae-ft-ema,4,32,0.18215,5script/train_top30.csv,final_imgs_256,256,128,35130,none,2cond,factorized_add,factor_balanced,False,final_skeleton,0.0,False,0.0,0.0,False,0.15,0.35,0.0002,0.02,1000,50000,192,0.9999,cosine,0.1,,,,,,5script/eval100_top30.csv,100,50,4.0,0,0.8542936444282532,0.5120179172356921,,,,,,,,,,,,,,,,eval_auto
s5_2factor_top30,20260817-100535-s5-2factor-top30-bigbatch,55000,DiT-2Cond-S/2,pretrained_models/sd-vae-ft-ema,4,32,0.18215,5script/train_top30.csv,final_imgs_256,256,128,35130,none,2cond,factorized_add,factor_balanced,False,final_skeleton,0.0,False,0.0,0.0,False,0.15,0.35,0.0002,0.02,1000,200000,192,0.9999,cosine,0.1,5script/results/s5_2factor_top30/20260816-232040-s5-2factor-top30-bigbatch/checkpoints/0050000.pt,,,,,5script/eval100_top30.csv,100,50,4.0,0,0.8587598204612732,0.5121579906344413,,,,,,,,,,,,,,,,eval_auto
s5_2factor_top30,20260817-100535-s5-2factor-top30-bigbatch,60000,DiT-2Cond-S/2,pretrained_models/sd-vae-ft-ema,4,32,0.18215,5script/train_top30.csv,final_imgs_256,256,128,35130,none,2cond,factorized_add,factor_balanced,False,final_skeleton,0.0,False,0.0,0.0,False,0.15,0.35,0.0002,0.02,1000,200000,192,0.9999,cosine,0.1,5script/results/s5_2factor_top30/20260816-232040-s5-2factor-top30-bigbatch/checkpoints/0050000.pt,,,,,5script/eval100_top30.csv,100,50,4.0,0,0.8481303334236145,0.5175366716086865,,,,,,,,,,,,,,,,eval_auto
s5_2factor_top30,20260817-100535-s5-2factor-top30-bigbatch,65000,DiT-2Cond-S/2,pretrained_models/sd-vae-ft-ema,4,32,0.18215,5script/train_top30.csv,final_imgs_256,256,128,35130,none,2cond,factorized_add,factor_balanced,False,final_skeleton,0.0,False,0.0,0.0,False,0.15,0.35,0.0002,0.02,1000,200000,192,0.9999,cosine,0.1,5script/results/s5_2factor_top30/20260816-232040-s5-2factor-top30-bigbatch/checkpoints/0050000.pt,,,,,5script/eval100_top30.csv,100,50,4.0,0,0.8446248650550843,0.5185963115096092,,,,,,,,,,,,,,,,eval_auto
s5_2factor_top30,20260817-100535-s5-2factor-top30-bigbatch,70000,DiT-2Cond-S/2,pretrained_models/sd-vae-ft-ema,4,32,0.18215,5script/train_top30.csv,final_imgs_256,256,128,35130,none,2cond,factorized_add,factor_balanced,False,final_skeleton,0.0,False,0.0,0.0,False,0.15,0.35,0.0002,0.02,1000,200000,192,0.9999,cosine,0.1,5script/results/s5_2factor_top30/20260816-232040-s5-2factor-top30-bigbatch/checkpoints/0050000.pt,,,,,5script/eval100_top30.csv,100,50,4.0,0,0.8411690473556519,0.5197436941166718,,,,,,,,,,,,,,,,eval_auto
s6_top6_diffonly,20260819-225143-s6-top6-diffonly,1000,DiT-2Cond-S/2,pretrained_models/sd-vae-ft-ema,4,32,0.18215,5script/train_top6.csv,final_imgs_256,256,128,35130,none,2cond,factorized_add,factor_balanced,False,final_skeleton,0.0,False,0.0,0.0,False,0.15,0.35,0.0002,0.02,1000,200000,192,0.9999,cosine,0.1,,,,,,5script/eval100_top6.csv,100,50,4.0,0,1.7804686844348907,0.17084802229500684,,,,,,,,,,,,,,,,eval_auto
s6_top6_diffonly,20260819-225143-s6-top6-diffonly,2000,DiT-2Cond-S/2,pretrained_models/sd-vae-ft-ema,4,32,0.18215,5script/train_top6.csv,final_imgs_256,256,128,35130,none,2cond,factorized_add,factor_balanced,False,final_skeleton,0.0,False,0.0,0.0,False,0.15,0.35,0.0002,0.02,1000,200000,192,0.9999,cosine,0.1,,,,,,5script/eval100_top6.csv,100,50,4.0,0,1.0191666722297668,0.37028618631263577,,,,,,,,,,,,,,,,eval_auto
s6_top6_diffonly,20260819-225143-s6-top6-diffonly,3000,DiT-2Cond-S/2,pretrained_models/sd-vae-ft-ema,4,32,0.18215,5script/train_top6.csv,final_imgs_256,256,128,35130,none,2cond,factorized_add,factor_balanced,False,final_skeleton,0.0,False,0.0,0.0,False,0.15,0.35,0.0002,0.02,1000,200000,192,0.9999,cosine,0.1,,,,,,5script/eval100_top6.csv,100,50,4.0,0,0.9897459119558334,0.418610281534493,,,,,,,,,,,,,,,,eval_auto
s6_top6_diffonly,20260819-225143-s6-top6-diffonly,4000,DiT-2Cond-S/2,pretrained_models/sd-vae-ft-ema,4,32,0.18215,5script/train_top6.csv,final_imgs_256,256,128,35130,none,2cond,factorized_add,factor_balanced,False,final_skeleton,0.0,False,0.0,0.0,False,0.15,0.35,0.0002,0.02,1000,200000,192,0.9999,cosine,0.1,,,,,,5script/eval100_top6.csv,100,50,4.0,0,0.9841639161109924,0.4441434628764787,,,,,,,,,,,,,,,,eval_auto
