img_id,class,has_frame,is_inverted,frame_has_main,clean_ink,main_in_band_frac,n_small,t,b,l,r,clean_ink_full,mean_gray
40457,crop_safe,1,0,0,0.23516376201923078,0.0,4,24,24,0,0,0.5047158403869407,0.378570556640625
40519,noise_cleanable,0,0,0,0.254730224609375,0.0,124,0,0,0,0,1.0,0.254730224609375
40558,char_touch,1,0,1,0.36402090539930815,0.49431268151016455,1,0,12,18,20,0.6124043266493769,0.482452392578125
251177,noise_cleanable,0,0,0,0.3382720947265625,0.0,56,0,0,0,0,1.0,0.3382720947265625
251446,crop_safe,1,0,0,0.15066163277511962,0.0,3,23,24,0,0,0.40118449211168067,0.3065948486328125
41643,crop_safe,1,0,0,0.13644220132743362,0.0,0,15,15,0,0,0.5068704250674201,0.237640380859375
41989,noise_cleanable,0,0,0,0.11431884765625,0.0,66,0,0,0,0,1.0,0.11431884765625
42388,noise_cleanable,0,0,0,0.3001556396484375,0.0,213,0,0,0,0,1.0,0.3001556396484375
251824,noise_cleanable,0,0,0,0.222625732421875,0.0,100,0,0,0,0,1.0,0.222625732421875
42472,char_touch,1,0,1,0.11812855113636364,0.9946039283401683,0,18,18,0,0,0.4192450690024576,0.2421417236328125
42912,noise_cleanable,0,0,0,0.1708526611328125,0.0,53,0,0,0,0,1.0,0.1708526611328125
43141,noise_cleanable,0,0,0,0.3606719970703125,0.0,67,0,0,0,0,1.0,0.3606719970703125
43265,noise_cleanable,0,0,0,0.25360107421875,0.0,44,0,0,0,0,1.0,0.25360107421875
43311,noise_cleanable,0,0,0,0.200164794921875,0.0,64,0,0,0,0,1.0,0.200164794921875
43391,char_touch,1,0,1,0.204736052259887,0.9982452719828426,3,0,0,39,40,0.31446391647740757,0.4501495361328125
43392,char_touch,1,0,1,0.15398316062176165,1.0,4,31,32,0,0,0.320525783619818,0.3621826171875
43649,noise_cleanable,0,0,0,0.3279571533203125,0.0,75,0,0,0,0,1.0,0.3279571533203125
43825,noise_cleanable,0,0,0,0.421173095703125,0.0,77,0,0,0,0,1.0,0.421173095703125
43889,noise_cleanable,0,0,0,0.1932830810546875,0.0,34,0,0,0,0,1.0,0.1932830810546875
43990,noise_cleanable,0,0,0,0.2647247314453125,0.0,63,0,0,0,0,1.0,0.2647247314453125
44027,noise_cleanable,0,0,0,0.4464874267578125,0.0,150,0,0,0,0,1.0,0.4464874267578125
252480,noise_cleanable,0,0,0,0.280517578125,0.0,82,0,0,0,0,1.0,0.280517578125
252499,char_touch,1,0,1,0.3173444214547191,0.5411777371084078,0,25,25,12,0,0.5140177880897139,0.4735107421875
44137,noise_cleanable,0,0,0,0.1854400634765625,0.0,51,0,0,0,0,1.0,0.1854400634765625
44173,noise_cleanable,0,0,0,0.227935791015625,0.0,45,0,0,0,0,1.0,0.227935791015625
44176,noise_cleanable,0,0,0,0.2009735107421875,0.0,56,0,0,0,0,1.0,0.2009735107421875
252922,char_touch,1,0,1,0.1365300422705314,0.8986317071423454,21,0,0,24,25,0.36579200161787756,0.3018035888671875
252929,noise_cleanable,0,0,0,0.40643310546875,0.0,45,0,0,0,0,1.0,0.40643310546875
45140,noise_cleanable,0,0,0,0.155426025390625,0.0,34,0,0,0,0,1.0,0.155426025390625
45145,noise_cleanable,0,0,0,0.28302001953125,0.0,84,0,0,0,0,1.0,0.28302001953125
249466,noise_cleanable,0,0,0,0.305816650390625,0.0,51,0,0,0,0,1.0,0.305816650390625
36903,noise_cleanable,0,0,0,0.18206787109375,0.0,30,0,0,0,0,1.0,0.18206787109375
36932,char_touch,1,0,1,0.16445096685082872,0.6933099107012151,8,0,0,37,38,0.2841163310961969,0.40924072265625
37040,char_touch,1,0,1,0.1518978310502283,1.0,3,18,19,0,0,0.47342672893039806,0.27447509765625
37166,char_touch,1,0,1,0.17445146276595744,0.9431140968685665,20,0,0,34,34,0.3253759107115176,0.39373779296875
37220,noise_cleanable,0,0,0,0.1921844482421875,0.0,209,0,0,0,0,1.0,0.1921844482421875
250179,noise_cleanable,0,0,0,0.248504638671875,0.0,43,0,0,0,0,1.0,0.248504638671875
37426,char_touch,1,0,1,0.22012867647058823,0.6898539825781789,21,0,0,43,43,0.3032029370806431,0.48211669921875
37632,char_touch,1,0,1,0.18169070512820512,0.7080656673804425,20,0,0,30,31,0.36741472899619215,0.376678466796875
37636,char_touch,1,0,1,0.18858753551136365,0.985373364126251,2,40,40,0,0,0.2932325637574628,0.4421539306640625
37716,crop_safe,1,0,0,0.2150358606557377,0.0,0,0,0,0,12,0.8138633058652448,0.2518310546875
249866,char_touch,1,0,1,0.3722889716325669,0.4146196041020749,0,17,0,20,18,0.6028406265539532,0.490966796875
249890,noise_cleanable,0,0,0,0.2136688232421875,0.0,84,0,0,0,0,1.0,0.2136688232421875
37890,char_touch,1,0,1,0.38182713963963966,0.2528540483578245,1,0,0,17,17,0.7152745731425935,0.462921142578125
37893,char_touch,1,0,1,0.394876935840708,0.2771737127271387,5,0,0,17,13,0.7523546071263914,0.463348388671875
37938,noise_cleanable,0,0,0,0.3110198974609375,0.0,49,0,0,0,0,1.0,0.3110198974609375
38883,noise_cleanable,0,0,0,0.1890106201171875,0.0,64,0,0,0,0,1.0,0.1890106201171875
39044,noise_cleanable,0,0,0,0.205596923828125,0.0,35,0,0,0,0,1.0,0.205596923828125
38134,char_touch,1,0,1,0.4034231085526316,0.2589375208820581,5,15,13,0,0,0.7714763121682721,0.465728759765625
39387,blob_discard,1,0,1,0.46004603215767637,0.1171870032428308,1,0,0,15,0,0.8850603386447972,0.4893341064453125
39567,noise_cleanable,0,0,0,0.2269287109375,0.0,276,0,0,0,0,1.0,0.2269287109375
39579,noise_cleanable,0,0,0,0.233306884765625,0.0,60,0,0,0,0,1.0,0.233306884765625
39622,char_touch,1,0,1,0.17076181994818654,0.9611639094215652,1,31,32,0,0,0.3434561367799715,0.3748321533203125
39989,char_touch,1,0,1,0.3874446902654867,0.25422367936837176,0,0,0,15,15,0.7468265867066467,0.4579925537109375
40112,char_touch,1,0,1,0.352474531938326,0.2699453966327924,5,13,16,0,0,0.7420839069632635,0.421173095703125
40118,char_touch,1,0,1,0.18400065104166666,0.9947783849423194,8,0,0,32,32,0.35567091395312256,0.38800048828125
40141,char_touch,1,0,1,0.29111328125,0.9682561123868701,0,28,28,0,0,0.5097294894155466,0.4461822509765625
40187,noise_cleanable,0,0,0,0.12261962890625,0.0,86,0,0,0,0,1.0,0.12261962890625
41010,crop_safe,1,0,0,0.17466032608695653,0.0,2,13,13,0,0,0.6070838252656434,0.25848388671875
41036,char_touch,1,0,1,0.13478576030927836,1.0,0,31,31,0,0,0.296640964282549,0.344329833984375
41134,noise_cleanable,0,0,0,0.167449951171875,0.0,58,0,0,0,0,1.0,0.167449951171875
40302,crop_safe,1,0,0,0.18348168545081966,0.0,0,0,12,0,0,0.7886190050230509,0.2217559814453125
25858,noise_cleanable,0,0,0,0.1224822998046875,0.0,57,0,0,0,0,1.0,0.1224822998046875
25977,noise_cleanable,0,0,0,0.3184356689453125,0.0,42,0,0,0,0,1.0,0.3184356689453125
26047,noise_cleanable,0,0,0,0.3184356689453125,0.0,42,0,0,0,0,1.0,0.3184356689453125
26312,noise_cleanable,0,0,0,0.2466888427734375,0.0,38,0,0,0,0,1.0,0.2466888427734375
245174,char_touch,1,0,1,0.26209741709183676,0.9992193598750976,3,0,0,30,30,0.46126056609729577,0.4350433349609375
26432,noise_cleanable,0,0,0,0.2782440185546875,0.0,174,0,0,0,0,1.0,0.2782440185546875
26661,noise_cleanable,0,0,0,0.1190032958984375,0.0,34,0,0,0,0,1.0,0.1190032958984375
26801,char_touch,1,0,1,0.1310147372159091,1.0,0,40,40,0,0,0.22374256149793428,0.4025726318359375
26806,char_touch,1,0,1,0.2193758632596685,0.6807303669562135,8,37,38,0,0,0.34616039502809465,0.4480743408203125
26851,noise_cleanable,0,0,0,0.2373809814453125,0.0,32,0,0,0,0,1.0,0.2373809814453125
27268,crop_safe,1,0,0,0.28041779891304347,0.0,0,13,13,0,0,0.7126947813700523,0.3535003662109375
27463,char_touch,1,0,1,0.17766203703703703,0.9475841412469457,0,0,0,47,47,0.23456004074875844,0.47930908203125
245615,char_touch,1,0,1,0.17575757575757575,0.9510104102878139,2,0,0,45,46,0.24167453367622643,0.4687347412109375
27476,char_touch,1,0,1,0.17043585526315788,1.0,0,33,33,0,0,0.32915111569919797,0.384307861328125
27741,clean_noop,0,0,0,0.487640380859375,0.0,1,0,0,0,0,1.0,0.487640380859375
26923,noise_cleanable,0,0,0,0.2156829833984375,0.0,82,0,0,0,0,1.0,0.2156829833984375
27079,char_touch,1,0,1,0.14683103354978355,0.38204568935828265,1,12,13,0,0,0.5756812305244314,0.2301483154296875
245864,noise_cleanable,0,0,0,0.1182403564453125,0.0,36,0,0,0,0,1.0,0.1182403564453125
28084,noise_cleanable,0,0,0,0.2062530517578125,0.0,166,0,0,0,0,1.0,0.2062530517578125
27749,noise_cleanable,0,0,0,0.35723876953125,0.0,31,0,0,0,0,1.0,0.35723876953125
245785,crop_safe,1,0,0,0.2474136700913242,0.0,1,18,19,0,0,0.5942252495394765,0.3561859130859375
27988,char_touch,1,0,1,0.1532315340909091,1.0,0,40,40,0,0,0.2521180251241601,0.4178466796875
28782,noise_cleanable,0,0,0,0.3192138671875,0.0,45,0,0,0,0,1.0,0.3192138671875
28362,char_touch,1,0,1,0.16977026255707764,1.0,0,0,0,18,19,0.5012111637704054,0.289764404296875
28584,noise_cleanable,0,0,0,0.2062835693359375,0.0,31,0,0,0,0,1.0,0.2062835693359375
246095,noise_cleanable,0,0,0,0.25238037109375,0.0,59,0,0,0,0,1.0,0.25238037109375
29242,noise_cleanable,0,0,0,0.1552886962890625,0.0,30,0,0,0,0,1.0,0.1552886962890625
29346,noise_cleanable,0,0,0,0.246246337890625,0.0,257,0,0,0,0,1.0,0.246246337890625
29520,noise_cleanable,0,0,0,0.221405029296875,0.0,35,0,0,0,0,1.0,0.221405029296875
29016,noise_cleanable,0,0,0,0.290924072265625,0.0,55,0,0,0,0,1.0,0.290924072265625
29055,noise_cleanable,0,0,0,0.137115478515625,0.0,55,0,0,0,0,1.0,0.137115478515625
29057,noise_cleanable,0,0,0,0.115081787109375,0.0,39,0,0,0,0,1.0,0.115081787109375
246309,noise_cleanable,0,0,0,0.113739013671875,0.0,71,0,0,0,0,1.0,0.113739013671875
29561,noise_cleanable,0,0,0,0.1477508544921875,0.0,234,0,0,0,0,1.0,0.1477508544921875
29578,char_touch,1,0,1,0.17573609104046242,0.9793961742336944,12,0,0,41,42,0.26809272846267784,0.4429779052734375
29613,noise_cleanable,0,0,0,0.24053955078125,0.0,31,0,0,0,0,1.0,0.24053955078125
29821,noise_cleanable,0,0,0,0.333465576171875,0.0,197,0,0,0,0,1.0,0.333465576171875
246583,noise_cleanable,0,0,0,0.32330322265625,0.0,35,0,0,0,0,1.0,0.32330322265625
29819,char_touch,1,0,1,0.28073299632352944,0.5223669753570868,42,0,0,26,26,0.5241125370893361,0.4268341064453125
30130,char_touch,1,0,1,0.171875,0.9368106964798308,27,48,49,0,0,0.22000691845655523,0.4852142333984375
30240,crop_safe,1,0,0,0.1711300872093023,0.0,0,20,21,0,0,0.47296008034145115,0.3038787841796875
30241,char_touch,1,0,1,0.2841228505291005,1.0,1,33,34,0,0,0.44490112948639116,0.4714813232421875
30306,clean_noop,0,0,0,0.4734039306640625,0.0,1,0,0,0,0,1.0,0.4734039306640625
246782,char_touch,1,0,1,0.3841703056768559,0.3688648522912305,5,16,0,15,12,0.6716930711967933,0.479644775390625
30282,noise_cleanable,0,0,0,0.2768707275390625,0.0,42,0,0,0,0,1.0,0.2768707275390625
30327,crop_safe,1,0,0,0.2752888997395833,0.0,2,32,32,0,0,0.45231489219455123,0.4564666748046875
246796,char_touch,1,0,1,0.2116554054054054,1.0,1,35,36,0,0,0.3554609929078014,0.4302978515625
246841,char_touch,1,0,1,0.14825410798122066,1.0,3,0,0,21,22,0.42342342342342343,0.29132080078125
30491,crop_safe,1,0,0,0.33033427254098363,0.0,1,0,12,0,0,0.8704125537838522,0.361724853515625
30551,char_touch,1,0,1,0.40935202205882354,0.16176304813437042,0,0,18,0,0,0.8528003829583533,0.446258544921875
246887,clean_noop,0,0,0,0.4991912841796875,0.0,0,0,0,0,0,1.0,0.4991912841796875
30613,noise_cleanable,0,0,0,0.366180419921875,0.0,35,0,0,0,0,1.0,0.366180419921875
30813,char_touch,1,0,1,0.4096924942922374,0.33390730377385563,0,0,0,19,18,0.7116212783096323,0.4925079345703125
30822,char_touch,1,0,1,0.403114248853211,0.3428175125368994,1,0,0,18,20,0.7000560119492159,0.4903564453125
30807,noise_cleanable,0,0,0,0.3280792236328125,0.0,251,0,0,0,0,1.0,0.3280792236328125
30867,crop_safe,1,0,0,0.20425112612612611,0.0,2,0,0,17,17,0.5714848365498227,0.3099365234375
30868,char_touch,1,0,1,0.22918733465608465,0.4443041969075418,8,0,0,33,34,0.39265606741970893,0.4309234619140625
30879,noise_cleanable,0,0,0,0.2707366943359375,0.0,52,0,0,0,0,1.0,0.2707366943359375
30977,noise_cleanable,0,0,0,0.2042388916015625,0.0,31,0,0,0,0,1.0,0.2042388916015625
30978,noise_cleanable,0,0,0,0.256256103515625,0.0,46,0,0,0,0,1.0,0.256256103515625
247052,noise_cleanable,0,0,0,0.261962890625,0.0,33,0,0,0,0,1.0,0.261962890625
31060,clean_noop,0,0,0,0.4863128662109375,0.0,2,0,0,0,0,1.0,0.4863128662109375
31061,clean_noop,0,0,0,0.4644775390625,0.0,1,0,0,0,0,1.0,0.4644775390625
31127,noise_cleanable,0,0,0,0.22882080078125,0.0,31,0,0,0,0,1.0,0.22882080078125
12530,noise_cleanable,0,0,0,0.3452301025390625,0.0,104,0,0,0,0,1.0,0.3452301025390625
12866,noise_cleanable,0,0,0,0.10791015625,0.0,43,0,0,0,0,1.0,0.10791015625
14047,char_touch,1,0,1,0.168853591160221,0.7708985786557456,9,0,0,37,38,0.2895204262877442,0.412353515625
14238,char_touch,1,0,1,0.1320400776836158,0.7629527739569005,12,0,0,39,40,0.22829778303506695,0.3998870849609375
14262,noise_cleanable,0,0,0,0.178009033203125,0.0,47,0,0,0,0,1.0,0.178009033203125
13009,char_touch,1,0,1,0.17345120614035087,0.8500276701715551,6,0,0,42,43,0.2586788403229653,0.4478912353515625
239701,char_touch,1,0,1,0.1337002840909091,0.49886326729457614,0,18,18,0,0,0.4496596202078108,0.255523681640625
239703,crop_safe,1,0,0,0.17951541850220265,0.0,2,0,0,15,14,0.5847861427210045,0.2722015380859375
14268,noise_cleanable,0,0,0,0.354400634765625,0.0,271,0,0,0,0,1.0,0.354400634765625
14325,noise_cleanable,0,0,0,0.1116485595703125,0.0,113,0,0,0,0,1.0,0.1116485595703125
14366,noise_cleanable,0,0,0,0.2001800537109375,0.0,31,0,0,0,0,1.0,0.2001800537109375
240218,noise_cleanable,0,0,0,0.2961883544921875,0.0,35,0,0,0,0,1.0,0.2961883544921875
15050,noise_cleanable,0,0,0,0.1353607177734375,0.0,63,0,0,0,0,1.0,0.1353607177734375
15163,noise_cleanable,0,0,0,0.1443023681640625,0.0,58,0,0,0,0,1.0,0.1443023681640625
240620,noise_cleanable,0,0,0,0.196319580078125,0.0,51,0,0,0,0,1.0,0.196319580078125
15377,noise_cleanable,0,0,0,0.126434326171875,0.0,30,0,0,0,0,1.0,0.126434326171875
14486,char_touch,1,0,1,0.14618148395721925,1.0,0,34,35,0,0,0.28375638634336225,0.376312255859375
240293,char_touch,1,0,1,0.32210867745535715,0.3528827467069747,20,17,15,0,0,0.6933038060205691,0.406524658203125
240291,noise_cleanable,0,0,0,0.3696441650390625,0.0,41,0,0,0,0,1.0,0.3696441650390625
14629,char_touch,1,0,1,0.19096991356382978,0.6693325130729006,24,0,0,34,34,0.34553930598894694,0.4058685302734375
240361,char_touch,1,0,1,0.2683035714285714,0.7167354938055575,24,40,41,0,0,0.36695567224325315,0.49981689453125
14881,noise_cleanable,0,0,0,0.21368408203125,0.0,39,0,0,0,0,1.0,0.21368408203125
14842,crop_safe,1,0,0,0.21823650234741784,0.0,1,21,22,0,0,0.5194691810721146,0.34954833984375
240437,noise_cleanable,0,0,0,0.2256317138671875,0.0,32,0,0,0,0,1.0,0.2256317138671875
15024,char_touch,1,0,1,0.15295226130653267,0.853083893598363,14,0,0,28,29,0.34810578984989277,0.341552734375
15386,noise_cleanable,0,0,0,0.074981689453125,0.0,30,0,0,0,0,1.0,0.074981689453125
15501,noise_cleanable,0,0,0,0.1221771240234375,0.0,37,0,0,0,0,1.0,0.1221771240234375
15506,noise_cleanable,0,0,0,0.3031463623046875,0.0,84,0,0,0,0,1.0,0.3031463623046875
15552,char_touch,1,0,1,0.1779079861111111,0.6684532398818113,27,0,0,38,38,0.29644897663990744,0.421966552734375
15645,char_touch,1,0,1,0.14797922486033518,1.0,0,38,39,0,0,0.2559544030498622,0.4042510986328125
15757,char_touch,1,0,1,0.18014461436170212,0.9934938933911653,0,34,34,0,0,0.3324641460234681,0.397918701171875
15770,noise_cleanable,0,0,0,0.228515625,0.0,74,0,0,0,0,1.0,0.228515625
1716,noise_cleanable,0,0,0,0.1912689208984375,0.0,94,0,0,0,0,1.0,0.1912689208984375
1730,noise_cleanable,0,0,0,0.0501556396484375,0.0,49,0,0,0,0,1.0,0.0501556396484375
237609,noise_cleanable,0,0,0,0.25262451171875,0.0,39,0,0,0,0,1.0,0.25262451171875
6738,invert_fix,0,1,0,0.74810791015625,0.0,0,0,0,0,0,1.0,0.74810791015625
237020,crop_safe,1,0,0,0.21520196506550218,0.0,0,13,14,0,0,0.6460467021712413,0.2979736328125
6880,clean_noop,0,0,0,0.5916900634765625,0.0,0,0,0,0,0,1.0,0.5916900634765625
5963,noise_cleanable,0,0,0,0.2542572021484375,0.0,51,0,0,0,0,1.0,0.2542572021484375
6140,invert_fix,0,1,0,0.6820526123046875,0.0,0,0,0,0,0,1.0,0.6820526123046875
6215,noise_cleanable,0,0,0,0.284698486328125,0.0,80,0,0,0,0,1.0,0.284698486328125
8166,char_touch,1,0,1,0.10447474888392858,0.9473745084432107,9,0,0,16,16,0.42243689183472005,0.216400146484375
8287,clean_noop,0,0,0,0.6269989013671875,0.0,0,0,0,0,0,1.0,0.6269989013671875
8288,clean_noop,0,0,0,0.7176513671875,0.0,0,0,0,0,0,1.0,0.7176513671875
8647,noise_cleanable,0,0,0,0.1539154052734375,0.0,78,0,0,0,0,1.0,0.1539154052734375
238302,char_touch,1,0,1,0.11145571995812015,0.9309150722881135,4,16,17,29,0,0.2753403933434191,0.3126678466796875
9807,noise_cleanable,0,0,0,0.3532257080078125,0.0,73,0,0,0,0,1.0,0.3532257080078125
10830,noise_cleanable,0,0,0,0.3994903564453125,0.0,54,0,0,0,0,1.0,0.3994903564453125
10816,noise_cleanable,0,0,0,0.18731689453125,0.0,30,0,0,0,0,1.0,0.18731689453125
10892,char_touch,1,0,1,0.152197265625,0.9930499434297722,5,0,0,48,48,0.20233690360272638,0.470123291015625
11010,noise_cleanable,0,0,0,0.2665252685546875,0.0,125,0,0,0,0,1.0,0.2665252685546875
238374,char_touch,1,0,1,0.15986282276995306,0.8309390594283986,2,0,0,21,22,0.4423301364997209,0.3007049560546875
238396,noise_cleanable,0,0,0,0.2238922119140625,0.0,245,0,0,0,0,1.0,0.2238922119140625
10067,char_touch,1,0,1,0.16622999237804878,1.0,0,0,0,46,46,0.22858733746028626,0.4658660888671875
10121,char_touch,1,0,1,0.28925212378640774,0.5200926415017675,22,0,0,25,25,0.5437370784914807,0.428070068359375
238434,noise_cleanable,0,0,0,0.22235107421875,0.0,87,0,0,0,0,1.0,0.22235107421875
10224,noise_cleanable,0,0,0,0.17596435546875,0.0,33,0,0,0,0,1.0,0.17596435546875
10443,noise_cleanable,0,0,0,0.286224365234375,0.0,106,0,0,0,0,1.0,0.286224365234375
12415,char_touch,1,0,1,0.15057762632978725,1.0,0,34,34,0,0,0.2939363212330156,0.3762054443359375
13444,char_touch,1,0,1,0.0937280547752809,0.9975022479768209,14,0,0,39,39,0.1762036387639754,0.3698577880859375
13459,noise_cleanable,0,0,0,0.142913818359375,0.0,47,0,0,0,0,1.0,0.142913818359375
13471,noise_cleanable,0,0,0,0.129364013671875,0.0,111,0,0,0,0,1.0,0.129364013671875
13871,noise_cleanable,0,0,0,0.3535003662109375,0.0,50,0,0,0,0,1.0,0.3535003662109375
13863,noise_cleanable,0,0,0,0.1466522216796875,0.0,124,0,0,0,0,1.0,0.1466522216796875
62859,clean_noop,0,0,0,0.5322265625,0.0,0,0,0,0,0,1.0,0.5322265625
62910,noise_cleanable,0,0,0,0.16815185546875,0.0,30,0,0,0,0,1.0,0.16815185546875
62920,noise_cleanable,0,0,0,0.177581787109375,0.0,59,0,0,0,0,1.0,0.177581787109375
63016,invert_fix,0,1,0,0.7547454833984375,0.0,0,0,0,0,0,1.0,0.7547454833984375
63083,noise_cleanable,0,0,0,0.0950164794921875,0.0,42,0,0,0,0,1.0,0.0950164794921875
260348,char_touch,1,0,1,0.1479420731707317,0.8076708939065883,1,26,25,0,0,0.3729106628242075,0.31768798828125
63243,char_touch,1,0,1,0.25712547110552764,0.5337845253338211,2,0,0,29,28,0.4730588660166125,0.422515869140625
63845,invert_fix,0,1,0,0.764892578125,0.0,0,0,0,0,0,1.0,0.764892578125
63900,noise_cleanable,0,0,0,0.4122314453125,0.0,207,0,0,0,0,1.0,0.4122314453125
64343,noise_cleanable,0,0,0,0.1772003173828125,0.0,44,0,0,0,0,1.0,0.1772003173828125
64411,invert_fix,0,1,0,0.6398162841796875,0.0,0,0,0,0,0,1.0,0.6398162841796875
64649,invert_fix,0,1,0,0.6749267578125,0.0,0,0,0,0,0,1.0,0.6749267578125
260978,char_touch,1,0,1,0.2510340073529412,0.9503242721125983,0,0,0,27,25,0.4966473462893511,0.4027862548828125
64133,noise_cleanable,0,0,0,0.327728271484375,0.0,72,0,0,0,0,1.0,0.327728271484375
64179,noise_cleanable,0,0,0,0.2371368408203125,0.0,79,0,0,0,0,1.0,0.2371368408203125
64246,crop_safe,1,0,0,0.2542264344262295,0.0,5,0,0,0,12,0.8379062895736598,0.2891845703125
64339,noise_cleanable,0,0,0,0.2512054443359375,0.0,41,0,0,0,0,1.0,0.2512054443359375
64871,invert_fix,0,1,0,0.7225799560546875,0.0,0,0,0,0,0,1.0,0.7225799560546875
65071,invert_fix,0,1,0,0.794586181640625,0.0,0,0,0,0,0,1.0,0.794586181640625
65329,noise_cleanable,0,0,0,0.2899017333984375,0.0,47,0,0,0,0,1.0,0.2899017333984375
65368,noise_cleanable,0,0,0,0.2870941162109375,0.0,42,0,0,0,0,1.0,0.2870941162109375
261268,noise_cleanable,0,0,0,0.3009033203125,0.0,129,0,0,0,0,1.0,0.3009033203125
65447,noise_cleanable,0,0,0,0.2899017333984375,0.0,47,0,0,0,0,1.0,0.2899017333984375
65481,noise_cleanable,0,0,0,0.2870941162109375,0.0,42,0,0,0,0,1.0,0.2870941162109375
65482,noise_cleanable,0,0,0,0.3009033203125,0.0,129,0,0,0,0,1.0,0.3009033203125
65574,noise_cleanable,0,0,0,0.168212890625,0.0,135,0,0,0,0,1.0,0.168212890625
65601,noise_cleanable,0,0,0,0.2574310302734375,0.0,57,0,0,0,0,1.0,0.2574310302734375
66334,noise_cleanable,0,0,0,0.298431396484375,0.0,93,0,0,0,0,1.0,0.298431396484375
66404,noise_cleanable,0,0,0,0.4218597412109375,0.0,34,0,0,0,0,1.0,0.4218597412109375
66505,noise_cleanable,0,0,0,0.2275238037109375,0.0,42,0,0,0,0,1.0,0.2275238037109375
261745,noise_cleanable,0,0,0,0.3930206298828125,0.0,45,0,0,0,0,1.0,0.3930206298828125
66559,noise_cleanable,0,0,0,0.4218597412109375,0.0,34,0,0,0,0,1.0,0.4218597412109375
45377,noise_cleanable,0,0,0,0.40643310546875,0.0,45,0,0,0,0,1.0,0.40643310546875
44662,noise_cleanable,0,0,0,0.21697998046875,0.0,106,0,0,0,0,1.0,0.21697998046875
252745,char_touch,1,0,1,0.13368594720496896,0.944865368924117,9,0,0,47,48,0.1847257610299048,0.45513916015625
44696,noise_cleanable,0,0,0,0.248565673828125,0.0,37,0,0,0,0,1.0,0.248565673828125
44806,noise_cleanable,0,0,0,0.2299652099609375,0.0,171,0,0,0,0,1.0,0.2299652099609375
44850,char_touch,1,0,1,0.44247308298319327,0.1456402868275433,0,18,0,0,0,0.8583755213805839,0.4792327880859375
44959,noise_cleanable,0,0,0,0.2758941650390625,0.0,114,0,0,0,0,1.0,0.2758941650390625
45565,noise_cleanable,0,0,0,0.2352294921875,0.0,127,0,0,0,0,1.0,0.2352294921875
253119,char_touch,1,0,1,0.3723273026315789,0.38588265519123927,46,23,24,0,0,0.6237592760747722,0.4873199462890625
45602,noise_cleanable,0,0,0,0.29974365234375,0.0,52,0,0,0,0,1.0,0.29974365234375
45845,char_touch,1,0,1,0.19528924851190477,0.9671666165284284,3,0,0,43,45,0.2717771162309086,0.4715576171875
45876,char_touch,1,0,1,0.44133890086206895,0.25334090313564506,1,0,0,24,0,0.8187923656014744,0.4884796142578125
45956,char_touch,1,0,1,0.17097729037267081,0.8706139564890147,2,48,47,0,0,0.22487076392877656,0.478179931640625
46046,noise_cleanable,0,0,0,0.3194732666015625,0.0,56,0,0,0,0,1.0,0.3194732666015625
253294,noise_cleanable,0,0,0,0.2114410400390625,0.0,65,0,0,0,0,1.0,0.2114410400390625
46115,noise_cleanable,0,0,0,0.275177001953125,0.0,32,0,0,0,0,1.0,0.275177001953125
46341,noise_cleanable,0,0,0,0.276336669921875,0.0,67,0,0,0,0,1.0,0.276336669921875
46346,noise_cleanable,0,0,0,0.3226470947265625,0.0,98,0,0,0,0,1.0,0.3226470947265625
46450,char_touch,1,0,1,0.17534298780487806,0.7974908200734394,0,0,0,25,26,0.41388926370710205,0.3392486572265625
253502,char_touch,1,0,1,0.29081717914438504,0.8276638671233519,10,0,0,34,35,0.44110005703060645,0.481597900390625
46775,char_touch,1,0,1,0.14445857558139535,0.7181986682226952,7,20,21,0,0,0.4318144789007766,0.2809600830078125
46928,clean_noop,0,0,0,0.464447021484375,0.0,2,0,0,0,0,1.0,0.464447021484375
46941,noise_cleanable,0,0,0,0.41259765625,0.0,56,0,0,0,0,1.0,0.41259765625
47010,char_touch,1,0,1,0.15104166666666666,0.7771900826446281,0,23,23,0,0,0.40855345911949686,0.3032684326171875
253685,char_touch,1,0,1,0.16489615091463414,0.8849670743179681,4,46,46,0,0,0.22742354061955913,0.4644927978515625
253695,char_touch,1,0,1,0.3764911825726141,0.1754873340239194,0,0,0,15,0,0.8617325171582266,0.4113006591796875
47098,char_touch,1,0,1,0.3723580917874396,0.6238568988041403,2,22,27,0,0,0.613786238646261,0.49053955078125
47116,char_touch,1,0,1,0.31878810975609756,0.51796,1,0,0,27,24,0.5636982378112471,0.4528656005859375
47117,char_touch,1,0,1,0.3798828125,0.2872879254772784,0,0,0,16,16,0.7286837263756482,0.4561614990234375
253750,char_touch,1,0,1,0.3739970439189189,0.390870314910609,0,0,0,17,17,0.7116073521041882,0.4557647705078125
47260,char_touch,1,0,1,0.3634817390004112,0.5452269460800222,0,0,15,19,15,0.6231614701829717,0.4761810302734375
47341,noise_cleanable,0,0,0,0.348419189453125,0.0,83,0,0,0,0,1.0,0.348419189453125
71224,invert_fix,0,1,0,0.6371002197265625,0.0,0,0,0,0,0,1.0,0.6371002197265625
71938,invert_fix,0,1,0,0.68511962890625,0.0,0,0,0,0,0,1.0,0.68511962890625
71941,noise_cleanable,0,0,0,0.19317626953125,0.0,66,0,0,0,0,1.0,0.19317626953125
