img_id,H,W,ink_ratio,n_ink,n_cc,main_frac,small_cc_n,small_cc_area_ratio,mid_cc_n,foreign_area_ratio,edge_ink_ratio,top_ratio,bot_ratio,left_ratio,right_ratio,border_bar,edge_blob_area,inverted,gray_mid_ratio,lap_var
243172,256,256,0.412476,27032,4,0.733871,0,0.0,0,0.109772,0.035282,0.0,0.0,0.020508,0.116211,0,6119,0,0.0,7344.28
243173,256,256,0.3134,20539,5,0.496665,0,0.0,1,0.157745,0.023059,0.057129,0.032227,0.0,0.0,0,2633,0,0.0,10547.12
243178,256,256,0.309586,20289,4,0.334122,0,0.0,0,0.206146,0.009073,0.0,0.016113,0.0,0.019043,0,9060,0,0.0,9336.63
243196,256,256,0.236176,15478,3,0.601693,0,0.0,0,0.09407,0.00252,0.009766,0.0,0.0,0.0,0,1249,0,0.0,8453.57
243202,256,256,0.183365,12017,6,0.391362,0,0.0,2,0.111603,0.036038,0.10791,0.031738,0.0,0.0,0,910,0,0.0,8352.36
243203,256,256,0.294891,19326,4,0.754631,0,0.0,2,0.072357,0.073463,0.26709,0.0,0.02002,0.006836,0,4094,0,0.0,10670.15
243206,256,256,0.183395,12019,4,0.449954,0,0.0,1,0.100876,0.003906,0.0,0.0,0.015137,0.0,0,1356,0,0.0,7868.17
243213,256,256,0.151428,9924,5,0.308343,0,0.0,0,0.104736,0.00756,0.024414,0.004883,0.0,0.0,0,2466,0,0.0,7562.57
243214,256,256,0.089798,5885,7,0.481733,0,0.0,4,0.046539,0.009451,0.025391,0.01123,0.0,0.0,0,0,0,0.0,7205.38
243215,256,256,0.355133,23274,3,0.801023,0,0.0,0,0.070663,0.046623,0.051758,0.066895,0.035645,0.038574,0,1956,0,0.0,8183.69
243220,256,256,0.042084,2758,5,0.541697,0,0.0,3,0.019287,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,6389.79
243221,256,256,0.242737,15908,3,0.696316,0,0.0,0,0.073715,0.047883,0.086426,0.099121,0.0,0.0,0,0,0,0.0,9207.64
243222,256,256,0.283432,18575,4,0.674993,0,0.0,0,0.092117,0.022555,0.03125,0.056152,0.0,0.0,0,0,0,0.0,7395.88
243223,256,256,0.195953,12842,4,0.714608,0,0.0,0,0.055923,0.029864,0.032715,0.083008,0.0,0.0,0,1538,0,0.0,5713.1
243224,256,256,0.229431,15036,4,0.661679,0,0.0,0,0.077621,0.052419,0.0625,0.140625,0.0,0.0,0,2791,0,0.0,9217.56
243225,256,256,0.251724,16497,5,0.32515,0,0.0,0,0.169876,0.039693,0.022461,0.105957,0.013672,0.011719,0,5813,0,0.0,8669.87
243226,256,256,0.411194,26948,4,0.738459,0,0.0,1,0.107544,0.038936,0.047363,0.099609,0.0,0.003906,0,0,0,0.0,7634.01
243239,256,256,0.409027,26806,8,0.909199,0,0.0,6,0.03714,0.109627,0.182129,0.14209,0.026367,0.085938,0,1306,0,0.0,15704.59
243270,256,256,0.381668,25013,3,0.765562,0,0.0,1,0.089478,0.03881,0.030273,0.03125,0.04541,0.053223,0,5729,0,0.0,9580.71
243271,256,256,0.270538,17730,11,0.472984,0,0.0,6,0.142578,0.071195,0.074219,0.067383,0.024414,0.109863,0,5699,0,0.0,9914.09
243278,256,256,0.256729,16825,3,0.3474,0,0.0,0,0.167542,0.002772,0.010742,0.0,0.0,0.0,0,0,0,0.0,10654.27
243281,256,256,0.337875,22143,2,0.662557,0,0.0,0,0.114014,0.044103,0.131348,0.039551,0.0,0.0,0,7472,0,0.0,7159.73
243282,256,256,0.226593,14850,3,0.642424,0,0.0,1,0.081024,0.006174,0.017578,0.006348,0.0,0.0,0,5045,0,0.0,9213.59
243290,256,256,0.263107,17243,4,0.412747,0,0.0,1,0.15451,0.023185,0.04834,0.041504,0.0,0.0,0,4451,0,0.0,7064.48
243292,256,256,0.109787,7195,2,0.791522,0,0.0,0,0.022888,0.021295,0.026855,0.055664,0.0,0.0,0,0,0,0.0,5645.63
243301,256,256,0.187851,12311,6,0.676306,0,0.0,2,0.060806,0.035408,0.024414,0.112793,0.0,0.0,0,708,0,0.0,7028.76
243316,256,256,0.318451,20870,4,0.657355,0,0.0,0,0.109116,0.064138,0.055176,0.193359,0.0,0.0,0,1677,0,0.0,6766.82
243318,256,256,0.194687,12759,6,0.362019,0,0.0,2,0.124207,0.015499,0.007324,0.022949,0.016113,0.013672,0,6407,0,0.0,9739.46
243324,256,256,0.364975,23919,7,0.457001,0,0.0,1,0.198181,0.040197,0.046387,0.047852,0.025879,0.035645,0,7926,0,0.0,10817.0
243325,256,256,0.202637,13280,4,0.646461,0,0.0,0,0.07164,0.011719,0.0,0.0,0.033203,0.012207,0,3440,0,0.0,9507.29
243328,256,256,0.251663,16493,6,0.616686,0,0.0,2,0.096466,0.023564,0.0,0.0,0.063477,0.027832,0,3722,0,0.0,10221.67
243333,256,256,0.160202,10499,13,0.330793,0,0.0,7,0.107208,0.003906,0.007324,0.007812,0.0,0.0,0,717,0,0.0,11465.9
243343,256,256,0.175537,11504,4,0.397427,0,0.0,0,0.105774,0.007939,0.0,0.0,0.0,0.030762,0,0,0,0.0,10717.78
243354,256,256,0.28537,18702,7,0.535076,0,0.0,5,0.132675,0.012853,0.0,0.0,0.042969,0.006836,0,0,0,0.0,10543.15
243391,256,256,0.212265,13911,2,0.778017,0,0.0,0,0.047119,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,5709.13
243400,256,256,0.180603,11836,4,0.810916,0,0.0,2,0.034149,0.00441,0.0,0.0,0.005371,0.011719,0,0,0,0.0,7296.66
243401,256,256,0.210999,13828,2,0.834466,0,0.0,0,0.034927,0.042969,0.0,0.0,0.019531,0.146973,0,0,0,0.0,4966.97
243402,256,256,0.060715,3979,4,0.517718,0,0.0,1,0.029282,0.010207,0.0,0.0,0.004883,0.034668,0,730,0,0.0,5193.19
243403,256,256,0.244858,16047,2,0.846264,0,0.0,0,0.037643,0.050529,0.0,0.0,0.03125,0.164551,0,0,0,0.0,5635.71
243417,256,256,0.203476,13335,1,1.0,0,0.0,0,0.0,0.007308,0.002441,0.025879,0.0,0.0,0,0,0,0.0,7848.32
243424,256,256,0.158218,10369,2,0.848491,0,0.0,0,0.023972,0.062626,0.117676,0.125,0.0,0.0,0,1571,0,0.0,6185.39
243425,256,256,0.343033,22481,1,1.0,0,0.0,0,0.0,0.052797,0.007324,0.012207,0.049805,0.135254,0,0,0,0.0,5469.02
243426,256,256,0.2211,14490,2,0.76432,0,0.0,0,0.052109,0.059602,0.0,0.0,0.035156,0.195801,0,0,0,0.0,5842.09
243427,256,256,0.310242,20332,2,0.857663,0,0.0,0,0.044159,0.101815,0.07373,0.234375,0.014648,0.071777,0,2894,0,0.0,5488.87
243448,256,256,0.215958,14153,3,0.42846,0,0.0,0,0.123428,0.040827,0.0,0.0,0.077637,0.080566,0,5364,0,0.0,5179.3
243450,256,256,0.271606,17800,2,0.668146,0,0.0,0,0.090134,0.014995,0.0,0.0,0.029297,0.028809,0,0,0,0.0,5492.83
243459,256,256,0.318344,20863,1,1.0,0,0.0,0,0.0,0.055948,0.0,0.0,0.083984,0.132812,0,0,0,0.0,5992.9
243490,256,256,0.120483,7896,3,0.495314,0,0.0,0,0.060806,0.039945,0.047363,0.107422,0.0,0.0,0,2720,0,0.0,4806.23
243491,256,256,0.05307,3478,3,0.875216,0,0.0,2,0.006622,0.00756,0.002441,0.026855,0.0,0.0,0,0,0,0.0,5155.49
243493,256,256,0.140747,9224,3,0.547051,0,0.0,0,0.063751,0.004536,0.0,0.0,0.01709,0.000488,0,2954,0,0.0,5643.65
243506,256,256,0.271988,17825,2,0.712314,0,0.0,0,0.078247,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,6373.91
243507,256,256,0.196106,12852,1,1.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,6437.41
243509,256,256,0.155487,10190,1,1.0,0,0.0,0,0.0,0.008443,0.020996,0.011719,0.0,0.0,0,0,0,0.0,5675.4
243510,256,256,0.298233,19545,2,0.856997,0,0.0,0,0.042648,0.007056,0.023438,0.0,0.0,0.003906,0,2795,0,0.0,6151.66
243514,256,256,0.238739,15646,4,0.541736,0,0.0,0,0.109406,0.031124,0.003418,0.0,0.023438,0.09375,0,6158,0,0.0,6320.33
243515,256,256,0.165512,10847,2,0.768415,0,0.0,0,0.03833,0.020665,0.0,0.0,0.016602,0.063477,0,2512,0,0.0,6629.9
243516,256,256,0.149918,9825,4,0.566209,0,0.0,1,0.065033,0.022807,0.0,0.0,0.02002,0.068359,0,2990,0,0.0,5770.65
243525,256,256,0.202682,13283,4,0.802981,0,0.0,1,0.039932,0.017389,0.020508,0.046875,0.0,0.0,0,1274,0,0.0,6336.21
243526,256,256,0.189377,12411,4,0.528725,0,0.0,1,0.089249,0.022933,0.022949,0.019043,0.021484,0.025391,0,4667,0,0.0,6838.26
243527,256,256,0.116653,7645,2,0.883976,0,0.0,0,0.013535,0.019153,0.057129,0.01709,0.0,0.0,0,887,0,0.0,5659.52
243528,256,256,0.203674,13348,3,0.76386,0,0.0,0,0.048096,0.043725,0.063965,0.105469,0.0,0.0,0,2415,0,0.0,4736.78
243533,256,256,0.233994,15335,2,0.629932,0,0.0,0,0.086594,0.002394,0.0,0.0,0.0,0.009277,0,0,0,0.0,6310.41
243557,256,256,0.271683,17805,3,0.636282,0,0.0,0,0.098816,0.026336,0.0,0.0,0.018555,0.083496,0,6476,0,0.0,8933.79
243558,256,256,0.226837,14866,3,0.427553,0,0.0,0,0.129852,0.010207,0.0,0.0,0.020996,0.018555,0,8510,0,0.0,4736.78
243565,256,256,0.220749,14467,3,0.409276,0,0.0,0,0.130402,0.020413,0.0,0.0,0.048828,0.030273,0,4632,0,0.0,5310.27
243570,256,256,0.388123,25436,1,1.0,0,0.0,0,0.0,0.083669,0.058105,0.262207,0.0,0.003906,0,0,0,0.0,6102.05
243571,256,256,0.365173,23932,1,1.0,0,0.0,0,0.0,0.076361,0.047852,0.237793,0.003906,0.006348,0,0,0,0.0,6328.27
243574,256,256,0.186279,12208,1,1.0,0,0.0,0,0.0,0.00378,0.014648,0.0,0.0,0.0,0,0,0,0.0,5179.3
243581,256,256,0.147522,9668,1,1.0,0,0.0,0,0.0,0.008569,0.0,0.0,0.028809,0.004395,0,0,0,0.0,6090.14
243583,256,256,0.277832,18208,1,1.0,0,0.0,0,0.0,0.06817,0.053223,0.210938,0.0,0.0,0,0,0,0.0,6435.43
243623,256,256,0.139053,9113,3,0.968726,0,0.0,2,0.004349,0.014491,0.025391,0.030762,0.0,0.0,0,0,0,0.0,7747.12
243627,256,256,0.266159,17443,29,0.665597,0,0.0,27,0.089005,0.067288,0.108398,0.152344,0.0,0.0,0,658,0,0.0,18968.93
243630,256,256,0.183777,12044,1,1.0,0,0.0,0,0.0,0.029108,0.030762,0.082031,0.0,0.0,0,0,0,0.0,5189.22
243635,256,256,0.130966,8583,4,0.640918,0,0.0,2,0.047028,0.037928,0.050293,0.09668,0.0,0.0,0,2657,0,0.0,5963.14
243636,256,256,0.292755,19186,1,1.0,0,0.0,0,0.0,0.039819,0.043457,0.11084,0.0,0.0,0,0,0,0.0,5611.9
243637,256,256,0.192902,12642,2,0.791726,0,0.0,0,0.040176,0.037424,0.0,0.0,0.063477,0.081543,0,2633,0,0.0,6074.27
243638,256,256,0.13765,9021,1,1.0,0,0.0,0,0.0,0.027092,0.09082,0.01416,0.0,0.0,0,0,0,0.0,6447.33
243639,256,256,0.035599,2333,3,0.614659,0,0.0,1,0.013718,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,3952.94
243667,256,256,0.164474,10779,1,1.0,0,0.0,0,0.0,0.020665,0.0,0.0,0.03418,0.045898,0,0,0,0.0,4730.82
243672,256,256,0.20816,13642,4,0.513341,0,0.0,0,0.101303,0.026462,0.0,0.0,0.020996,0.081543,0,3499,0,0.0,5969.09
243673,256,256,0.216995,14221,4,0.510583,0,0.0,0,0.106201,0.028478,0.0,0.0,0.025879,0.084473,0,3648,0,0.0,6042.51
243674,256,256,0.199127,13050,8,0.36023,0,0.0,2,0.127396,0.092616,0.005859,0.086426,0.178223,0.101562,0,0,0,0.0,8175.75
243702,256,256,0.12352,8095,4,0.341322,0,0.0,0,0.08136,0.03503,0.066895,0.068848,0.0,0.0,0,5332,0,0.0,5709.13
243706,256,256,0.293335,19224,1,1.0,0,0.0,0,0.0,0.017389,0.026855,0.040527,0.0,0.0,0,0,0,0.0,7772.92
243707,256,256,0.226486,14843,2,0.69137,0,0.0,0,0.069901,0.022177,0.041504,0.044434,0.0,0.0,0,0,0,0.0,6933.51
243714,256,256,0.331009,21693,1,1.0,0,0.0,0,0.0,0.045237,0.0,0.0,0.050781,0.124512,0,0,0,0.0,6252.86
243715,256,256,0.26088,17097,2,0.764228,0,0.0,0,0.061508,0.057334,0.081543,0.140625,0.0,0.0,0,4031,0,0.0,5304.32
243739,256,256,0.214081,14030,3,0.714683,0,0.0,1,0.061081,0.013861,0.036133,0.017578,0.0,0.0,0,3459,0,0.0,8011.04
243811,256,256,0.152603,10001,2,0.79992,0,0.0,0,0.030533,0.018397,0.012207,0.059082,0.0,0.0,0,2001,0,0.0,5572.21
243861,256,256,0.263123,17244,1,1.0,0,0.0,0,0.0,0.028604,0.056641,0.054199,0.0,0.0,0,0,0,0.0,6318.35
243863,256,256,0.208679,13676,5,0.721117,0,0.0,3,0.058197,0.08619,0.194824,0.13623,0.010254,0.004883,0,0,0,0.0,9731.53
243893,256,256,0.092224,6044,4,0.355559,0,0.0,0,0.059433,0.009829,0.001465,0.036621,0.0,0.0,0,1201,0,0.0,5318.21
243894,256,256,0.160477,10517,1,1.0,0,0.0,0,0.0,0.025958,0.0,0.0,0.076172,0.024414,0,0,0,0.0,5522.6
243895,256,256,0.207047,13569,8,0.619795,0,0.0,5,0.07872,0.024194,0.0,0.0,0.026855,0.066895,0,2707,0,0.0,9725.57
243897,256,256,0.159943,10482,1,1.0,0,0.0,0,0.0,0.020413,0.0,0.0,0.013672,0.06543,0,0,0,0.0,5131.67
243898,256,256,0.267441,17527,1,1.0,0,0.0,0,0.0,0.042969,0.0,0.0,0.02832,0.138184,0,0,0,0.0,6812.46
243899,256,256,0.122803,8048,8,0.282306,0,0.0,4,0.088135,0.011593,0.0,0.0,0.0,0.044922,0,1806,0,0.0,6526.71
243900,256,256,0.277618,18194,3,0.755139,0,0.0,0,0.067978,0.072077,0.128906,0.150391,0.0,0.0,0,3093,0,0.0,7653.85
243936,256,256,0.263123,17244,1,1.0,0,0.0,0,0.0,0.028604,0.056641,0.054199,0.0,0.0,0,0,0,0.0,6318.35
243938,256,256,0.228241,14958,4,0.524535,0,0.0,0,0.108521,0.047505,0.040527,0.143555,0.0,0.0,0,5214,0,0.0,6441.38
243956,256,256,0.267929,17559,5,0.863033,0,0.0,3,0.036697,0.027722,0.000488,0.023926,0.032227,0.050781,0,776,0,0.0,9009.2
243974,256,256,0.235916,15461,6,0.423647,0,0.0,1,0.135971,0.009577,0.0,0.0,0.014648,0.022461,0,2731,0,0.0,11465.89
243981,256,256,0.254883,16704,3,0.506885,0,0.0,0,0.125687,0.014365,0.0,0.0,0.023926,0.031738,0,2404,0,0.0,5760.73
243984,256,256,0.087173,5713,1,1.0,0,0.0,0,0.0,0.008191,0.0,0.0,0.001953,0.029785,0,0,0,0.0,2403.11
243987,256,256,0.085663,5614,1,1.0,0,0.0,0,0.0,0.002016,0.0,0.0,0.007812,0.0,0,0,0,0.0,3246.49
243989,256,256,0.114502,7504,1,1.0,0,0.0,0,0.0,0.010963,0.0,0.0,0.015625,0.026855,0,0,0,0.0,2833.73
243991,256,256,0.111099,7281,1,1.0,0,0.0,0,0.0,0.00693,0.0,0.0,0.012695,0.01416,0,0,0,0.0,3228.63
244027,256,256,0.129776,8505,1,1.0,0,0.0,0,0.0,0.027596,0.041992,0.064941,0.0,0.0,0,0,0,0.0,3151.24
244029,256,256,0.174911,11463,1,1.0,0,0.0,0,0.0,0.034652,0.0,0.0,0.05957,0.074707,0,0,0,0.0,4020.41
244030,256,256,0.117767,7718,1,1.0,0,0.0,0,0.0,0.019909,0.0,0.0,0.043945,0.033203,0,0,0,0.0,3837.84
244031,256,256,0.145401,9529,2,0.705006,0,0.0,0,0.042892,0.040323,0.0,0.0,0.080078,0.076172,0,2811,0,0.0,4863.78
244032,256,256,0.109314,7164,1,1.0,0,0.0,0,0.0,0.020917,0.0,0.0,0.035645,0.04541,0,0,0,0.0,3399.29
244033,256,256,0.042496,2785,3,0.590664,0,0.0,1,0.017395,0.016003,0.0,0.0,0.027344,0.034668,0,0,0,0.0,3722.74
244034,256,256,0.153198,10040,1,1.0,0,0.0,0,0.0,0.009703,0.0,0.0,0.013184,0.024414,0,0,0,0.0,3885.47
244035,256,256,0.110413,7236,1,1.0,0,0.0,0,0.0,0.009577,0.0,0.0,0.014648,0.022461,0,0,0,0.0,3208.78
244036,256,256,0.190598,12491,2,0.899287,0,0.0,0,0.019196,0.045993,0.0,0.0,0.162598,0.015625,0,0,0,0.0,8669.87
244056,256,256,0.2789,18278,4,0.915034,0,0.0,2,0.023697,0.03818,0.073242,0.074707,0.0,0.0,0,1358,0,0.0,8211.47
244058,256,256,0.399612,26189,1,1.0,0,0.0,0,0.0,0.099798,0.020996,0.035156,0.070801,0.259766,0,0,0,0.0,5929.4
244059,256,256,0.391205,25638,1,1.0,0,0.0,0,0.0,0.083417,0.044434,0.059082,0.024902,0.194824,0,0,0,0.0,6639.82
244106,256,256,0.297531,19499,1,1.0,0,0.0,0,0.0,0.081779,0.0,0.0,0.147949,0.168945,0,0,0,0.0,6221.11
244109,256,256,0.223648,14657,6,0.540697,0,0.0,2,0.102722,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,5300.35
244110,256,256,0.240875,15786,1,1.0,0,0.0,0,0.0,0.006678,0.025879,0.0,0.0,0.0,0,0,0,0.0,5707.15
244111,256,256,0.240616,15769,6,0.581457,0,0.0,3,0.100708,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,5282.49
244136,256,256,0.214203,14038,1,1.0,0,0.0,0,0.0,0.02558,0.0,0.0,0.027344,0.071777,0,0,0,0.0,4935.22
244137,256,256,0.10112,6627,5,0.615663,0,0.0,2,0.038864,0.002898,0.0,0.0,0.0,0.01123,0,0,0,0.0,5619.84
244139,256,256,0.139984,9174,4,0.325049,0,0.0,0,0.094482,0.012097,0.0,0.0,0.030273,0.016602,0,5255,0,0.0,5143.58
244140,256,256,0.136017,8914,1,1.0,0,0.0,0,0.0,0.00063,0.0,0.0,0.0,0.002441,0,0,0,0.0,6848.18
244141,256,256,0.218063,14291,1,1.0,0,0.0,0,0.0,0.00063,0.0,0.002441,0.0,0.0,0,0,0,0.0,5427.35
244152,256,256,0.233124,15278,1,1.0,0,0.0,0,0.0,0.012853,0.0,0.0,0.019043,0.030762,0,0,0,0.0,5977.03
244166,256,256,0.442902,29026,1,1.0,0,0.0,0,0.0,0.071951,0.0,0.0,0.161621,0.117188,0,0,0,0.0,6943.44
244167,256,256,0.340118,22290,2,0.806191,0,0.0,0,0.065918,0.120212,0.041504,0.063477,0.058105,0.302734,0,4320,0,0.0,7764.98
244169,256,256,0.422165,27667,1,1.0,0,0.0,0,0.0,0.06061,0.0,0.0,0.161621,0.073242,0,0,0,0.0,7050.59
244199,256,256,0.408051,26742,1,1.0,0,0.0,0,0.0,0.080393,0.125488,0.186035,0.0,0.0,0,0,0,0.0,6240.96
244200,256,256,0.338882,22209,1,1.0,0,0.0,0,0.0,0.05683,0.083496,0.136719,0.0,0.0,0,0,0,0.0,5552.37
244201,256,256,0.41864,27436,1,1.0,0,0.0,0,0.0,0.038306,0.013184,0.046875,0.027344,0.061035,0,0,0,0.0,6268.74
244202,256,256,0.292587,19175,1,1.0,0,0.0,0,0.0,0.049773,0.0,0.0,0.123535,0.069336,0,0,0,0.0,5780.57
244203,256,256,0.376083,24647,2,0.915892,0,0.0,0,0.031631,0.03125,0.0,0.0,0.121094,0.0,0,2073,0,0.0,6705.31
244219,256,256,0.093231,6110,2,0.768903,0,0.0,0,0.021545,0.004662,0.00293,0.015137,0.0,0.0,0,1412,0,0.0,4605.81
244220,256,256,0.185989,12189,4,0.439495,0,0.0,1,0.104248,0.015499,0.045898,0.01416,0.0,0.0,0,0,0,0.0,8848.46
244225,256,256,0.2379,15591,4,0.548329,0,0.0,0,0.107452,0.031754,0.0,0.0,0.096191,0.026855,0,5011,0,0.0,5899.64
244226,256,256,0.106354,6970,2,0.629555,0,0.0,0,0.039398,0.008191,0.0,0.0,0.0,0.031738,0,0,0,0.0,2778.17
244236,256,256,0.113342,7428,2,0.506193,0,0.0,0,0.055969,0.030872,0.0,0.0,0.04248,0.077148,0,3668,0,0.0,2055.84
244237,256,256,0.119125,7807,2,0.51108,0,0.0,0,0.058243,0.010711,0.0,0.0,0.015137,0.026367,0,3817,0,0.0,2887.31
244270,256,256,0.072189,4731,4,0.61784,0,0.0,2,0.027588,0.00504,0.0,0.0,0.010742,0.008789,0,0,0,0.0,4456.98
244271,256,256,0.095932,6287,2,0.6014,0,0.0,0,0.038239,0.032762,0.0,0.0,0.057129,0.069824,0,2506,0,0.0,1954.64
244273,256,256,0.079575,5215,2,0.554746,0,0.0,0,0.035431,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,1926.86
244274,256,256,0.107315,7033,2,0.54358,0,0.0,0,0.048981,0.047757,0.0,0.0,0.082031,0.103027,0,3210,0,0.0,2111.41
244275,256,256,0.028503,1868,2,0.538009,0,0.0,0,0.013168,0.001134,0.0,0.0,0.0,0.004395,0,863,0,0.0,1073.56
244276,256,256,0.170486,11173,2,0.589994,0,0.0,0,0.069901,0.030746,0.0,0.0,0.075195,0.043945,0,4581,0,0.0,3081.78
244277,256,256,0.097351,6380,2,0.543417,0,0.0,0,0.044449,0.039189,0.0,0.0,0.070312,0.081543,0,2913,0,0.0,2119.34
244285,256,256,0.050034,3279,2,0.514791,0,0.0,0,0.024277,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,2057.83
244287,256,256,0.078629,5153,2,0.575975,0,0.0,0,0.03334,0.031502,0.0,0.0,0.056152,0.065918,0,2185,0,0.0,1815.73
24429,256,256,0.174255,11420,4,0.394746,0,0.0,1,0.105469,0.018271,0.010254,0.060547,0.0,0.0,0,3761,0,0.0,8773.06
244297,256,256,0.160782,10537,3,0.603777,0,0.0,0,0.063705,0.019909,0.0,0.0,0.027832,0.049316,0,4175,0,0.0,3960.87
24430,256,256,0.224197,14693,3,0.744776,0,0.0,1,0.05722,0.027722,0.107422,0.0,0.0,0.0,0,0,0,0.0,8800.84
24431,256,256,0.324936,21295,20,0.192486,0,0.0,13,0.26239,0.113407,0.132324,0.307129,0.0,0.0,0,10950,0,0.0,20550.5
244355,256,256,0.221771,14534,22,0.536122,0,0.0,19,0.102875,0.09438,0.365723,0.0,0.0,0.0,0,1992,0,0.0,32691.1
244377,256,256,0.062332,4085,5,0.410282,0,0.0,2,0.036758,0.003024,0.011719,0.0,0.0,0.0,0,746,0,0.0,4306.16
244378,256,256,0.123734,8109,3,0.679369,0,0.0,1,0.039673,0.035534,0.0,0.0,0.052246,0.085449,0,2410,0,0.0,4472.85
244381,256,256,0.37886,24829,2,0.875186,0,0.0,0,0.047287,0.054814,0.02002,0.091797,0.053711,0.046875,0,3099,0,0.0,4258.53
244382,256,256,0.249207,16332,2,0.783186,0,0.0,0,0.054031,0.034778,0.0,0.0,0.091309,0.043457,0,3541,0,0.0,4040.25
244385,256,256,0.173447,11367,3,0.664291,0,0.0,1,0.058228,0.007056,0.005371,0.021973,0.0,0.0,0,0,0,0.0,5875.82
244386,256,256,0.180374,11821,3,0.60181,0,0.0,0,0.071823,0.021169,0.0,0.0,0.01416,0.067871,0,4707,0,0.0,3962.86
244387,256,256,0.192612,12623,4,0.528163,0,0.0,1,0.090881,0.006804,0.0,0.0,0.007324,0.019043,0,5533,0,0.0,5548.4
244406,256,256,0.182953,11990,3,0.73211,0,0.0,0,0.049011,0.013987,0.0,0.0,0.011719,0.04248,0,3212,0,0.0,3716.79
244411,256,256,0.138397,9070,2,0.990739,0,0.0,1,0.001282,0.000504,0.001953,0.0,0.0,0.0,0,0,0,0.0,4427.21
244420,256,256,0.091064,5968,4,0.543733,0,0.0,0,0.04155,0.011971,0.0,0.0,0.0,0.046387,0,0,0,0.0,3558.04
244421,256,256,0.108688,7123,3,0.675839,0,0.0,0,0.035233,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,3252.44
244422,256,256,0.078003,5112,4,0.625196,0,0.0,2,0.029236,0.00252,0.0,0.0,0.007324,0.002441,0,0,0,0.0,4581.99
244423,256,256,0.117294,7687,3,0.749837,0,0.0,1,0.029343,0.016633,0.0,0.0,0.022461,0.041992,0,0,0,0.0,3284.19
244424,256,256,0.153412,10054,5,0.583549,0,0.0,2,0.063889,0.003654,0.0,0.0,0.006836,0.007324,0,0,0,0.0,6242.94
244425,256,256,0.047623,3121,3,0.653637,0,0.0,2,0.016495,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,3055.98
244467,256,256,0.144318,9458,1,1.0,0,0.0,0,0.0,0.014617,0.027832,0.028809,0.0,0.0,0,0,0,0.0,4681.21
24447,256,256,0.301605,19766,1,1.0,0,0.0,0,0.0,0.0625,0.097656,0.144531,0.0,0.0,0,0,0,0.0,5274.55
244472,256,256,0.218399,14313,3,0.446098,0,0.0,0,0.120972,0.051915,0.084473,0.0,0.116699,0.0,0,7928,0,0.0,4171.22
244473,256,256,0.100952,6616,4,0.499093,0,0.0,1,0.050568,0.011971,0.006348,0.03418,0.003418,0.002441,0,3209,0,0.0,3135.36
244475,256,256,0.213104,13966,22,0.316554,0,0.0,17,0.145645,0.079007,0.213867,0.092285,0.0,0.0,0,4536,0,0.0,15922.87
244476,256,256,0.228836,14997,3,0.571381,0,0.0,0,0.098083,0.078881,0.028809,0.112793,0.097656,0.066406,0,6428,0,0.0,4994.75
244478,256,256,0.10051,6587,3,0.415819,0,0.0,0,0.058716,0.017893,0.023438,0.045898,0.0,0.0,0,1848,0,0.0,2821.82
244480,256,256,0.157227,10304,3,0.544546,0,0.0,0,0.071609,0.020539,0.0,0.0,0.0,0.07959,0,2623,0,0.0,2976.61
244481,256,256,0.151794,9948,4,0.510555,0,0.0,1,0.074295,0.013735,0.0,0.0,0.04834,0.004883,0,2139,0,0.0,5234.86
244482,256,256,0.091629,6005,4,0.491424,0,0.0,1,0.0466,0.007939,0.0,0.0,0.024902,0.005859,0,2540,0,0.0,4165.27
244499,256,256,0.213959,14022,3,0.751391,0,0.0,0,0.053192,0.031754,0.0,0.0,0.072754,0.050293,0,0,0,0.0,4262.5
244501,256,256,0.162796,10669,2,0.924829,0,0.0,0,0.012238,0.009199,0.024902,0.010742,0.0,0.0,0,0,0,0.0,6393.75
244502,256,256,0.212769,13944,3,0.864601,0,0.0,0,0.028809,0.001008,0.0,0.0,0.0,0.003906,0,0,0,0.0,4268.46
244512,256,256,0.194412,12741,3,0.868299,0,0.0,1,0.025604,0.016633,0.041504,0.022949,0.0,0.0,0,1183,0,0.0,7512.96
244513,256,256,0.119476,7830,9,0.68378,0,0.0,7,0.037781,0.052293,0.053223,0.007812,0.069824,0.087891,0,0,0,0.0,6155.63
244527,256,256,0.304703,19969,2,0.809304,0,0.0,0,0.058105,0.019405,0.0,0.0,0.017578,0.057617,0,0,0,0.0,5153.5
244528,256,256,0.181778,11913,1,1.0,0,0.0,0,0.0,0.017515,0.016113,0.051758,0.0,0.0,0,0,0,0.0,4480.79
244529,256,256,0.183609,12033,2,0.921632,0,0.0,0,0.014389,0.024572,0.040039,0.055176,0.0,0.0,0,0,0,0.0,4675.26
