img_id,ok,err,ink_before,ink_after,ink_delta,n_cc_before,n_cc_after,main_frac_before,main_frac_after,big_cc_before,big_cc_after,removed_small,removed_edge,prune_iters,aggressive,inverted,changed_px
28717,1,,9754,9714,-0.004101,8,9,0.346217,0.347746,5,5,0,0,0,0,0,68
28718,1,,15095,15092,-0.000199,4,4,0.557999,0.558044,4,4,0,0,0,0,0,7
287187,1,,17688,17689,5.7e-05,3,3,0.88642,0.886427,3,3,0,0,0,0,0,13
28719,1,,5220,5219,-0.000192,5,5,0.525287,0.52558,2,2,0,0,0,0,0,9
28720,1,,10927,10927,0.0,5,5,0.537476,0.537384,5,5,0,0,0,0,0,4
287203,1,,20532,20537,0.000244,7,7,0.737142,0.737206,4,4,0,0,0,0,0,9
287204,1,,15853,15846,-0.000442,4,4,0.701886,0.701944,4,4,0,0,0,0,0,7
287207,1,,21563,21570,0.000325,2,2,0.75611,0.756096,2,2,0,0,0,0,0,13
28721,1,,14739,14735,-0.000271,3,3,0.52412,0.52399,3,3,0,0,0,0,0,22
287218,1,,9833,9831,-0.000203,3,3,0.68321,0.683145,3,3,0,0,0,0,0,2
287220,1,,4522,4521,-0.000221,4,4,0.417514,0.417607,2,2,0,0,0,0,0,1
287221,1,,10118,10117,-9.9e-05,3,3,0.739079,0.739152,3,3,0,0,0,0,0,1
287227,1,,12989,12989,0.0,3,3,0.74617,0.746247,3,3,0,0,0,0,0,6
287244,1,,18808,18803,-0.000266,3,3,0.471874,0.471893,3,3,0,0,0,0,0,5
287247,1,,9337,9337,0.0,4,4,0.505194,0.505194,4,4,0,0,0,0,0,2
287248,1,,11746,11748,0.00017,2,2,0.746722,0.746851,2,2,0,0,0,0,0,8
287249,1,,8744,8746,0.000229,4,4,0.497484,0.497485,2,2,0,0,0,0,0,8
28725,1,,24778,24779,4e-05,2,2,0.62838,0.628435,2,2,0,0,0,0,0,3
287251,1,,12615,12617,0.000159,2,2,0.899881,0.899976,2,2,0,0,0,0,0,6
287252,1,,10597,10593,-0.000377,3,3,0.692554,0.692627,3,3,0,0,0,0,0,4
287254,1,,6649,6647,-0.000301,4,4,0.418108,0.418234,4,4,0,0,0,0,0,2
287258,1,,17885,17884,-5.6e-05,4,4,0.931115,0.931335,1,1,0,0,0,1,0,13
287303,1,,5357,5187,-0.031734,3,4,0.589696,0.60883,2,2,0,0,0,0,0,174
287316,1,,17316,17317,5.8e-05,2,2,0.548683,0.548767,2,2,0,0,0,0,0,15
287319,1,,17251,17184,-0.003884,6,8,0.338821,0.340258,5,5,0,0,0,0,0,81
287327,1,,14155,14151,-0.000283,5,5,0.408901,0.408876,5,5,0,0,0,0,0,8
287329,1,,8603,8601,-0.000232,4,4,0.348716,0.348797,4,4,0,0,0,0,0,4
287330,1,,10693,10692,-9.4e-05,4,4,0.468905,0.469042,2,2,0,0,0,0,0,3
287342,1,,24993,24998,0.0002,3,3,0.89349,0.893471,3,3,0,0,0,0,0,11
287349,1,,12330,12329,-8.1e-05,6,6,0.563017,0.563144,5,5,0,0,0,0,0,3
287350,1,,7666,7665,-0.00013,8,8,0.249022,0.249054,5,5,0,0,0,0,0,3
287359,1,,17569,17569,0.0,4,4,0.436507,0.436507,4,4,0,0,0,0,0,8
287360,1,,19433,19426,-0.00036,2,2,0.905573,0.90559,2,2,0,0,0,0,0,13
287362,1,,8949,8952,0.000335,2,2,0.916862,0.91689,2,2,0,0,0,0,0,3
287363,1,,9550,9549,-0.000105,6,6,0.633508,0.633469,4,4,0,0,0,0,0,1
287372,1,,11664,11659,-0.000429,6,6,0.670868,0.670984,4,4,0,0,0,0,0,7
287373,1,,13489,13488,-7.4e-05,7,7,0.511528,0.511492,7,7,0,0,0,0,0,13
287403,1,,9982,9987,0.000501,4,4,0.401222,0.401222,3,3,0,0,0,0,0,17
287412,1,,10488,10396,-0.008772,6,8,0.583524,0.55935,3,3,0,0,0,0,0,118
287414,1,,7448,7443,-0.000671,6,6,0.602578,0.602714,3,3,0,0,0,0,0,5
287432,1,,20593,20596,0.000146,1,1,1.0,1.0,1,1,0,0,0,1,0,7
287433,1,,24397,24390,-0.000287,6,6,0.472558,0.472612,4,4,0,0,0,0,0,15
287434,1,,6542,6539,-0.000459,2,2,0.590798,0.590916,2,2,0,0,0,0,0,3
287453,1,,8661,8659,-0.000231,6,6,0.79171,0.791893,1,1,0,0,0,1,0,8
287455,1,,9219,9201,-0.001952,5,6,0.880247,0.603413,1,2,0,0,0,1,0,24
287456,1,,10803,10799,-0.00037,5,5,0.871795,0.87184,1,1,0,0,0,1,0,8
287457,1,,20909,20910,4.8e-05,1,1,1.0,1.0,1,1,0,0,0,1,0,17
287458,1,,14232,14228,-0.000281,6,6,0.528035,0.528043,2,2,0,0,0,0,0,8
287599,1,,19087,19089,0.000105,1,1,1.0,1.0,1,1,0,0,0,1,0,16
287600,1,,14516,14515,-6.9e-05,2,2,0.991113,0.991113,1,1,0,0,0,1,0,23
287605,1,,25410,25339,-0.002794,3,5,0.858993,0.860531,2,2,0,0,0,0,0,195
287606,1,,8162,8161,-0.000123,2,2,0.913624,0.913736,2,2,0,0,0,0,0,9
287607,1,,13451,13450,-7.4e-05,2,2,0.94506,0.945056,2,2,0,0,0,0,0,5
287608,1,,14627,14389,-0.016271,3,5,0.916524,0.931475,2,2,0,0,0,0,0,266
287609,1,,29711,29719,0.000269,1,1,1.0,1.0,1,1,0,0,0,1,0,14
287610,1,,17083,17073,-0.000585,3,5,0.878124,0.878756,2,2,0,0,0,0,0,26
287611,1,,25503,25505,7.8e-05,1,1,1.0,1.0,1,1,0,0,0,1,0,8
287612,1,,6648,6522,-0.018953,3,7,0.917268,0.934683,1,1,0,0,0,1,0,134
287613,1,,9260,9239,-0.002268,3,6,0.91987,0.921853,1,1,0,0,0,1,0,29
287614,1,,6507,6494,-0.001998,4,5,0.695251,0.696027,2,2,0,0,0,0,0,19
287618,1,,23153,23155,8.6e-05,1,1,1.0,1.0,1,1,0,0,0,1,0,8
287619,1,,17019,17019,0.0,3,3,0.869146,0.869264,3,3,0,0,0,0,0,22
287620,1,,21878,21881,0.000137,3,3,0.910961,0.911019,2,2,0,0,0,0,0,11
287622,1,,10731,10502,-0.02134,8,12,0.599758,0.612455,4,3,0,0,0,0,0,243
287623,1,,22393,22393,0.0,2,2,0.955566,0.955522,2,2,0,0,0,0,0,14
287626,1,,22398,22398,0.0,1,1,1.0,1.0,1,1,0,0,0,1,0,8
287627,1,,21010,21016,0.000286,1,1,1.0,1.0,1,1,0,0,0,1,0,10
287628,1,,12507,12518,0.00088,1,1,1.0,1.0,1,1,0,0,0,1,0,21
287647,1,,20518,20529,0.000536,4,4,0.871625,0.871742,4,4,0,0,0,0,0,23
287648,1,,22837,22837,0.0,5,5,0.868196,0.86824,3,3,0,0,0,0,0,6
287653,1,,13697,13696,-7.3e-05,1,1,1.0,1.0,1,1,0,0,0,1,0,9
287657,1,,16769,16768,-6e-05,7,7,0.407061,0.407025,7,7,0,0,0,0,0,3
287659,1,,13906,13906,0.0,6,6,0.436215,0.436215,6,6,0,0,0,0,0,8
287665,1,,11067,11059,-0.000723,8,8,0.449986,0.450222,5,5,0,0,0,0,0,30
287666,1,,22097,22094,-0.000136,5,5,0.462687,0.462705,5,5,0,0,0,0,0,5
287680,1,,19080,19066,-0.000734,5,5,0.860639,0.860799,3,3,0,0,0,0,0,30
287686,1,,20426,20427,4.9e-05,1,1,1.0,1.0,1,1,0,0,0,1,0,7
287688,1,,11762,11768,0.00051,1,1,1.0,1.0,1,1,0,0,0,1,0,74
287689,1,,7773,7534,-0.030747,2,5,0.864016,0.85227,2,2,0,0,0,0,0,247
287695,1,,15208,15207,-6.6e-05,2,1,0.522225,1.0,2,1,0,0,0,0,0,9
287696,1,,16984,16987,0.000177,2,2,0.58926,0.589274,2,2,0,0,0,0,0,7
287709,1,,11921,11921,0.0,1,1,1.0,1.0,1,1,0,0,0,1,0,4
28771,1,,6366,6297,-0.010839,3,5,0.643261,0.650627,2,2,0,0,0,0,0,81
287726,1,,25611,25618,0.000273,1,1,1.0,1.0,1,1,0,0,0,1,0,15
287734,1,,4228,4219,-0.002129,7,7,0.455535,0.456743,2,2,0,0,0,0,0,19
287735,1,,27711,27711,0.0,1,1,1.0,1.0,1,1,0,0,0,1,0,22
287736,1,,16418,16418,0.0,4,4,0.433122,0.433061,4,4,0,0,0,0,0,14
287737,1,,21062,21070,0.00038,2,2,0.952331,0.952397,2,2,0,0,0,0,0,14
287743,1,,13636,13645,0.00066,1,1,1.0,1.0,1,1,0,0,0,1,0,13
287744,1,,7503,7504,0.000133,1,1,1.0,1.0,1,1,0,0,0,1,0,1
287745,1,,20189,20191,9.9e-05,5,5,0.588241,0.588331,5,5,0,0,0,0,0,6
287751,1,,23150,23157,0.000302,1,1,1.0,1.0,1,1,0,0,0,1,0,19
287752,1,,23818,23828,0.00042,4,4,0.765471,0.765612,4,4,0,0,0,0,0,20
287753,1,,13698,13695,-0.000219,2,2,0.626369,0.626433,2,2,0,0,0,0,0,3
287754,1,,8495,8492,-0.000353,8,8,0.37834,0.378474,5,5,0,0,0,0,0,13
287755,1,,9818,9818,0.0,1,1,1.0,1.0,1,1,0,0,0,1,0,6
287760,1,,12721,12720,-7.9e-05,2,2,0.548856,0.548821,2,2,0,0,0,0,0,1
287766,1,,10902,10894,-0.000734,11,11,0.662631,0.662658,2,2,0,0,0,0,0,12
287767,1,,18973,18833,-0.007379,12,17,0.815211,0.818191,1,1,0,0,0,1,0,216
287768,1,,26400,26401,3.8e-05,1,1,1.0,1.0,1,1,0,0,0,1,0,3
287770,1,,13804,13676,-0.009273,32,43,0.181179,0.18251,4,4,0,0,0,0,0,268
287788,1,,6825,6784,-0.006007,5,7,0.48381,0.486586,2,2,0,0,0,0,0,51
287807,1,,25947,25948,3.9e-05,1,1,1.0,1.0,1,1,0,0,0,1,0,5
28781,1,,8533,8472,-0.007149,4,7,0.930505,0.938267,1,1,0,0,0,1,0,97
287813,1,,10444,10446,0.000191,3,3,0.659039,0.659104,2,2,0,0,0,0,0,8
287814,1,,10618,10615,-0.000283,5,5,0.37945,0.379557,3,3,0,0,0,0,0,21
287815,1,,19843,19842,-5e-05,2,2,0.940533,0.94053,2,2,0,0,0,0,0,7
287819,1,,14423,14420,-0.000208,5,5,0.440061,0.440222,5,5,0,0,0,0,0,15
28782,1,,20219,20223,0.000198,12,12,0.317325,0.317609,5,5,0,0,0,0,0,68
287820,1,,11799,11774,-0.002119,6,6,0.610136,0.611092,3,3,0,0,0,0,0,33
287832,1,,14477,14231,-0.016992,5,11,0.856462,0.870986,2,2,0,0,0,0,0,270
287833,1,,15994,15998,0.00025,1,1,1.0,1.0,1,1,0,0,0,1,0,18
287834,1,,23671,23679,0.000338,2,2,0.957036,0.957093,2,2,0,0,0,0,0,12
28784,1,,16528,16525,-0.000182,1,1,1.0,1.0,1,1,0,0,0,1,0,11
287845,1,,14324,14327,0.000209,3,3,0.640184,0.64019,3,3,0,0,0,0,0,11
287848,1,,11431,11429,-0.000175,5,5,0.710611,0.710823,3,3,0,0,0,0,0,6
287849,1,,6621,6624,0.000453,8,8,0.599758,0.600242,2,2,0,0,0,0,0,11
28785,1,,7454,7450,-0.000537,1,1,1.0,1.0,1,1,0,0,0,1,0,16
28788,1,,11706,11702,-0.000342,1,1,1.0,1.0,1,1,0,0,0,1,0,10
28789,1,,16066,16063,-0.000187,2,2,0.790925,0.791073,2,2,0,0,0,0,0,9
287893,1,,12730,12554,-0.013826,5,16,0.961665,0.971085,1,1,0,0,0,1,0,522
287899,1,,27269,27289,0.000733,1,1,1.0,1.0,1,1,0,0,0,1,0,32
287901,1,,15425,15428,0.000194,1,1,1.0,1.0,1,1,0,0,0,1,0,39
287905,1,,11347,11343,-0.000353,1,1,1.0,1.0,1,1,0,0,0,1,0,6
287908,1,,16374,16377,0.000183,1,1,1.0,1.0,1,1,0,0,0,1,0,9
287910,1,,12693,12696,0.000236,1,1,1.0,1.0,1,1,0,0,0,1,0,3
287911,1,,6872,6783,-0.012951,2,6,0.935681,0.947811,1,1,0,0,0,1,0,93
287914,1,,9102,9104,0.00022,1,1,1.0,1.0,1,1,0,0,0,1,0,24
287915,1,,14826,14832,0.000405,1,1,1.0,1.0,1,1,0,0,0,1,0,12
287916,1,,20726,20732,0.000289,1,1,1.0,1.0,1,1,0,0,0,1,0,8
287917,1,,20211,20213,9.9e-05,2,2,0.854535,0.854648,2,2,0,0,0,0,0,6
287919,1,,17870,17874,0.000224,1,1,1.0,1.0,1,1,0,0,0,1,0,20
287962,1,,29592,29591,-3.4e-05,1,1,1.0,1.0,1,1,0,0,0,1,0,17
287966,1,,8585,8586,0.000116,2,2,0.712172,0.712206,2,2,0,0,0,0,0,7
287976,1,,16561,16558,-0.000181,8,8,0.351187,0.35125,6,6,0,0,0,0,0,5
287987,1,,16419,16407,-0.000731,5,6,0.811803,0.811361,3,3,0,0,0,0,0,26
288000,1,,12271,12264,-0.00057,5,5,0.53003,0.530251,3,3,0,0,0,0,0,15
288006,1,,12955,12956,7.7e-05,6,6,0.470783,0.470824,3,3,0,0,0,0,0,11
288012,1,,11109,10875,-0.021064,9,12,0.532181,0.543448,3,3,0,0,0,0,0,246
288013,1,,15425,15420,-0.000324,8,8,0.426062,0.42607,5,5,0,0,0,0,0,17
288014,1,,20074,20071,-0.000149,6,6,0.418402,0.418415,6,6,0,0,0,0,0,3
288027,1,,10556,10557,9.5e-05,4,4,0.848143,0.848063,3,3,0,0,0,0,0,23
288031,1,,13524,13527,0.000222,2,2,0.958444,0.958453,1,1,0,0,0,1,0,19
288033,1,,26227,26231,0.000153,1,1,1.0,1.0,1,1,0,0,0,1,0,4
288035,1,,16176,16178,0.000124,1,1,1.0,1.0,1,1,0,0,0,1,0,4
288037,1,,19214,19209,-0.00026,2,2,0.584053,0.583997,2,2,0,0,0,0,0,9
288038,1,,21309,21309,0.0,1,1,1.0,1.0,1,1,0,0,0,1,0,8
288040,1,,10803,10801,-0.000185,4,4,0.399519,0.399593,4,3,0,0,0,0,0,14
288041,1,,6042,6033,-0.00149,10,10,0.205892,0.206199,3,3,0,0,0,0,0,19
288042,1,,11249,11052,-0.017513,8,7,0.425282,0.433225,4,4,0,0,0,0,0,221
288044,1,,22696,22700,0.000176,2,2,0.97797,0.977974,1,1,0,0,0,1,0,4
288045,1,,14725,14724,-6.8e-05,5,5,0.573107,0.573146,5,5,0,0,0,0,0,17
288046,1,,23309,23308,-4.3e-05,2,2,0.945086,0.94504,2,2,0,0,0,0,0,11
288047,1,,23959,23966,0.000292,4,4,0.702951,0.703079,3,3,0,0,0,0,0,23
288048,1,,27481,27481,0.0,4,4,0.763655,0.763837,2,2,0,0,0,0,0,22
288049,1,,29196,29196,0.0,3,3,0.510584,0.510549,3,3,0,0,0,0,0,8
288053,1,,16076,16076,0.0,8,8,0.504168,0.504168,3,3,0,0,0,0,0,12
288055,1,,20783,20784,4.8e-05,8,8,0.339893,0.340117,7,7,0,0,0,0,0,21
288060,1,,7268,7260,-0.001101,6,6,0.317694,0.317631,4,4,0,0,0,0,0,22
288062,1,,15771,15775,0.000254,5,5,0.425084,0.42504,3,3,0,0,0,0,0,8
288074,1,,5389,5376,-0.002412,9,10,0.299128,0.299665,3,3,0,0,0,0,0,29
288076,1,,6639,6565,-0.011146,5,8,0.541798,0.547601,2,2,0,0,0,0,0,82
288078,1,,24156,24160,0.000166,3,3,0.627712,0.627732,2,2,0,0,0,0,0,18
28809,1,,22810,22812,8.8e-05,2,2,0.61929,0.619192,2,2,0,0,0,0,0,14
288090,1,,17588,17447,-0.008017,6,8,0.312258,0.315011,5,5,0,0,0,0,0,197
288094,1,,15608,15607,-6.4e-05,3,3,0.601422,0.601461,2,2,0,0,0,0,0,7
288108,1,,23414,23417,0.000128,2,2,0.668233,0.66819,2,2,0,0,0,0,0,7
288111,1,,18922,18925,0.000159,4,4,0.511415,0.511757,4,4,0,0,0,0,0,21
288112,1,,5665,5651,-0.002471,8,9,0.311386,0.312157,3,3,0,0,0,0,0,22
288114,1,,9271,9197,-0.007982,3,3,0.868838,0.87485,2,2,0,0,0,0,0,90
288116,1,,23739,23742,0.000126,2,2,0.911749,0.911802,2,2,0,0,0,0,0,17
288118,1,,24528,24532,0.000163,1,1,1.0,1.0,1,1,0,0,0,1,0,12
288119,1,,25121,25121,0.0,2,2,0.946579,0.946579,2,2,0,0,0,0,0,18
288130,1,,9035,9023,-0.001328,9,9,0.426563,0.426687,4,4,0,0,0,0,0,26
288141,1,,9464,9459,-0.000528,5,5,0.495139,0.495507,4,4,0,0,0,0,0,7
288142,1,,15666,15668,0.000128,6,6,0.338248,0.338269,6,6,0,0,0,0,0,2
288145,1,,17007,17008,5.9e-05,2,2,0.93832,0.938323,2,2,0,0,0,0,0,1
288150,1,,8442,8434,-0.000948,9,9,0.399313,0.399692,3,3,0,0,0,0,0,20
288151,1,,6674,6660,-0.002098,9,11,0.243632,0.244444,3,3,0,0,0,0,0,22
288152,1,,17056,17060,0.000235,4,4,0.892765,0.892849,3,3,0,0,0,0,0,8
288155,1,,5247,5242,-0.000953,4,4,0.486564,0.486837,2,2,0,0,0,0,0,13
288158,1,,18044,18042,-0.000111,3,3,0.502438,0.502494,3,3,0,0,0,0,0,12
288159,1,,20773,20776,0.000144,1,1,1.0,1.0,1,1,0,0,0,1,0,13
288160,1,,11519,11516,-0.00026,2,2,0.85155,0.851511,2,2,0,0,0,0,0,11
288164,1,,7015,7011,-0.00057,11,11,0.242053,0.241906,3,3,0,0,0,0,0,12
288165,1,,26607,26613,0.000226,2,2,0.628444,0.628415,2,2,0,0,0,0,0,20
288166,1,,13226,13226,0.0,4,4,0.622259,0.62241,2,2,0,0,0,0,0,12
288169,1,,29465,29466,3.4e-05,4,4,0.538639,0.538621,4,4,0,0,0,0,0,15
288176,1,,7919,7920,0.000126,4,4,0.532517,0.532576,2,2,0,0,0,0,0,1
288178,1,,20941,20938,-0.000143,2,2,0.983,0.983045,1,1,0,0,0,1,0,9
288179,1,,10006,9995,-0.001099,6,7,0.534879,0.535468,4,4,0,0,0,0,0,27
28818,1,,9106,9105,-0.00011,2,2,0.687459,0.687424,2,2,0,0,0,0,0,3
288180,1,,28318,28318,0.0,1,1,1.0,1.0,1,1,0,0,0,1,0,10
288185,1,,16803,16803,0.0,2,2,0.735404,0.735404,2,2,0,0,0,0,0,12
288186,1,,12627,12630,0.000238,1,1,1.0,1.0,1,1,0,0,0,1,0,7
28819,1,,12590,12591,7.9e-05,3,3,0.58467,0.584545,3,3,0,0,0,0,0,17
288196,1,,10260,10212,-0.004678,5,7,0.851852,0.854779,1,1,0,0,0,1,0,60
288198,1,,23718,23723,0.000211,3,3,0.902015,0.902078,3,3,0,0,0,0,0,25
28820,1,,18482,18472,-0.000541,5,5,0.401742,0.401906,4,4,0,0,0,0,0,32
288201,1,,9016,9004,-0.001331,10,11,0.187001,0.186917,5,5,0,0,0,0,0,22
288210,1,,12528,12533,0.000399,6,5,0.379071,0.689619,4,3,0,0,0,0,0,9
288218,1,,13813,13806,-0.000507,11,11,0.344169,0.344343,6,6,0,0,0,0,0,13
28823,1,,12094,12096,0.000165,2,2,0.649826,0.649884,2,2,0,0,0,0,0,10
288232,1,,9812,9809,-0.000306,5,5,0.576539,0.576715,4,4,0,0,0,0,0,15
288238,1,,20035,20041,0.000299,2,2,0.964562,0.964573,2,2,0,0,0,0,0,6
28826,1,,18172,18172,0.0,3,3,0.541878,0.541933,3,3,0,0,0,0,0,6
28827,1,,9444,9468,0.002541,3,3,0.585451,0.586291,2,2,0,0,0,0,0,46
288272,1,,15536,15534,-0.000129,5,5,0.550206,0.550277,3,3,0,0,0,0,0,8
288276,1,,17515,17517,0.000114,2,2,0.892835,0.892904,2,2,0,0,0,0,0,4
288277,1,,15901,15902,6.3e-05,2,2,0.568769,0.568796,2,2,0,0,0,0,0,7
288279,1,,11171,11173,0.000179,1,1,1.0,1.0,1,1,0,0,0,1,0,4
288280,1,,22156,22163,0.000316,4,4,0.880439,0.880431,4,4,0,0,0,0,0,13
288282,1,,26275,26276,3.8e-05,2,2,0.947745,0.947747,2,2,0,0,0,0,0,7
288284,1,,13374,13369,-0.000374,8,8,0.43121,0.431147,5,5,0,0,0,0,0,11
288289,1,,20864,20869,0.00024,3,3,0.838669,0.838564,3,3,0,0,0,0,0,11
288290,1,,11094,11089,-0.000451,2,2,0.94817,0.948417,1,1,0,0,0,1,0,9
288291,1,,24308,24317,0.00037,1,1,1.0,1.0,1,1,0,0,0,1,0,15
288292,1,,21827,21833,0.000275,2,2,0.923398,0.923327,2,2,0,0,0,0,0,18
288306,1,,14647,14648,6.8e-05,4,4,0.561617,0.561715,3,3,0,0,0,0,0,5
288320,1,,5497,5495,-0.000364,7,7,0.342732,0.342675,3,3,0,0,0,0,0,28
288322,1,,8568,8563,-0.000584,2,2,0.788866,0.788859,2,2,0,0,0,0,0,11
288324,1,,24509,24513,0.000163,2,2,0.825085,0.825154,2,2,0,0,0,0,0,10
288326,1,,9308,9297,-0.001182,3,4,0.408896,0.408196,3,3,0,0,0,0,0,33
288328,1,,4620,4606,-0.00303,9,9,0.286147,0.287017,2,2,0,0,0,0,0,20
288330,1,,7053,7057,0.000567,1,1,1.0,1.0,1,1,0,0,0,1,0,6
288331,1,,27054,27059,0.000185,1,1,1.0,1.0,1,1,0,0,0,1,0,11
288357,1,,25540,25556,0.000626,1,1,1.0,1.0,1,1,0,0,0,1,0,20
288361,1,,21227,21224,-0.000141,3,3,0.522212,0.522239,3,3,0,0,0,0,0,9
288362,1,,21285,21289,0.000188,3,3,0.525112,0.52506,3,3,0,0,0,0,0,6
288366,1,,15819,15818,-6.3e-05,3,3,0.444276,0.444367,3,3,0,0,0,0,0,11
288371,1,,6526,6404,-0.018694,11,11,0.28011,0.28529,4,4,0,0,0,0,0,130
288372,1,,17191,17192,5.8e-05,1,1,1.0,1.0,1,1,0,0,0,1,0,3
288373,1,,12908,12915,0.000542,7,7,0.615122,0.615254,3,3,0,0,0,0,0,13
288387,1,,25352,25356,0.000158,2,2,0.632139,0.632079,2,2,0,0,0,0,0,8
288388,1,,19286,19288,0.000104,2,2,0.654775,0.654915,2,2,0,0,0,0,0,10
288390,1,,8757,8754,-0.000343,7,7,0.636748,0.636623,2,2,0,0,0,0,0,3
288391,1,,9782,9780,-0.000204,9,9,0.310468,0.310532,5,5,0,0,0,0,0,6
288392,1,,9967,9967,0.0,3,3,0.52724,0.52714,2,2,0,0,0,0,0,2
288400,1,,14837,14836,-6.7e-05,6,6,0.300735,0.300688,5,5,0,0,0,0,0,3
288411,1,,10691,10683,-0.000748,7,7,0.440464,0.440419,4,4,0,0,0,0,0,16
288422,1,,18190,18193,0.000165,1,1,1.0,1.0,1,1,0,0,0,1,0,7
288423,1,,6170,6148,-0.003566,10,12,0.26175,0.255368,5,5,0,0,0,0,0,24
288424,1,,11671,11572,-0.008483,11,10,0.350955,0.353785,6,6,0,0,0,0,0,103
288425,1,,16689,16684,-0.0003,5,5,0.538798,0.53878,4,4,0,0,0,0,0,13
288433,1,,5476,5185,-0.053141,11,13,0.292184,0.308582,2,1,0,0,0,0,0,311
288435,1,,12176,12175,-8.2e-05,1,1,1.0,1.0,1,1,0,0,0,1,0,5
288436,1,,11800,11799,-8.5e-05,4,4,0.360932,0.361048,4,4,0,0,0,0,0,3
288437,1,,12710,12713,0.000236,2,2,0.980488,0.980335,1,1,0,0,0,1,0,5
288438,1,,13960,13716,-0.017479,3,4,0.628223,0.621974,3,3,0,0,0,0,0,258
288442,1,,11114,11083,-0.002789,13,13,0.228361,0.228909,4,4,0,0,0,0,0,37
288448,1,,16673,16679,0.00036,6,6,0.712589,0.712693,5,5,0,0,0,0,0,12
288456,1,,20357,20357,0.0,5,5,0.753795,0.753893,5,5,0,0,0,0,0,16
288458,1,,23863,23655,-0.008716,5,6,0.905921,0.913591,2,2,0,0,0,0,0,236
288470,1,,23271,23276,0.000215,1,1,1.0,1.0,1,1,0,0,0,1,0,11
288471,1,,23351,23352,4.3e-05,2,2,0.557621,0.557597,2,2,0,0,0,0,0,9
288472,1,,14718,14589,-0.008765,6,8,0.398084,0.401535,4,4,0,0,0,0,0,141
288473,1,,15013,15012,-6.7e-05,2,2,0.947179,0.947176,2,2,0,0,0,0,0,7
288476,1,,11362,11363,8.8e-05,2,2,0.919732,0.919828,2,2,0,0,0,0,0,11
288498,1,,9319,9316,-0.000322,10,10,0.398541,0.398562,3,3,0,0,0,0,0,13
288518,1,,19102,19109,0.000366,4,4,0.64276,0.642995,4,4,0,0,0,0,0,19
288525,1,,29808,29809,3.4e-05,3,3,0.436158,0.436278,3,3,0,0,0,0,0,23
288526,1,,24174,24177,0.000124,1,1,1.0,1.0,1,1,0,0,0,1,0,19
288539,1,,9239,9231,-0.000866,4,5,0.73233,0.733073,2,2,0,0,0,0,0,42
28855,1,,18549,18554,0.00027,1,1,1.0,1.0,1,1,0,0,0,1,0,13
28857,1,,7612,7443,-0.022202,5,11,0.419207,0.428859,3,3,0,0,0,0,0,189
288574,1,,12206,12213,0.000573,1,1,1.0,1.0,1,1,0,0,0,1,0,13
288576,1,,7171,7169,-0.000279,2,2,0.684842,0.685033,2,2,0,0,0,0,0,6
288578,1,,16262,16263,6.1e-05,1,1,1.0,1.0,1,1,0,0,0,1,0,9
288579,1,,10025,10023,-0.0002,1,1,1.0,1.0,1,1,0,0,0,1,0,10
288580,1,,14063,14081,0.00128,1,1,1.0,1.0,1,1,0,0,0,1,0,18
288602,1,,17928,17931,0.000167,1,1,1.0,1.0,1,1,0,0,0,1,0,5
288605,1,,15897,15901,0.000252,1,1,1.0,1.0,1,1,0,0,0,1,0,4
28861,1,,11899,11827,-0.006051,4,6,0.621565,0.625264,3,3,0,0,0,0,0,88
288611,1,,12697,12511,-0.014649,5,5,0.779791,0.791304,3,3,0,0,0,0,0,200
288629,1,,11308,11238,-0.00619,4,4,0.388751,0.391262,3,3,0,0,0,0,0,88
28863,1,,19300,19301,5.2e-05,1,1,1.0,1.0,1,1,0,0,0,1,0,5
288631,1,,26731,26743,0.000449,3,4,0.912573,0.595259,3,4,0,0,0,0,0,28
288639,1,,9219,9201,-0.001952,5,6,0.880247,0.603413,1,2,0,0,0,1,0,24
28864,1,,19718,19718,0.0,2,2,0.776194,0.776245,2,2,0,0,0,0,0,4
288640,1,,10803,10799,-0.00037,5,5,0.871795,0.87184,1,1,0,0,0,1,0,8
288641,1,,11624,11625,8.6e-05,6,6,0.75585,0.756043,2,2,0,0,0,0,0,17
288642,1,,25240,25235,-0.000198,1,1,1.0,1.0,1,1,0,0,0,1,0,5
28865,1,,24027,24068,0.001706,3,3,0.752945,0.75295,3,3,0,0,0,0,0,47
28872,1,,24120,24121,4.1e-05,1,1,1.0,1.0,1,1,0,0,0,1,0,5
28873,1,,13867,13869,0.000144,3,3,0.530468,0.530319,3,3,0,0,0,0,0,22
28874,1,,14921,14917,-0.000268,3,3,0.626835,0.627137,3,3,0,0,0,0,0,18
28875,1,,9245,9189,-0.006057,4,5,0.613196,0.616716,3,3,0,0,0,0,0,64
28876,1,,12299,12300,8.1e-05,3,3,0.598179,0.59813,2,2,0,0,0,0,0,17
288777,1,,14516,14515,-6.9e-05,2,2,0.991113,0.991113,1,1,0,0,0,1,0,23
28878,1,,22575,22578,0.000133,2,2,0.511362,0.511383,2,2,0,0,0,0,0,7
288781,1,,21347,21202,-0.006793,2,7,0.996065,0.983681,1,1,0,0,0,1,0,253
288782,1,,25410,25339,-0.002794,3,5,0.858993,0.860531,2,2,0,0,0,0,0,195
288784,1,,19059,19065,0.000315,1,1,1.0,1.0,1,1,0,0,0,1,0,16
