[[34m2026-08-21 14:34:33[0m] (step=0195580) Total: 0.0689 | Diff: 0.0554 | Canny: raw 0.1298 x 0.01 = 0.0019 | Skel: raw 0.4076 x 0.03 = 0.0118 | LatC: raw 0.0000 x 0.000 = 0.0000 | LatS: raw 0.0000 x 0.000 = 0.0000 | REPA: raw 0.0000 x 0.00 = 0.0000 | SkelH: raw 0.0000 | StdMid: raw 0.0000 | X0Lat: raw 4.8099 | LR: 1.16e-04 | EMA: 0.999900 | Steps/Sec: 1.68 | Mem: 17.71G/17.71G
[[34m2026-08-21 14:34:45[0m] (step=0195600) Total: 0.0747 | Diff: 0.0610 | Canny: raw 0.1283 x 0.01 = 0.0019 | Skel: raw 0.3988 x 0.03 = 0.0119 | LatC: raw 0.0000 x 0.000 = 0.0000 | LatS: raw 0.0000 x 0.000 = 0.0000 | REPA: raw 0.0000 x 0.00 = 0.0000 | SkelH: raw 0.0000 | StdMid: raw 0.0000 | X0Lat: raw 5.5502 | LR: 1.20e-04 | EMA: 0.999900 | Steps/Sec: 1.68 | Mem: 17.71G/17.71G
[[34m2026-08-21 14:34:57[0m] (step=0195620) Total: 0.0674 | Diff: 0.0530 | Canny: raw 0.1357 x 0.02 = 0.0021 | Skel: raw 0.4051 x 0.03 = 0.0125 | LatC: raw 0.0000 x 0.000 = 0.0000 | LatS: raw 0.0000 x 0.000 = 0.0000 | REPA: raw 0.0000 x 0.00 = 0.0000 | SkelH: raw 0.0000 | StdMid: raw 0.0000 | X0Lat: raw 5.8930 | LR: 1.24e-04 | EMA: 0.999900 | Steps/Sec: 1.68 | Mem: 17.71G/17.71G
[[34m2026-08-21 14:35:09[0m] (step=0195640) Total: 0.0724 | Diff: 0.0576 | Canny: raw 0.1359 x 0.02 = 0.0022 | Skel: raw 0.4031 x 0.03 = 0.0129 | LatC: raw 0.0000 x 0.000 = 0.0000 | LatS: raw 0.0000 x 0.000 = 0.0000 | REPA: raw 0.0000 x 0.00 = 0.0000 | SkelH: raw 0.0000 | StdMid: raw 0.0000 | X0Lat: raw 9.7659 | LR: 1.28e-04 | EMA: 0.999900 | Steps/Sec: 1.68 | Mem: 17.71G/17.71G
[[34m2026-08-21 14:35:21[0m] (step=0195660) Total: 0.1036 | Diff: 0.0878 | Canny: raw 0.1307 x 0.02 = 0.0022 | Skel: raw 0.4193 x 0.03 = 0.0138 | LatC: raw 0.0000 x 0.000 = 0.0000 | LatS: raw 0.0000 x 0.000 = 0.0000 | REPA: raw 0.0000 x 0.00 = 0.0000 | SkelH: raw 0.0000 | StdMid: raw 0.0000 | X0Lat: raw 4.3637 | LR: 1.32e-04 | EMA: 0.999900 | Steps/Sec: 1.68 | Mem: 17.71G/17.71G
[[34m2026-08-21 14:35:33[0m] (step=0195680) Total: 0.0816 | Diff: 0.0663 | Canny: raw 0.1333 x 0.02 = 0.0023 | Skel: raw 0.3914 x 0.03 = 0.0133 | LatC: raw 0.0000 x 0.000 = 0.0000 | LatS: raw 0.0000 x 0.000 = 0.0000 | REPA: raw 0.0000 x 0.00 = 0.0000 | SkelH: raw 0.0000 | StdMid: raw 0.0000 | X0Lat: raw 6.5231 | LR: 1.36e-04 | EMA: 0.999900 | Steps/Sec: 1.68 | Mem: 17.71G/17.71G
[[34m2026-08-21 14:35:45[0m] (step=0195700) Total: 0.1059 | Diff: 0.0909 | Canny: raw 0.1275 x 0.02 = 0.0022 | Skel: raw 0.3724 x 0.03 = 0.0130 | LatC: raw 0.0000 x 0.000 = 0.0000 | LatS: raw 0.0000 x 0.000 = 0.0000 | REPA: raw 0.0000 x 0.00 = 0.0000 | SkelH: raw 0.0000 | StdMid: raw 0.0000 | X0Lat: raw 7.6707 | LR: 1.40e-04 | EMA: 0.999900 | Steps/Sec: 1.68 | Mem: 17.71G/17.71G
[[34m2026-08-21 14:35:57[0m] (step=0195720) Total: 0.0647 | Diff: 0.0479 | Canny: raw 0.1351 x 0.02 = 0.0024 | Skel: raw 0.4067 x 0.04 = 0.0146 | LatC: raw 0.0000 x 0.000 = 0.0000 | LatS: raw 0.0000 x 0.000 = 0.0000 | REPA: raw 0.0000 x 0.00 = 0.0000 | SkelH: raw 0.0000 | StdMid: raw 0.0000 | X0Lat: raw 8.3627 | LR: 1.44e-04 | EMA: 0.999900 | Steps/Sec: 1.68 | Mem: 17.71G/17.71G
[[34m2026-08-21 14:36:09[0m] (step=0195740) Total: 0.0720 | Diff: 0.0546 | Canny: raw 0.1331 x 0.02 = 0.0025 | Skel: raw 0.4113 x 0.04 = 0.0152 | LatC: raw 0.0000 x 0.000 = 0.0000 | LatS: raw 0.0000 x 0.000 = 0.0000 | REPA: raw 0.0000 x 0.00 = 0.0000 | SkelH: raw 0.0000 | StdMid: raw 0.0000 | X0Lat: raw 5.3874 | LR: 1.48e-04 | EMA: 0.999900 | Steps/Sec: 1.68 | Mem: 17.71G/17.71G
[[34m2026-08-21 14:36:21[0m] (step=0195760) Total: 0.0780 | Diff: 0.0603 | Canny: raw 0.1276 x 0.02 = 0.0024 | Skel: raw 0.4098 x 0.04 = 0.0156 | LatC: raw 0.0000 x 0.000 = 0.0000 | LatS: raw 0.0000 x 0.000 = 0.0000 | REPA: raw 0.0000 x 0.00 = 0.0000 | SkelH: raw 0.0000 | StdMid: raw 0.0000 | X0Lat: raw 4.5503 | LR: 1.52e-04 | EMA: 0.999900 | Steps/Sec: 1.68 | Mem: 17.71G/17.71G
[[34m2026-08-21 14:36:33[0m] (step=0195780) Total: 0.0803 | Diff: 0.0616 | Canny: raw 0.1350 x 0.02 = 0.0026 | Skel: raw 0.4185 x 0.04 = 0.0163 | LatC: raw 0.0000 x 0.000 = 0.0000 | LatS: raw 0.0000 x 0.000 = 0.0000 | REPA: raw 0.0000 x 0.00 = 0.0000 | SkelH: raw 0.0000 | StdMid: raw 0.0000 | X0Lat: raw 6.3226 | LR: 1.56e-04 | EMA: 0.999900 | Steps/Sec: 1.68 | Mem: 17.71G/17.71G
[[34m2026-08-21 14:36:45[0m] (step=0195800) Total: 0.0943 | Diff: 0.0756 | Canny: raw 0.1279 x 0.02 = 0.0026 | Skel: raw 0.4094 x 0.04 = 0.0164 | LatC: raw 0.0000 x 0.000 = 0.0000 | LatS: raw 0.0000 x 0.000 = 0.0000 | REPA: raw 0.0000 x 0.00 = 0.0000 | SkelH: raw 0.0000 | StdMid: raw 0.0000 | X0Lat: raw 7.6067 | LR: 1.60e-04 | EMA: 0.999900 | Steps/Sec: 1.68 | Mem: 17.71G/17.71G
[[34m2026-08-21 14:36:56[0m] (step=0195820) Total: 0.1133 | Diff: 0.0941 | Canny: raw 0.1355 x 0.02 = 0.0028 | Skel: raw 0.4066 x 0.04 = 0.0166 | LatC: raw 0.0000 x 0.000 = 0.0000 | LatS: raw 0.0000 x 0.000 = 0.0000 | REPA: raw 0.0000 x 0.00 = 0.0000 | SkelH: raw 0.0000 | StdMid: raw 0.0000 | X0Lat: raw 9.2233 | LR: 1.64e-04 | EMA: 0.999900 | Steps/Sec: 1.68 | Mem: 17.71G/17.71G
