img_id,scheme,inverted,cropped,changed,orig_ink,clean_ink,ink_change,main_keep,n_cc_before,n_cc_after,small_cc_left
121311,B,0,0,0,21817,21817,0.0,1.0,5,5,0
121312,B,0,0,1,6197,6135,-0.010005,1.0,14,11,0
121313,B,0,0,1,5674,5672,-0.000352,1.0,8,7,0
121359,B,0,0,1,20648,20637,-0.000533,1.0,8,7,0
121353,B,0,0,1,10603,10570,-0.003112,1.0,17,8,0
121356,B,0,0,1,12354,12310,-0.003562,1.0,17,4,0
284247,B,0,0,1,11697,11695,-0.000171,1.0,8,7,0
284275,B,0,0,1,13781,13770,-0.000798,1.0,7,5,0
121381,B,0,0,1,17214,17203,-0.000639,1.0,5,5,0
121397,B,0,0,1,19968,19967,-5e-05,1.0,2,1,0
121398,B,0,0,0,14903,14903,0.0,1.0,2,2,0
121399,B,0,0,1,8888,8310,-0.065032,1.0,10,6,0
121402,B,0,0,0,17137,17137,0.0,1.0,1,1,0
284282,B,0,0,0,12746,12746,0.0,1.0,2,2,0
121403,B,0,0,1,19762,19719,-0.002176,1.0,4,4,0
121404,B,0,0,1,9210,8925,-0.030945,1.0,13,8,0
121405,B,0,0,1,10320,10305,-0.001453,1.0,3,3,0
121406,B,0,0,1,12545,12539,-0.000478,1.0,4,4,0
121436,B,0,0,1,19596,19488,-0.005511,1.0,2,2,0
122951,B,0,0,1,7588,7549,-0.00514,1.0,13,9,0
122954,B,0,0,0,22087,22087,0.0,1.0,4,4,0
122956,B,0,0,0,9869,9869,0.0,1.0,7,7,0
123048,B,0,0,0,18349,18349,0.0,1.0,6,6,0
123049,B,0,0,0,15301,15301,0.0,1.0,4,4,0
122959,B,0,0,0,18990,18990,0.0,1.0,2,2,0
123063,B,0,0,0,8665,8665,0.0,1.0,9,9,0
122960,B,0,0,0,12814,12814,0.0,1.0,4,4,0
284961,B,0,0,0,15877,15877,0.0,1.0,4,4,0
122972,B,0,0,0,7082,7082,0.0,1.0,9,9,0
122973,B,0,0,0,8163,8163,0.0,1.0,8,8,0
122974,B,0,0,0,5295,5295,0.0,1.0,9,9,0
123034,B,0,0,0,5779,5779,0.0,1.0,9,9,0
122975,B,0,0,0,21792,21792,0.0,1.0,4,4,0
122977,B,0,0,1,7361,7336,-0.003396,1.0,11,9,0
123021,B,0,0,0,13265,13265,0.0,1.0,2,2,0
122978,B,0,0,0,16652,16652,0.0,1.0,5,5,0
123032,B,0,0,1,14071,14064,-0.000497,1.0,5,4,0
123014,B,0,0,1,11456,11445,-0.00096,1.0,13,7,0
123018,B,0,0,0,14213,14213,0.0,1.0,5,5,0
284932,B,0,0,1,15167,15141,-0.001714,1.0,5,3,0
123019,B,0,0,1,8174,8159,-0.001835,1.0,8,6,0
284933,B,0,0,0,15681,15681,0.0,1.0,2,2,0
123022,B,0,0,1,17177,17157,-0.001164,1.0,7,5,0
123025,B,0,0,0,14625,14625,0.0,1.0,1,1,0
123042,B,0,0,0,25804,25804,0.0,1.0,2,2,0
284935,B,0,0,0,16787,16787,0.0,1.0,2,2,0
123029,B,0,0,0,12508,12508,0.0,1.0,3,3,0
123030,B,0,0,1,12131,12090,-0.00338,1.0,5,3,0
123050,B,0,0,0,18589,18589,0.0,1.0,4,4,0
123051,B,0,0,0,14463,14463,0.0,1.0,7,7,0
123052,B,0,0,0,16828,16828,0.0,1.0,5,5,0
284811,B,0,0,1,12448,12409,-0.003133,1.0,16,11,0
122700,B,0,0,0,18960,18960,0.0,1.0,3,3,0
122701,B,0,0,0,13431,13431,0.0,1.0,2,2,0
284809,B,0,0,0,6284,6284,0.0,1.0,9,9,0
122702,B,0,0,0,19216,19216,0.0,1.0,3,3,0
122706,B,0,0,1,10229,10174,-0.005377,1.0,24,6,0
122713,B,0,0,0,8112,8112,0.0,1.0,7,7,0
122731,B,0,0,1,14494,14379,-0.007934,1.0,25,11,0
122736,B,0,0,0,8833,8833,0.0,1.0,3,3,0
122749,B,0,0,0,13744,13744,0.0,1.0,10,10,0
122757,B,0,0,0,14504,14504,0.0,1.0,3,3,0
122762,B,0,0,0,22366,22366,0.0,1.0,4,4,0
122758,B,0,0,0,11843,11843,0.0,1.0,4,4,0
284827,B,0,0,0,8427,8427,0.0,1.0,7,7,0
122759,B,0,0,0,23243,23243,0.0,1.0,1,1,0
122761,B,0,0,1,23557,23547,-0.000425,1.0,5,4,0
122764,B,0,0,0,22329,22329,0.0,1.0,5,5,0
284837,B,0,0,1,18496,18454,-0.002271,1.0,5,3,0
284838,B,0,1,1,32234,26182,-0.187752,0.51651,9,9,0
122782,B,0,0,0,20745,20745,0.0,1.0,5,5,0
122806,B,0,0,1,18167,17866,-0.016569,1.0,50,10,0
122853,B,0,0,0,4527,4527,0.0,1.0,9,9,0
284870,B,0,1,1,11859,6200,-0.47719,0.382549,35,7,0
122866,B,0,0,1,10579,10555,-0.002269,1.0,7,5,0
122868,B,0,0,0,22649,22649,0.0,1.0,2,2,0
122879,B,0,0,0,22555,22555,0.0,1.0,1,1,0
122883,B,0,0,0,12800,12800,0.0,1.0,5,5,0
122900,B,0,0,1,9194,9190,-0.000435,1.0,8,7,0
122922,B,0,0,0,11107,11107,0.0,1.0,3,3,0
122944,B,0,0,0,11529,11529,0.0,1.0,4,4,0
122924,B,0,0,0,12381,12381,0.0,1.0,4,4,0
122929,B,0,0,0,21078,21078,0.0,1.0,4,4,0
122602,B,0,0,0,21957,21957,0.0,1.0,2,2,0
122561,B,0,0,0,23627,23627,0.0,1.0,3,3,0
122576,B,0,0,0,25557,25557,0.0,1.0,4,4,0
122599,B,0,0,0,24795,24795,0.0,1.0,3,3,0
122604,B,0,0,1,8386,8360,-0.0031,1.0,9,7,0
122571,B,0,0,1,21696,21692,-0.000184,1.0,9,7,0
122572,B,0,0,1,13280,13139,-0.010617,1.0,30,13,0
122573,B,0,1,1,29012,21579,-0.256204,0.449695,134,34,0
122574,B,0,0,0,24781,24781,0.0,1.0,7,7,0
122589,B,0,0,1,5477,5474,-0.000548,1.0,9,7,0
122594,B,0,0,0,26292,26292,0.0,1.0,3,3,0
122595,B,0,0,1,14288,14263,-0.00175,1.0,12,7,0
284773,B,0,0,0,12616,12616,0.0,1.0,5,5,0
122596,B,0,0,0,14194,14194,0.0,1.0,5,5,0
122597,B,0,0,0,22614,22614,0.0,1.0,4,4,0
122601,B,0,0,0,30732,30732,0.0,1.0,3,3,0
284771,B,0,0,1,11715,11636,-0.006743,1.0,20,7,0
122612,B,0,0,0,6973,6973,0.0,1.0,3,3,0
122613,B,0,0,0,8791,8791,0.0,1.0,3,3,0
122623,B,0,0,1,8753,8695,-0.006626,1.0,11,8,0
122664,B,0,0,0,17384,17384,0.0,1.0,2,2,0
122699,B,0,0,0,15502,15502,0.0,1.0,3,3,0
122665,B,0,0,0,13857,13857,0.0,1.0,3,3,0
122705,B,0,0,0,17696,17696,0.0,1.0,2,2,0
122666,B,0,0,0,10660,10660,0.0,1.0,2,2,0
122703,B,0,0,0,17117,17117,0.0,1.0,1,1,0
122667,B,0,0,0,19696,19696,0.0,1.0,4,4,0
122680,B,0,0,0,12228,12228,0.0,1.0,5,5,0
122681,B,0,0,0,12750,12750,0.0,1.0,5,5,0
122682,B,0,0,1,13453,13375,-0.005798,1.0,16,8,0
122683,B,0,0,0,16684,16684,0.0,1.0,4,4,0
122695,B,0,0,0,7678,7678,0.0,1.0,8,8,0
121837,B,0,0,1,19742,19726,-0.00081,1.0,5,4,0
121833,B,0,0,0,18513,18513,0.0,1.0,4,4,0
121834,B,0,0,0,15249,15249,0.0,1.0,7,7,0
121835,B,0,0,0,8960,8960,0.0,1.0,6,6,0
121847,B,0,0,0,6235,6235,0.0,1.0,11,11,0
121875,B,0,0,0,21116,21116,0.0,1.0,3,3,0
121864,B,0,0,1,2930,2907,-0.00785,1.0,11,9,0
284485,B,0,0,1,3058,3039,-0.006213,1.0,9,8,0
121879,B,0,0,0,6004,6004,0.0,1.0,5,5,0
121881,B,0,0,0,18249,18249,0.0,1.0,2,2,0
121894,B,0,0,0,12688,12688,0.0,1.0,3,3,0
121896,B,0,1,1,19992,8546,-0.572529,0.149668,36,12,0
121908,B,0,0,1,19618,19295,-0.016464,1.0,54,26,0
121926,B,0,0,1,14104,14069,-0.002482,1.0,8,3,0
121929,B,0,0,1,25603,25576,-0.001055,1.0,6,3,0
121931,B,0,0,1,21365,21363,-9.4e-05,1.0,3,2,0
121932,B,0,0,1,17521,17511,-0.000571,1.0,5,4,0
121943,B,0,0,0,7259,7259,0.0,1.0,9,9,0
121935,B,0,0,0,11706,11706,0.0,1.0,4,4,0
121939,B,0,0,0,18920,18920,0.0,1.0,1,1,0
121940,B,0,0,0,20414,20414,0.0,1.0,1,1,0
121941,B,0,0,1,18960,18959,-5.3e-05,1.0,4,3,0
121942,B,0,0,1,12412,12410,-0.000161,1.0,4,3,0
121944,B,0,0,1,12993,12992,-7.7e-05,1.0,7,6,0
121947,B,0,0,0,18635,18635,0.0,1.0,3,3,0
121954,B,0,0,0,20286,20286,0.0,1.0,3,3,0
121958,B,0,0,0,11859,11859,0.0,1.0,6,6,0
121959,B,0,0,0,9578,9578,0.0,1.0,3,3,0
121961,B,0,0,0,16124,16124,0.0,1.0,4,4,0
121964,B,0,0,0,25356,25356,0.0,1.0,3,3,0
121974,B,0,0,1,17222,17050,-0.009987,1.0,22,7,0
121976,B,0,0,0,22585,22585,0.0,1.0,4,4,0
285235,B,0,0,0,19902,19902,0.0,1.0,3,3,0
123708,B,0,0,0,16351,16351,0.0,1.0,3,3,0
123709,B,0,0,0,14870,14870,0.0,1.0,2,2,0
123725,B,0,0,0,17215,17215,0.0,1.0,4,4,0
123749,B,0,0,0,21287,21287,0.0,1.0,2,2,0
285237,B,0,0,1,17424,17415,-0.000517,1.0,3,2,0
123710,B,0,0,0,17099,17099,0.0,1.0,4,4,0
123711,B,0,0,0,17097,17097,0.0,1.0,1,1,0
123753,B,0,0,0,31359,31359,0.0,1.0,1,1,0
123723,B,0,0,0,6569,6569,0.0,1.0,7,7,0
123724,B,0,0,0,12880,12880,0.0,1.0,6,6,0
123750,B,0,0,1,11757,11750,-0.000595,1.0,8,5,0
123755,B,0,0,0,7513,7513,0.0,1.0,5,5,0
123756,B,0,0,0,22191,22191,0.0,1.0,2,2,0
285234,B,0,0,0,21007,21007,0.0,1.0,2,2,0
123752,B,0,0,1,7867,7818,-0.006229,1.0,15,8,0
123761,B,0,0,0,29011,29011,0.0,1.0,4,4,0
123765,B,0,0,0,4813,4813,0.0,1.0,7,7,0
123766,B,0,0,0,7250,7250,0.0,1.0,11,11,0
123767,B,0,0,0,14952,14952,0.0,1.0,3,3,0
123820,B,0,0,0,19066,19066,0.0,1.0,2,2,0
123821,B,0,0,0,19443,19443,0.0,1.0,5,5,0
123769,B,0,0,0,12533,12533,0.0,1.0,6,6,0
285274,B,0,0,0,20787,20787,0.0,1.0,5,5,0
123778,B,0,0,0,7278,7278,0.0,1.0,8,8,0
123823,B,0,0,0,11674,11674,0.0,1.0,2,2,0
123828,B,0,0,0,11208,11208,0.0,1.0,3,3,0
123826,B,0,0,0,19771,19771,0.0,1.0,2,2,0
123827,B,0,0,0,10947,10947,0.0,1.0,1,1,0
123829,B,0,0,1,13561,13430,-0.00966,1.0,20,6,0
123831,B,0,0,1,12520,12485,-0.002796,1.0,7,4,0
123832,B,0,0,1,11692,11676,-0.001368,1.0,9,7,0
122258,B,0,0,0,7836,7836,0.0,1.0,3,3,0
122259,B,0,0,0,16027,16027,0.0,1.0,4,4,0
122263,B,0,0,0,9928,9928,0.0,1.0,4,4,0
122269,B,0,0,0,25152,25152,0.0,1.0,2,2,0
122282,B,0,0,0,14032,14032,0.0,1.0,5,5,0
122287,B,0,0,1,23008,22995,-0.000565,1.0,3,2,0
122308,B,0,0,1,15638,14970,-0.042716,1.0,7,6,1
122309,B,0,0,1,17668,17485,-0.010358,1.0,4,4,0
122312,B,0,0,0,8126,8126,0.0,1.0,5,5,0
122325,B,0,0,1,9081,9039,-0.004625,1.0,10,8,0
122338,B,0,0,1,19017,18994,-0.001209,1.0,5,3,0
122345,B,0,0,1,12816,12685,-0.010222,1.0,23,9,0
122368,B,0,0,1,12282,11769,-0.041768,1.0,72,16,0
122376,B,0,0,1,11821,11797,-0.00203,1.0,11,9,0
284681,B,0,0,1,9104,9036,-0.007469,1.0,13,7,0
122378,B,0,0,0,25565,25565,0.0,1.0,5,5,0
122382,B,0,0,0,19258,19258,0.0,1.0,2,2,0
122410,B,0,0,0,24428,24428,0.0,1.0,2,2,0
122411,B,0,0,0,21071,21071,0.0,1.0,4,4,0
122412,B,0,0,0,15519,15519,0.0,1.0,7,7,0
122413,B,0,0,0,18803,18803,0.0,1.0,1,1,0
122451,B,0,0,1,22003,21999,-0.000182,1.0,2,1,0
122454,B,0,0,0,21384,21384,0.0,1.0,1,1,0
122414,B,0,0,0,15820,15820,0.0,1.0,3,3,0
122416,B,0,0,0,12041,12041,0.0,1.0,4,4,0
122457,B,0,0,1,23863,23857,-0.000251,1.0,2,1,0
122417,B,0,0,0,17327,17327,0.0,1.0,4,4,0
122433,B,0,0,1,4251,4239,-0.002823,1.0,11,10,0
122449,B,0,0,1,8489,8459,-0.003534,1.0,16,10,0
122453,B,0,0,0,18992,18992,0.0,1.0,4,4,0
284696,B,0,0,0,15347,15347,0.0,1.0,4,4,0
122455,B,0,0,0,14161,14161,0.0,1.0,4,4,0
122138,B,0,0,1,16492,16487,-0.000303,1.0,5,4,0
284581,B,0,0,1,12083,12061,-0.001821,1.0,5,4,0
122141,B,0,0,0,21392,21392,0.0,1.0,6,6,0
122142,B,0,1,1,24453,5497,-0.775201,0.156577,43,12,0
122183,B,0,0,1,9995,9777,-0.021811,1.0,38,9,0
122145,B,0,0,0,15176,15176,0.0,1.0,2,2,0
122148,B,0,0,0,13434,13434,0.0,1.0,2,2,0
122153,B,0,0,1,13357,13288,-0.005166,1.0,14,4,0
284608,B,0,0,1,10968,10889,-0.007203,1.0,11,4,0
122154,B,0,0,0,14150,14150,0.0,1.0,5,5,0
122155,B,0,0,0,13361,13361,0.0,1.0,6,6,0
122156,B,0,0,1,12562,12543,-0.001512,1.0,7,3,0
122157,B,0,0,1,19662,19634,-0.001424,1.0,8,4,0
122158,B,0,0,0,9619,9619,0.0,1.0,1,1,0
122182,B,0,0,0,12319,12319,0.0,1.0,2,2,0
122179,B,0,0,0,17155,17155,0.0,1.0,6,6,0
122180,B,0,0,1,8661,8615,-0.005311,1.0,23,11,0
122181,B,0,0,1,12289,11454,-0.067947,1.0,173,9,0
122184,B,0,0,0,12097,12097,0.0,1.0,2,2,0
122185,B,0,0,0,11866,11866,0.0,1.0,3,3,0
122194,B,0,0,0,20842,20842,0.0,1.0,3,3,0
122217,B,0,0,0,13583,13583,0.0,1.0,4,4,0
122235,B,0,0,0,19013,19013,0.0,1.0,4,4,0
122224,B,0,0,1,12099,11652,-0.036945,1.0,66,18,0
122225,B,0,0,1,7776,7744,-0.004115,1.0,15,9,0
122240,B,0,0,0,17748,17748,0.0,1.0,5,5,0
122242,B,0,0,1,15720,15691,-0.001845,1.0,3,3,0
122246,B,0,0,0,12268,12268,0.0,1.0,6,6,0
122248,B,0,0,0,16021,16021,0.0,1.0,4,4,0
122249,B,0,0,0,12798,12798,0.0,1.0,5,5,0
122256,B,0,0,0,13458,13458,0.0,1.0,8,8,0
122257,B,0,0,0,16984,16984,0.0,1.0,7,7,0
123415,B,0,0,1,11933,11908,-0.002095,1.0,4,3,0
285103,B,0,0,1,10545,10460,-0.008061,1.0,15,8,0
123416,B,0,0,1,8052,8023,-0.003602,1.0,8,5,0
123425,B,0,0,0,20321,20321,0.0,1.0,2,2,0
123418,B,0,0,1,19046,19036,-0.000525,1.0,8,6,0
123421,B,0,0,0,11608,11608,0.0,1.0,4,4,0
123422,B,0,0,1,9766,9753,-0.001331,1.0,6,5,0
285098,B,0,0,0,18373,18373,0.0,1.0,3,3,0
123423,B,0,0,0,14725,14725,0.0,1.0,4,4,0
285099,B,0,0,0,15504,15504,0.0,1.0,5,5,0
123424,B,0,0,1,9539,9533,-0.000629,1.0,8,6,0
123426,B,0,0,0,7951,7951,0.0,1.0,10,10,0
123428,B,0,0,0,16173,16173,0.0,1.0,6,6,0
123429,B,0,0,1,32479,32475,-0.000123,1.0,2,1,0
285105,B,0,0,1,19757,19712,-0.002278,1.0,7,4,0
123430,B,0,0,0,13400,13400,0.0,1.0,7,7,0
123431,B,0,0,0,25377,25377,0.0,1.0,3,3,0
123432,B,0,0,0,23766,23766,0.0,1.0,3,3,0
123433,B,0,0,0,23766,23766,0.0,1.0,3,3,0
123434,B,0,0,0,9659,9659,0.0,1.0,6,6,0
123435,B,0,0,0,14174,14174,0.0,1.0,6,6,0
285102,B,0,0,0,22905,22905,0.0,1.0,5,5,0
123445,B,0,0,0,15524,15524,0.0,1.0,3,3,0
123489,B,0,0,1,21494,21476,-0.000837,1.0,3,2,0
123447,B,0,0,0,14645,14645,0.0,1.0,5,5,0
123490,B,0,0,0,9416,9416,0.0,1.0,2,2,0
123493,B,0,0,0,18605,18605,0.0,1.0,2,2,0
285110,B,0,1,1,13456,8279,-0.384735,1.0,6,3,0
123448,B,0,0,0,18359,18359,0.0,1.0,6,6,0
123449,B,0,0,0,10645,10645,0.0,1.0,8,8,0
123464,B,0,0,0,17174,17174,0.0,1.0,3,3,0
123492,B,0,0,0,24864,24864,0.0,1.0,3,3,0
284697,B,0,0,0,11749,11749,0.0,1.0,5,5,0
122456,B,0,0,0,18314,18314,0.0,1.0,1,1,0
122471,B,0,0,0,22745,22745,0.0,1.0,1,1,0
122487,B,0,0,0,15740,15740,0.0,1.0,2,2,0
122532,B,0,0,1,9853,9717,-0.013803,1.0,23,4,0
122540,B,0,0,0,20942,20942,0.0,1.0,1,1,0
122488,B,0,0,0,15941,15941,0.0,1.0,3,3,0
122541,B,0,0,1,6936,6870,-0.009516,1.0,11,6,0
122489,B,0,0,0,12632,12632,0.0,1.0,4,4,0
122499,B,0,0,0,13094,13094,0.0,1.0,4,4,0
122501,B,0,0,0,10377,10377,0.0,1.0,5,5,0
122502,B,0,1,1,25709,18838,-0.26726,1.0,12,6,0
122542,B,0,0,0,12722,12722,0.0,1.0,4,4,0
122504,B,0,0,1,5105,5005,-0.019589,1.0,15,10,0
122505,B,0,0,1,13456,13368,-0.00654,1.0,21,4,0
122506,B,0,1,1,27705,17869,-0.355026,0.467509,114,31,0
122507,B,0,0,0,15034,15034,0.0,1.0,6,6,0
122508,B,0,0,0,9749,9749,0.0,1.0,5,5,0
122528,B,0,0,1,6149,6120,-0.004716,1.0,8,7,0
122531,B,0,0,0,15364,15364,0.0,1.0,2,2,0
122539,B,0,0,1,6849,6841,-0.001168,1.0,11,9,0
122533,B,0,0,1,19202,19161,-0.002135,1.0,8,5,0
122534,B,0,0,1,12301,12174,-0.010324,1.0,21,4,0
284743,B,0,0,1,16818,16812,-0.000357,1.0,3,2,0
122537,B,0,0,0,22429,22429,0.0,1.0,2,2,0
284744,B,0,0,0,25866,25866,0.0,1.0,2,2,0
122538,B,0,0,1,5204,5182,-0.004228,1.0,7,6,0
122543,B,0,0,0,22147,22147,0.0,1.0,1,1,0
122544,B,0,0,0,27836,27836,0.0,1.0,2,2,0
122545,B,0,0,0,13791,13791,0.0,1.0,5,5,0
122551,B,0,0,1,15097,15093,-0.000265,1.0,8,7,0
122552,B,0,0,0,22164,22164,0.0,1.0,1,1,0
123311,B,0,0,0,31099,31099,0.0,1.0,4,4,0
123312,B,0,0,0,31157,31157,0.0,1.0,4,4,0
123328,B,0,0,0,27708,27708,0.0,1.0,1,1,0
123329,B,0,0,0,26056,26056,0.0,1.0,1,1,0
123331,B,0,0,0,26613,26613,0.0,1.0,1,1,0
123332,B,0,0,0,21937,21937,0.0,1.0,3,3,0
123333,B,0,0,1,17261,17247,-0.000811,1.0,3,2,0
285062,B,0,0,0,23396,23396,0.0,1.0,1,1,0
123338,B,0,0,0,19860,19860,0.0,1.0,3,3,0
123375,B,0,0,0,23736,23736,0.0,1.0,4,4,0
123376,B,0,0,1,18502,18477,-0.001351,1.0,5,4,0
123354,B,0,0,0,12193,12193,0.0,1.0,6,6,0
123356,B,0,0,0,21002,21002,0.0,1.0,2,2,0
123357,B,0,0,1,25946,25915,-0.001195,1.0,5,3,0
123358,B,0,0,0,24125,24125,0.0,1.0,3,3,0
123374,B,0,0,0,30135,30135,0.0,1.0,3,3,0
123370,B,0,0,0,14399,14399,0.0,1.0,1,1,0
123371,B,0,0,1,14208,14189,-0.001337,1.0,9,8,0
285064,B,0,0,0,17402,17402,0.0,1.0,3,3,0
123372,B,0,0,1,18234,18192,-0.002303,1.0,5,3,0
285079,B,0,0,0,18753,18753,0.0,1.0,5,5,0
123373,B,0,0,0,5691,5691,0.0,1.0,8,8,0
123377,B,0,0,0,25658,25658,0.0,1.0,3,3,0
123378,B,0,0,0,11021,11021,0.0,1.0,7,7,0
123387,B,0,0,0,11551,11551,0.0,1.0,6,6,0
123388,B,0,0,1,14741,14690,-0.00346,1.0,18,12,0
123389,B,0,0,0,20867,20867,0.0,1.0,4,4,0
285106,B,0,0,1,8873,8800,-0.008227,1.0,21,9,0
123390,B,0,0,1,11363,11347,-0.001408,1.0,7,6,0
123417,B,0,0,1,8085,8069,-0.001979,1.0,4,3,0
123405,B,0,0,1,14548,14315,-0.016016,1.0,27,8,0
285094,B,0,0,1,5088,5069,-0.003734,1.0,16,8,0
123132,B,0,0,1,22469,22308,-0.007165,1.0,5,5,0
123135,B,0,0,1,19526,19460,-0.00338,1.0,3,3,0
123137,B,0,1,1,26287,5172,-0.803249,0.033475,48,20,0
123139,B,0,0,0,11695,11695,0.0,1.0,3,3,0
123152,B,0,0,1,14668,14656,-0.000818,1.0,17,5,0
123154,B,0,0,0,12151,12151,0.0,1.0,4,4,0
123155,B,0,0,0,3144,3144,0.0,1.0,3,3,0
123158,B,0,0,1,3313,3298,-0.004528,1.0,8,5,0
123160,B,0,0,0,9651,9651,0.0,1.0,2,2,0
123162,B,0,0,0,14386,14386,0.0,1.0,5,5,0
123177,B,0,0,0,21655,21655,0.0,1.0,2,2,0
123178,B,0,0,0,6458,6458,0.0,1.0,9,9,0
123195,B,0,0,0,25810,25810,0.0,1.0,2,2,0
285004,B,0,0,0,17906,17906,0.0,1.0,1,1,0
123200,B,0,0,0,17833,17833,0.0,1.0,3,3,0
123222,B,0,0,1,22271,22246,-0.001123,1.0,4,2,0
123223,B,0,0,1,20861,20826,-0.001678,1.0,4,2,0
285020,B,0,0,1,20762,20729,-0.001589,1.0,4,2,0
123240,B,0,0,0,16877,16877,0.0,1.0,5,5,0
123255,B,0,0,0,21652,21652,0.0,1.0,3,3,0
123261,B,0,0,0,26049,26049,0.0,1.0,5,5,0
123277,B,0,0,1,17734,17731,-0.000169,1.0,4,3,0
123278,B,0,0,1,15279,13951,-0.086917,1.0,142,20,0
123279,B,0,0,1,13342,13322,-0.001499,1.0,8,6,0
123281,B,0,0,0,17264,17264,0.0,1.0,5,5,0
123282,B,0,0,0,31328,31328,0.0,1.0,3,3,0
123283,B,0,0,0,24466,24466,0.0,1.0,4,4,0
285042,B,0,0,0,29909,29909,0.0,1.0,3,3,0
123284,B,0,0,0,16318,16318,0.0,1.0,3,3,0
123285,B,0,0,0,15874,15874,0.0,1.0,3,3,0
123296,B,0,0,1,9357,9343,-0.001496,1.0,7,6,0
123300,B,0,0,0,25267,25267,0.0,1.0,3,3,0
123995,B,0,0,1,9036,9011,-0.002767,1.0,15,14,0
124001,B,0,0,0,9339,9339,0.0,1.0,6,6,0
124002,B,0,0,1,15090,15016,-0.004904,1.0,4,4,0
124014,B,0,0,0,16188,16188,0.0,1.0,1,1,0
124015,B,0,0,0,11225,11225,0.0,1.0,2,2,0
124016,B,0,0,0,13955,13955,0.0,1.0,10,10,0
124029,B,0,0,0,15108,15108,0.0,1.0,2,2,0
124030,B,0,0,1,12891,12852,-0.003025,1.0,3,1,0
124042,B,0,0,1,15109,15002,-0.007082,1.0,4,4,0
124051,B,0,0,1,14771,14725,-0.003114,1.0,23,10,0
124064,B,0,0,0,17068,17068,0.0,1.0,3,3,0
124088,B,0,0,0,25877,25877,0.0,1.0,3,3,0
124091,B,0,0,0,24068,24068,0.0,1.0,2,2,0
124080,B,0,0,1,12017,11835,-0.015145,1.0,34,13,0
124089,B,0,0,0,18457,18457,0.0,1.0,2,2,0
124090,B,0,0,1,12257,12248,-0.000734,1.0,7,6,0
124092,B,0,0,0,13558,13558,0.0,1.0,5,5,0
285374,B,0,0,0,17115,17115,0.0,1.0,1,1,0
124095,B,0,0,0,12249,12249,0.0,1.0,5,5,0
124097,B,0,0,0,16088,16088,0.0,1.0,1,1,0
124099,B,0,0,0,14928,14928,0.0,1.0,4,4,0
124116,B,0,0,1,12315,12298,-0.00138,1.0,7,6,0
124129,B,0,0,0,16166,16166,0.0,1.0,3,3,0
124132,B,0,0,0,22290,22290,0.0,1.0,4,4,0
124143,B,0,0,1,16429,16418,-0.00067,1.0,10,9,0
124158,B,0,0,0,23969,23969,0.0,1.0,4,4,0
124161,B,0,0,1,26227,26223,-0.000153,1.0,5,4,0
285387,B,0,0,0,18355,18355,0.0,1.0,5,5,0
124174,B,0,0,0,24761,24761,0.0,1.0,1,1,0
124184,B,0,0,0,23855,23855,0.0,1.0,3,3,0
285404,B,0,0,0,20755,20755,0.0,1.0,3,3,0
124194,B,0,0,0,17428,17428,0.0,1.0,5,5,0
123560,B,0,0,1,19193,19187,-0.000313,1.0,7,6,0
123562,B,0,0,0,19570,19570,0.0,1.0,4,4,0
123565,B,0,0,0,25318,25318,0.0,1.0,1,1,0
123580,B,0,0,0,20993,20993,0.0,1.0,4,4,0
285155,B,0,0,0,22623,22623,0.0,1.0,2,2,0
123585,B,0,0,0,17645,17645,0.0,1.0,4,4,0
123612,B,0,0,0,19600,19600,0.0,1.0,3,3,0
123586,B,0,0,0,9934,9934,0.0,1.0,12,12,0
123587,B,0,0,0,12528,12528,0.0,1.0,3,3,0
123597,B,0,0,0,25695,25695,0.0,1.0,4,4,0
123607,B,0,0,0,10171,10171,0.0,1.0,5,5,0
123611,B,0,0,0,12638,12638,0.0,1.0,6,6,0
123640,B,0,0,0,6954,6954,0.0,1.0,8,8,0
123641,B,0,0,1,7488,7322,-0.022169,1.0,8,7,0
123642,B,0,0,0,23208,23208,0.0,1.0,1,1,0
123648,B,0,0,0,11967,11967,0.0,1.0,2,2,0
123653,B,0,0,1,18985,18972,-0.000685,1.0,7,4,0
123663,B,0,0,1,9324,9252,-0.007722,1.0,16,7,0
123665,B,0,0,0,13221,13221,0.0,1.0,4,4,0
285197,B,0,0,0,12645,12645,0.0,1.0,6,6,0
123684,B,0,0,1,14595,14525,-0.004796,1.0,17,9,0
123685,B,0,0,1,6775,6767,-0.001181,1.0,11,9,0
123687,B,0,0,0,28996,28996,0.0,1.0,2,2,0
123698,B,0,0,0,22708,22708,0.0,1.0,3,3,0
123700,B,0,0,1,11924,11916,-0.000671,1.0,10,7,0
285218,B,0,0,1,23793,23785,-0.000336,1.0,5,4,0
123693,B,0,0,1,3905,3852,-0.013572,1.0,16,12,0
123697,B,0,0,1,9122,9079,-0.004714,1.0,15,6,0
285217,B,0,0,1,19336,19318,-0.000931,1.0,4,2,0
123706,B,0,0,0,15057,15057,0.0,1.0,3,3,0
123707,B,0,0,0,12299,12299,0.0,1.0,4,4,0
123748,B,0,0,0,17512,17512,0.0,1.0,4,4,0
284936,B,0,0,0,15156,15156,0.0,1.0,2,2,0
284937,B,0,0,0,13598,13598,0.0,1.0,2,2,0
123031,B,0,0,0,16881,16881,0.0,1.0,3,3,0
123040,B,0,0,1,10043,10039,-0.000398,1.0,10,8,0
