img_id,class,has_frame,is_inverted,glyph_ratio,glyph_main_frac,n_small,t,b,l,r,touch
91416,noise_cleanable,0,0,0.3735198974609375,0.34919727113035665,31,0,0,0,0,0
91462,invert_fix,0,1,0.7183685302734375,1.0,0,0,0,0,0,0
91775,noise_cleanable,0,0,0.1704559326171875,0.33783904753379285,51,0,0,0,0,0
91840,invert_fix,0,1,0.6891632080078125,1.0,0,0,0,0,0,0
91914,invert_fix,0,1,0.5972137451171875,0.964102302051662,1,0,0,0,0,0
92214,noise_cleanable,0,0,0.3106842041015625,0.5502676685820932,59,0,0,0,0,1
272489,crop_safe,1,0,0.22922505605381166,0.29031025523460186,31,17,16,0,0,0
92745,invert_fix,0,1,0.69720458984375,0.989516764422656,0,0,0,0,0,0
92910,noise_cleanable,0,0,0.2921905517578125,0.8327850018277717,31,0,0,0,0,0
92923,noise_cleanable,0,0,0.1939239501953125,0.4720276969077032,39,0,0,0,0,1
92929,invert_fix,0,1,0.66448974609375,1.0,0,0,0,0,0,0
93423,noise_cleanable,0,0,0.1863555908203125,0.5289445672643904,33,0,0,0,0,0
93426,noise_cleanable,0,0,0.189453125,0.5232764175257731,60,0,0,0,0,0
93502,invert_fix,0,1,0.7030029296875,1.0,0,0,0,0,0,1
93074,noise_cleanable,0,0,0.2615509033203125,0.5227232950236276,32,0,0,0,0,0
93112,crop_safe,1,0,0.15533615252293578,0.3082247087322644,21,0,0,19,19,0
94402,noise_cleanable,0,0,0.2563934326171875,0.4648574659287032,99,0,0,0,0,1
94503,noise_cleanable,0,0,0.1931915283203125,0.3293578706263328,44,0,0,0,0,0
93645,noise_cleanable,0,0,0.15478515625,0.2514787066246057,37,0,0,0,0,0
93799,noise_cleanable,0,0,0.27685546875,0.7219466490299824,38,0,0,0,0,1
93947,invert_fix,0,1,0.594482421875,1.0,0,0,0,0,0,1
273000,clean_noop,0,0,0.5032958984375,0.9967863206403105,0,0,0,0,0,1
94067,noise_cleanable,0,0,0.1504974365234375,0.4780492750684376,125,0,0,0,0,0
94080,noise_cleanable,0,0,0.241424560546875,0.5218682846669195,139,0,0,0,0,1
273437,noise_cleanable,0,0,0.230499267578125,0.3851449755064213,41,0,0,0,0,1
94653,clean_noop,0,0,0.8655242919921875,1.0,0,0,0,0,0,1
273274,noise_cleanable,0,0,0.3293914794921875,0.34719970352526985,65,0,0,0,0,0
94690,noise_cleanable,0,0,0.16241455078125,0.37711386696730553,33,0,0,0,0,0
100361,char_touch,1,0,0.4387642634854772,0.48769855929072775,0,15,0,0,0,1
275649,char_touch,1,0,0.4664713541666667,0.7617585484996511,2,16,0,0,0,1
100369,crop_safe,1,0,0.30398995535714285,0.9239903625516291,9,17,15,0,0,0
100376,char_touch,1,0,0.3870930989583333,0.6209477357776563,0,0,0,16,0,1
275575,char_touch,1,0,0.3528521232057416,0.473542030827904,2,0,0,23,24,1
100474,crop_safe,1,0,0.12854456018518517,0.26435002813731007,7,18,22,0,0,0
100555,crop_safe,1,0,0.11405495169082126,0.5448378557246857,8,0,0,25,24,0
100495,noise_cleanable,0,0,0.15765380859375,0.8935346496322106,66,0,0,0,0,1
100563,char_touch,1,0,0.3226102941176471,0.46412846412846415,2,0,0,39,30,1
100591,crop_safe,1,0,0.22414143880208334,0.46845783788690204,6,0,0,32,32,0
100903,char_touch,1,0,0.43903219288793105,0.47877277085330777,3,0,0,0,24,1
275934,char_touch,1,0,0.1652732090643275,0.2800276434001382,8,43,42,0,0,1
101071,noise_cleanable,0,0,0.2475433349609375,0.6660297109042718,45,0,0,0,0,0
101109,noise_cleanable,0,0,0.1107177734375,0.2847298787210584,35,0,0,0,0,1
101114,char_touch,1,0,0.1949435763888889,0.557163531114327,20,0,0,38,38,1
275970,clean_noop,0,0,0.505279541015625,0.7602222624871655,0,0,0,0,0,1
276035,noise_cleanable,0,0,0.25885009765625,0.8715515208677199,43,0,0,0,0,1
101341,noise_cleanable,0,0,0.180511474609375,0.639222316145393,31,0,0,0,0,1
101485,noise_cleanable,0,0,0.2508544921875,0.6400851581508515,74,0,0,0,0,0
102121,noise_cleanable,0,0,0.173187255859375,0.5890748898678414,37,0,0,0,0,1
102146,noise_cleanable,0,0,0.2565460205078125,0.5619461131267471,43,0,0,0,0,0
102147,noise_cleanable,0,0,0.2202911376953125,0.5411789152871095,35,0,0,0,0,1
102201,crop_safe,1,0,0.13261620603015076,0.3502072232089994,21,28,29,0,0,0
276550,char_touch,1,0,0.330883537371134,0.24487312115864418,6,0,0,30,32,1
276551,char_touch,1,0,0.27395008484162897,0.41060713594425446,3,0,0,17,18,1
102648,noise_cleanable,0,0,0.1949615478515625,0.35532597636377866,52,0,0,0,0,0
102799,noise_cleanable,0,0,0.2494659423828125,0.3657716068261056,81,0,0,0,0,1
102806,noise_cleanable,0,0,0.1431121826171875,0.29747307815332125,61,0,0,0,0,0
102919,noise_cleanable,0,0,0.1431121826171875,0.29747307815332125,61,0,0,0,0,0
103104,noise_cleanable,0,0,0.4917449951171875,0.9789927700375461,65,0,0,0,0,1
103136,crop_safe,1,0,0.23154578189300412,0.37184115523465705,18,0,0,0,13,0
103338,noise_cleanable,0,0,0.4917449951171875,0.9789927700375461,65,0,0,0,0,1
277558,noise_cleanable,0,0,0.2178955078125,0.9104341736694678,38,0,0,0,0,0
104975,noise_cleanable,0,0,0.29022216796875,0.8874868559411146,53,0,0,0,0,1
104996,noise_cleanable,0,0,0.1827392578125,0.83375083500334,37,0,0,0,0,0
105017,crop_safe,1,0,0.2637728987068966,0.8933358866334737,10,0,0,12,12,0
106641,char_touch,1,0,0.3832607581967213,0.9558479532163743,0,0,0,0,12,1
278259,clean_noop,0,0,0.4446563720703125,0.7282866064994338,0,0,0,0,0,1
106708,char_touch,1,0,0.11088654891304348,0.24521366212283657,7,13,13,0,0,1
106830,noise_cleanable,0,0,0.1959228515625,0.5766355140186916,34,0,0,0,0,1
107250,noise_cleanable,0,0,0.13677978515625,0.894020526550647,37,0,0,0,0,1
278458,char_touch,1,0,0.17045036764705881,0.8502291722836344,17,0,0,42,44,1
278762,char_touch,1,0,0.21847098214285715,0.9121966794380587,3,0,0,44,44,1
107889,noise_cleanable,0,0,0.338531494140625,0.4043540971784008,118,0,0,0,0,1
107890,noise_cleanable,0,0,0.1173858642578125,0.9603535681788639,31,0,0,0,0,0
107891,noise_cleanable,0,0,0.15728759765625,0.9354870003880481,43,0,0,0,0,1
107960,crop_safe,1,0,0.20005580357142858,0.39856238601008476,19,38,36,0,0,0
108322,char_touch,1,0,0.18452214125560537,0.40098727928612116,17,0,0,17,16,1
108334,noise_cleanable,0,0,0.1843109130859375,0.37089163010182963,58,0,0,0,0,0
108405,noise_cleanable,0,0,0.2193603515625,0.9561769616026711,31,0,0,0,0,1
108480,noise_cleanable,0,0,0.2047882080078125,0.9301095298412935,39,0,0,0,0,1
108548,char_touch,1,0,0.33980673785531657,0.47889349930843705,3,14,24,0,12,1
109025,crop_safe,1,0,0.17628038194444445,0.38852640650006154,24,0,0,38,38,0
109706,char_touch,1,0,0.22105189732142858,0.8590512254128537,45,0,0,44,44,1
110721,noise_cleanable,0,0,0.3284149169921875,0.5293871672164661,45,0,0,0,0,0
110273,char_touch,1,0,0.25006813226744184,0.7445281990736536,23,0,0,41,43,1
111437,noise_cleanable,0,0,0.2288360595703125,0.6008535040341402,40,0,0,0,0,0
111516,char_touch,1,0,0.19248444570135748,0.23902662993572085,4,17,18,0,0,1
111530,noise_cleanable,0,0,0.19610595703125,0.2938842203548086,71,0,0,0,0,0
110750,char_touch,1,0,0.37555691596095636,0.6719040072447362,3,13,0,0,14,1
111001,char_touch,1,0,0.27993549782698474,0.5455567263786442,14,15,0,22,23,1
111020,noise_cleanable,0,0,0.1894378662109375,0.6759565042287555,55,0,0,0,0,1
111022,noise_cleanable,0,0,0.2917938232421875,0.3221774826125608,35,0,0,0,0,0
111893,crop_safe,1,0,0.25971167127071826,0.33779292005983047,2,0,0,38,37,0
103365,char_touch,1,0,0.22996012369791666,0.4556312483411484,24,0,0,32,32,1
276919,noise_cleanable,0,0,0.2431793212890625,0.8073665056158624,48,0,0,0,0,0
103415,noise_cleanable,0,0,0.1507720947265625,0.6087440542455217,35,0,0,0,0,1
103671,crop_safe,1,0,0.18915109536082475,0.21385991058122206,8,31,31,0,0,0
103976,char_touch,1,0,0.410741327092511,0.8228664795341237,7,0,0,0,29,1
104040,noise_cleanable,0,0,0.187744140625,0.6263816644993498,33,0,0,0,0,0
104213,noise_cleanable,0,0,0.33306884765625,0.47471137987905443,49,0,0,0,0,1
104217,noise_cleanable,0,0,0.3632354736328125,0.7482881747532031,158,0,0,0,0,0
103895,noise_cleanable,0,0,0.4765472412109375,0.5412250648394223,46,0,0,0,0,1
103929,noise_cleanable,0,0,0.0802459716796875,0.18596691386195094,44,0,0,0,0,0
103955,noise_cleanable,0,0,0.262847900390625,0.4565192151399048,55,0,0,0,0,0
104306,noise_cleanable,0,0,0.1141204833984375,0.16914025939296698,43,0,0,0,0,0
104325,crop_safe,1,0,0.3098627855329949,0.40423625775900685,0,30,29,0,0,0
277380,noise_cleanable,0,0,0.2552947998046875,0.9305480843942382,47,0,0,0,0,1
104826,noise_cleanable,0,0,0.182220458984375,0.7144531904203651,43,0,0,0,0,1
105218,noise_cleanable,0,0,0.1133575439453125,0.887468030690537,55,0,0,0,0,0
105221,crop_safe,1,0,0.12944673742138366,0.6663503511102676,8,0,0,49,48,0
105312,crop_safe,1,0,0.12944673742138366,0.6663503511102676,8,0,0,49,48,0
105352,char_touch,1,0,0.3556794605809129,0.4102911306702776,3,18,14,15,0,1
105498,noise_cleanable,0,0,0.1104736328125,0.40290055248618784,38,0,0,0,0,0
277796,crop_safe,1,0,0.18555829678362573,0.3917271943863105,18,0,0,42,43,0
105812,noise_cleanable,0,0,0.198883056640625,0.8402639251189198,53,0,0,0,0,0
106090,noise_cleanable,0,0,0.2732696533203125,0.9718577251661176,51,0,0,0,0,1
106108,noise_cleanable,0,0,0.198272705078125,0.7528089887640449,77,0,0,0,0,0
106116,char_touch,1,0,0.2103553185096154,0.9307204713864834,2,0,0,24,24,1
278011,noise_cleanable,0,0,0.1856536865234375,0.4333853867017342,32,0,0,0,0,0
106917,noise_cleanable,0,0,0.10986328125,0.2551388888888889,46,0,0,0,0,0
106937,char_touch,1,0,0.44265696211142097,0.61417595082597,0,0,15,0,12,1
106940,noise_cleanable,0,0,0.3964385986328125,0.5764982102305531,30,0,0,0,0,1
107091,crop_safe,1,0,0.16380774456521738,0.8010627268014515,9,0,0,36,36,0
105014,noise_cleanable,0,0,0.29449462890625,0.7549222797927461,54,0,0,0,0,1
105015,noise_cleanable,0,0,0.1792449951171875,0.8779262790499702,76,0,0,0,0,1
59119,invert_fix,0,1,0.5504608154296875,0.9779071379071379,0,0,0,0,0,1
59357,noise_cleanable,0,0,0.24359130859375,0.49329741919318465,34,0,0,0,0,0
57750,noise_cleanable,0,0,0.1482086181640625,0.34922269123854627,42,0,0,0,0,0
57886,noise_cleanable,0,0,0.289276123046875,0.6446355100749024,33,0,0,0,0,0
57938,noise_cleanable,0,0,0.2342681884765625,0.5214616035953885,37,0,0,0,0,0
58107,noise_cleanable,0,0,0.17919921875,0.6723433242506812,71,0,0,0,0,1
58181,noise_cleanable,0,0,0.28973388671875,0.42226669475458184,62,0,0,0,0,1
258310,crop_safe,1,0,0.19897240990990991,0.29642730810045986,11,0,0,17,17,0
58413,noise_cleanable,0,0,0.2626800537109375,0.2770839384257915,44,0,0,0,0,0
258377,noise_cleanable,0,0,0.27142333984375,0.34253429278165054,60,0,0,0,0,0
258411,noise_cleanable,0,0,0.2722625732421875,0.9536512918231239,33,0,0,0,0,1
58933,invert_fix,0,1,0.7221832275390625,1.0,0,0,0,0,0,0
59761,noise_cleanable,0,0,0.178680419921875,0.37147736976942786,72,0,0,0,0,0
60161,noise_cleanable,0,0,0.1685333251953125,0.36478044363965595,38,0,0,0,0,0
60629,invert_fix,0,1,0.6643829345703125,1.0,0,0,0,0,0,0
60773,noise_cleanable,0,0,0.3564300537109375,0.5908643349458453,40,0,0,0,0,0
60879,noise_cleanable,0,0,0.2449493408203125,0.9507880147013019,43,0,0,0,0,1
60359,noise_cleanable,0,0,0.3066864013671875,0.4091745858002886,51,0,0,0,0,0
60470,invert_fix,0,1,0.7715911865234375,1.0,0,0,0,0,0,0
60555,invert_fix,0,1,0.573822021484375,0.9991224804552465,9,0,0,0,0,0
60597,noise_cleanable,0,0,0.13616943359375,0.5356342447333035,62,0,0,0,0,0
60999,noise_cleanable,0,0,0.2629547119140625,0.43474728718157024,92,0,0,0,0,1
61084,invert_fix,0,1,0.750396728515625,1.0,0,0,0,0,0,0
259644,noise_cleanable,0,0,0.1120147705078125,0.48045225446124507,49,0,0,0,0,0
61477,crop_safe,1,0,0.25089164402173914,0.3967676425791166,15,0,0,36,36,0
259656,crop_safe,1,0,0.2471648185483871,0.40156342934828787,5,0,0,36,34,0
61530,invert_fix,0,1,0.6562652587890625,0.9884907809993257,0,0,0,0,0,0
61675,noise_cleanable,0,0,0.19366455078125,0.4183737787582729,37,0,0,0,0,0
62100,char_touch,1,0,0.3872092208520179,0.39325944356480436,0,16,17,0,0,1
62119,noise_cleanable,0,0,0.22991943359375,0.48971329970799043,57,0,0,0,0,0
62201,noise_cleanable,0,0,0.1928558349609375,0.49244402247013214,54,0,0,0,0,1
62581,invert_fix,0,1,0.61273193359375,1.0,0,0,0,0,0,0
95857,invert_fix,0,1,0.7168426513671875,0.9962962174588647,0,0,0,0,0,0
95863,noise_cleanable,0,0,0.2970733642578125,0.49827931583543067,41,0,0,0,0,0
95865,noise_cleanable,0,0,0.18975830078125,0.8527661627532969,31,0,0,0,0,1
95627,noise_cleanable,0,0,0.3676910400390625,0.5601942150475163,78,0,0,0,0,1
273669,noise_cleanable,0,0,0.331512451171875,0.28505017030286295,159,0,0,0,0,0
96407,clean_noop,0,0,0.5421905517578125,0.8668843047308136,1,0,0,0,0,0
96775,noise_cleanable,0,0,0.304412841796875,0.20390977443609024,243,0,0,0,0,0
97160,noise_cleanable,0,0,0.178924560546875,0.26658707146512023,64,0,0,0,0,0
274354,char_touch,1,0,0.20471892959770116,0.9163285447965785,16,0,0,41,41,1
97940,noise_cleanable,0,0,0.2650604248046875,0.8803753382073571,124,0,0,0,0,1
98137,noise_cleanable,0,0,0.2450103759765625,0.6481285420688796,32,0,0,0,0,0
98231,noise_cleanable,0,0,0.2613525390625,0.839035497431107,34,0,0,0,0,1
98252,crop_safe,1,0,0.13371394230769232,0.34462279293739967,4,0,0,41,33,0
98255,crop_safe,1,0,0.12249917328042328,0.2260840222709634,14,0,0,33,34,0
98256,crop_safe,1,0,0.12060546875,0.22908232118758434,13,0,0,32,32,0
98328,noise_cleanable,0,0,0.2842254638671875,0.7560530412841574,30,0,0,0,0,0
98391,noise_cleanable,0,0,0.314300537109375,0.23545975337411398,80,0,0,0,0,1
98930,noise_cleanable,0,0,0.1903839111328125,0.8153402260158692,53,0,0,0,0,1
98955,noise_cleanable,0,0,0.1635284423828125,0.555285994214799,75,0,0,0,0,1
98970,noise_cleanable,0,0,0.1627960205078125,0.4364982660043116,52,0,0,0,0,1
98982,noise_cleanable,0,0,0.1971435546875,0.6972136222910217,36,0,0,0,0,1
99029,invert_fix,0,1,0.551513671875,1.0,0,0,0,0,0,0
99046,noise_cleanable,0,0,0.1646575927734375,0.9492169400426281,34,0,0,0,0,1
99121,invert_fix,0,1,0.7411651611328125,0.9990735593848434,0,0,0,0,0,0
99238,invert_fix,0,1,0.586273193359375,1.0,0,0,0,0,0,0
99396,invert_fix,0,1,0.73492431640625,1.0,0,0,0,0,0,0
99595,noise_cleanable,0,0,0.1033782958984375,0.07852398523985239,121,0,0,0,0,0
99786,noise_cleanable,0,0,0.2127685546875,0.9608433734939759,37,0,0,0,0,1
275402,noise_cleanable,0,0,0.2358856201171875,0.34180736140759427,54,0,0,0,0,0
99998,noise_cleanable,0,0,0.2358856201171875,0.34180736140759427,54,0,0,0,0,0
100171,char_touch,1,0,0.30916587752525254,0.286899368259843,1,0,0,29,29,1
100175,char_touch,1,0,0.2972992081447964,0.3602259215219976,0,0,0,13,22,1
125492,noise_cleanable,0,0,0.3092498779296875,0.27557112547491,118,0,0,0,0,0
125957,noise_cleanable,0,0,0.3661346435546875,0.4089602000416753,39,0,0,0,0,0
125969,noise_cleanable,0,0,0.308563232421875,0.8635149836811393,45,0,0,0,0,1
125985,crop_safe,1,0,0.2013157894736842,0.3429330065359477,18,33,33,0,0,0
286140,noise_cleanable,0,0,0.2031097412109375,0.28051987078356244,52,0,0,0,0,0
126082,crop_safe,1,0,0.20172991071428573,0.5136716671986381,14,37,37,0,0,0
126560,clean_noop,0,0,0.491943359375,1.0,0,0,0,0,0,1
126626,char_touch,1,0,0.3879018458513853,0.5552583415458258,5,17,12,0,14,1
127200,noise_cleanable,0,0,0.17449951171875,0.3565932144106331,63,0,0,0,0,0
126730,noise_cleanable,0,0,0.1817779541015625,0.23016872324351548,47,0,0,0,0,0
126787,crop_safe,1,0,0.17836247246696035,0.32706222865412443,14,15,14,0,0,0
126843,crop_safe,1,0,0.21161099137931033,0.3931981449486224,13,0,0,26,27,0
286492,noise_cleanable,0,0,0.2371826171875,0.7577843540916109,95,0,0,0,0,0
286651,noise_cleanable,0,0,0.2903289794921875,0.7475692437063121,34,0,0,0,0,0
127348,noise_cleanable,0,0,0.207733154296875,0.39033348024092845,39,0,0,0,0,0
286952,char_touch,1,0,0.3881359011627907,0.28961288208584934,71,0,0,21,20,1
128169,noise_cleanable,0,0,0.142242431640625,0.1807552027461918,92,0,0,0,0,0
128323,clean_noop,0,0,0.4617156982421875,0.9604415215307842,9,0,0,0,0,1
128375,noise_cleanable,0,0,0.357147216796875,0.679184824403999,136,0,0,0,0,0
128502,char_touch,1,0,0.4650858729338843,0.8044632631104015,1,0,0,0,14,1
128552,noise_cleanable,0,0,0.364593505859375,0.22336151335063195,80,0,0,0,0,0
128559,noise_cleanable,0,0,0.364593505859375,0.22336151335063195,80,0,0,0,0,0
287220,crop_safe,1,0,0.08658854166666667,0.4175143741707209,0,26,26,0,0,0
128849,crop_safe,1,0,0.12732755829015543,0.36274042282625973,6,32,31,0,0,0
128950,crop_safe,1,0,0.24188232421875,0.6184708554125662,0,0,0,32,32,0
128951,crop_safe,1,0,0.15081045560747663,0.6201888162672476,4,0,0,21,21,0
129079,crop_safe,1,0,0.3149215214932127,0.7672447662344951,1,17,18,0,0,0
129343,noise_cleanable,0,0,0.2274322509765625,0.6706474337470647,62,0,0,0,0,0
129697,noise_cleanable,0,0,0.2207489013671875,0.9184350591000208,63,0,0,0,0,1
129706,noise_cleanable,0,0,0.31744384765625,0.8175350894058835,66,0,0,0,0,1
130079,crop_safe,1,0,0.21385596264367815,0.44436279655679195,9,0,0,40,42,0
287770,noise_cleanable,0,0,0.2668914794921875,0.2734549196729747,127,0,0,0,0,1
111976,noise_cleanable,0,0,0.2487945556640625,0.3782888684452622,31,0,0,0,0,0
112550,noise_cleanable,0,0,0.2012481689453125,0.5455303662142694,47,0,0,0,0,0
112560,noise_cleanable,0,0,0.225189208984375,0.45094186204092696,40,0,0,0,0,1
280772,char_touch,1,0,0.3820897577092511,0.5190055845793551,34,0,0,15,14,1
112850,char_touch,1,0,0.4498751280737705,0.44083840432724813,2,0,0,12,0,1
112969,char_touch,1,0,0.37890625,0.4892385603183216,2,0,0,28,0,1
112996,char_touch,1,0,0.15245581454918034,0.46287934474430326,6,0,0,12,0,1
113263,noise_cleanable,0,0,0.1473388671875,0.9102112676056338,32,0,0,0,0,1
113478,char_touch,1,0,0.19564383370535715,0.24333719582850522,3,16,16,0,0,1
113603,noise_cleanable,0,0,0.4440765380859375,0.7366250901968869,168,0,0,0,0,0
113918,noise_cleanable,0,0,0.131317138671875,0.16639553799674645,44,0,0,0,0,0
114097,noise_cleanable,0,0,0.4282684326171875,0.42712081804254104,106,0,0,0,0,0
114292,char_touch,1,0,0.08978239528795812,0.28018223234624146,22,32,33,0,0,1
114309,noise_cleanable,0,0,0.1717681884765625,0.25441947232832907,35,0,0,0,0,0
114499,noise_cleanable,0,0,0.179168701171875,0.5129449838187702,93,0,0,0,0,1
114567,char_touch,1,0,0.12340029761904762,0.2515827555019596,2,0,0,23,23,1
281460,char_touch,1,0,0.1364169034090909,0.20708056748665885,24,0,0,18,18,1
114651,noise_cleanable,0,0,0.180206298828125,0.17832345469940727,92,0,0,0,0,1
114859,noise_cleanable,0,0,0.1617584228515625,0.512498820865956,206,0,0,0,0,1
281574,noise_cleanable,0,0,0.459869384765625,0.9126020306589687,38,0,0,0,0,1
114964,noise_cleanable,0,0,0.3950958251953125,0.5024524002626193,99,0,0,0,0,1
115668,noise_cleanable,0,0,0.2558441162109375,0.6308820898192878,44,0,0,0,0,1
115434,noise_cleanable,0,0,0.3152008056640625,0.6027980829742944,196,0,0,0,0,1
116181,noise_cleanable,0,0,0.28466796875,0.4689108061749571,99,0,0,0,0,1
116272,clean_noop,0,0,0.4966888427734375,0.6554022917882707,3,0,0,0,0,1
282196,crop_safe,1,0,0.1440236581920904,0.24379405455102665,18,0,0,39,40,0
282240,noise_cleanable,0,0,0.201995849609375,0.9825502341743466,30,0,0,0,0,1
116671,crop_safe,1,0,0.21026109307359309,0.2206852179507801,10,12,13,0,0,0
117052,noise_cleanable,0,0,0.2404327392578125,0.22332931395570224,209,0,0,0,0,1
117730,noise_cleanable,0,0,0.204345703125,0.9217443249701314,99,0,0,0,0,1
117831,noise_cleanable,0,0,0.204345703125,0.9217443249701314,99,0,0,0,0,1
116491,noise_cleanable,0,0,0.303985595703125,0.6348760164642104,44,0,0,0,0,1
135694,noise_cleanable,0,0,0.3611602783203125,0.561705183995944,68,0,0,0,0,1
135801,noise_cleanable,0,0,0.180450439453125,0.5794013191273465,39,0,0,0,0,1
135827,crop_safe,1,0,0.23705051369863014,0.518510158013544,13,0,0,18,19,0
135877,noise_cleanable,0,0,0.1260528564453125,0.7472460961142718,30,0,0,0,0,0
135424,char_touch,1,0,0.3959018640350877,0.5062316081010906,1,16,12,0,0,1
135440,clean_noop,0,0,0.4901275634765625,0.8982285732075589,0,0,0,0,0,1
135495,char_touch,1,0,0.4506714876033058,0.7121060171919771,0,0,0,0,14,1
135515,noise_cleanable,0,0,0.2907867431640625,0.2618985149813717,48,0,0,0,0,0
136633,char_touch,1,0,0.15700120192307693,0.5032125768967874,4,0,0,37,37,1
136718,char_touch,1,0,0.1951519691780822,0.5154007860341834,4,0,0,18,19,1
137862,noise_cleanable,0,0,0.226806640625,0.3898681377825619,52,0,0,0,0,0
138198,noise_cleanable,0,0,0.23626708984375,0.5377163523637303,31,0,0,0,0,0
138357,crop_safe,1,0,0.20926590653153154,0.8552089464390819,0,17,17,0,0,0
290572,crop_safe,1,0,0.24948650234741784,0.6651720082328727,2,21,22,0,0,0
137001,crop_safe,1,0,0.2274267146017699,0.6766225870193039,0,15,15,0,0,0
137003,crop_safe,1,0,0.2590343601895735,0.6397941680960549,1,22,23,0,0,0
137004,crop_safe,1,0,0.1871318717277487,0.5898360655737704,0,32,33,0,0,0
137056,clean_noop,0,0,0.5044403076171875,0.9813968964578481,11,0,0,0,0,1
137064,char_touch,1,0,0.361526018722467,0.7114569946213527,1,15,14,0,0,1
137069,clean_noop,0,0,0.490631103515625,0.9918517136281645,1,0,0,0,0,1
137082,char_touch,1,0,0.45831725823045266,0.8150187646873137,0,0,0,0,13,1
137270,noise_cleanable,0,0,0.3165740966796875,0.31474430038077794,41,0,0,0,0,0
137436,char_touch,1,0,0.2480384199134199,0.5848104717752931,12,0,0,12,13,1
137438,crop_safe,1,0,0.2610176282051282,0.5817344589409056,0,30,31,0,0,0
137614,char_touch,1,0,0.35533203125,0.4450063211125158,0,28,28,0,0,1
138750,crop_safe,1,0,0.1746826171875,0.9715816445376194,10,0,0,32,32,0
139367,clean_noop,0,0,0.482269287109375,0.8915079415300893,0,0,0,0,0,1
139377,crop_safe,1,0,0.12272289691943128,0.9535374868004224,0,0,0,22,23,0
139394,noise_cleanable,0,0,0.181732177734375,0.6394626364399664,57,0,0,0,0,0
139542,crop_safe,1,0,0.1715448943661972,0.8309813983322643,9,0,0,21,22,0
139635,char_touch,1,0,0.34690366972477066,0.4850206611570248,2,21,17,0,0,1
139644,char_touch,1,0,0.39622093023255817,0.32717351430667646,2,21,20,0,0,1
116535,noise_cleanable,0,0,0.185943603515625,0.46832430658132285,78,0,0,0,0,0
117240,crop_safe,1,0,0.1474488811728395,0.22698282910874898,27,47,47,0,0,0
118390,noise_cleanable,0,0,0.1553497314453125,0.5331499852666732,68,0,0,0,0,0
118389,noise_cleanable,0,0,0.2496795654296875,0.7640408238098149,47,0,0,0,0,0
118553,noise_cleanable,0,0,0.4006805419921875,0.8001447122891199,234,0,0,0,0,1
119030,noise_cleanable,0,0,0.1885986328125,0.35542071197411,176,0,0,0,0,1
119042,crop_safe,1,0,0.25248407160194175,0.6298911002628614,38,0,0,25,25,0
119301,noise_cleanable,0,0,0.174896240234375,0.26566044320362936,65,0,0,0,0,0
119765,noise_cleanable,0,0,0.268341064453125,0.5918344137382009,30,0,0,0,0,1
119806,char_touch,1,0,0.13462936046511628,0.6578947368421053,7,0,0,19,22,1
120018,noise_cleanable,0,0,0.146820068359375,0.2519226771980877,218,0,0,0,0,1
120027,noise_cleanable,0,0,0.3250274658203125,0.47603398901460026,61,0,0,0,0,1
283841,char_touch,1,0,0.2996551238738739,0.8262477980035232,8,17,17,0,0,1
121543,noise_cleanable,0,0,0.4470672607421875,0.9215331581282638,97,0,0,0,0,1
121896,char_touch,1,0,0.18402379587155962,0.3111002921129503,8,21,17,0,0,1
122142,crop_safe,1,0,0.15114500661375663,0.4095446465198961,17,34,33,0,0,0
122181,noise_cleanable,0,0,0.1875152587890625,0.4122385873545447,164,0,0,0,0,0
122224,noise_cleanable,0,0,0.1846160888671875,0.3994545003719316,48,0,0,0,0,1
122368,noise_cleanable,0,0,0.187408447265625,0.47923790913532,56,0,0,0,0,0
122502,crop_safe,1,0,0.32658617424242425,0.6800600631698855,3,12,13,0,0,0
122506,char_touch,1,0,0.3343362894144144,0.611125730224725,76,17,17,0,0,1
122573,char_touch,1,0,0.4152792008196721,0.6161141094834233,89,12,0,0,0,1
284838,clean_noop,0,0,0.491851806640625,0.9649128249674257,0,0,0,0,0,1
122806,noise_cleanable,0,0,0.2772064208984375,0.7073815159354874,40,0,0,0,0,1
123073,noise_cleanable,0,0,0.18597412109375,0.4854775188710207,51,0,0,0,0,0
123102,crop_safe,1,0,0.13981621696035243,0.2139076923076923,1,14,15,0,0,0
123137,char_touch,1,0,0.15760216346153846,0.1510281901130328,19,38,36,0,0,1
123278,noise_cleanable,0,0,0.2331390380859375,0.5927743962301197,122,0,0,0,0,1
123513,noise_cleanable,0,0,0.27508544921875,0.6565897492788995,38,0,0,0,0,0
124494,noise_cleanable,0,0,0.18597412109375,0.4854775188710207,51,0,0,0,0,0
124538,crop_safe,1,0,0.08909254807692307,0.3042640327631896,10,37,37,0,0,0
124650,noise_cleanable,0,0,0.208770751953125,0.37867270866832337,38,0,0,0,0,0
139693,crop_safe,1,0,0.1603515625,1.0,0,18,18,0,0,0
291680,crop_safe,1,0,0.17038316582914573,0.8201612903225807,1,28,29,0,0,0
139934,noise_cleanable,0,0,0.107177734375,0.5398633257403189,67,0,0,0,0,0
291806,noise_cleanable,0,0,0.328094482421875,0.8810808296902614,39,0,0,0,0,1
140390,char_touch,1,0,0.2090016592920354,0.9932186569632815,1,0,0,15,15,1
140439,crop_safe,1,0,0.20560024752475248,0.5199398043641836,1,27,27,0,0,0
