img_id,ink_ratio,small_blobs,edge_ink,main_frac
287380,0.2596,0,0.0177,0.3283
287381,0.0603,2,0.0137,0.2357
287382,0.2111,0,0.0176,0.5394
287383,0.1082,0,0.0000,0.3162
287384,0.1298,0,0.0005,0.3738
287385,0.1277,1,0.0000,0.5702
287386,0.1311,0,0.0139,0.8110
287387,0.0614,0,0.0018,0.4467
287388,0.0600,0,0.0068,0.4849
287389,0.1060,1,0.0052,0.4850
28739,0.1414,10,0.0000,0.4112
287390,0.1812,0,0.0126,1.0000
287391,0.1473,0,0.0088,0.8184
287392,0.1528,0,0.0000,0.8922
287393,0.1868,4,0.0164,0.4065
287394,0.1624,7,0.0464,0.7976
287395,0.1001,0,0.0000,0.4610
287396,0.2839,31,0.1639,0.4587
287397,0.1616,0,0.0216,0.7696
287398,0.2141,0,0.0078,0.5175
287399,0.3250,0,0.0316,0.9010
2874,0.0862,0,0.0000,1.0000
28740,0.0974,3,0.0000,0.4673
287400,0.2710,0,0.0217,0.8167
287401,0.2518,0,0.0426,0.4430
287402,0.0705,2,0.0000,0.9589
287403,0.1532,0,0.0311,0.4004
287404,0.3060,0,0.0355,1.0000
287405,0.2603,2,0.0798,0.3154
287406,0.2910,2,0.0594,0.8778
287407,0.2950,2,0.0200,0.9137
287408,0.1500,0,0.0094,0.6644
287409,0.1915,0,0.0081,0.4179
28741,0.1483,17,0.0002,0.4179
287410,0.2455,0,0.0000,0.5670
287411,0.1807,2,0.0024,0.5254
287412,0.1686,6,0.0673,0.6573
287413,0.2424,4,0.0144,0.4988
287414,0.1136,0,0.0000,0.6026
287415,0.2365,0,0.0000,0.6860
287416,0.2157,0,0.0035,0.6633
287417,0.1858,0,0.0061,0.2985
287418,0.2300,0,0.0216,0.6839
287419,0.1938,0,0.0000,0.3365
28742,0.1366,5,0.0000,0.4381
287420,0.2193,0,0.0000,0.8983
287421,0.1833,0,0.0000,0.3272
287422,0.1883,0,0.0000,0.3319
287423,0.2830,0,0.0210,1.0000
287424,0.1489,2,0.0204,0.7213
287425,0.2905,1,0.0178,0.9986
287426,0.2496,0,0.0229,0.4189
287427,0.1292,0,0.0000,0.4557
287312,0.2614,0,0.0000,0.9124
287313,0.2238,0,0.0184,0.3096
287314,0.5237,0,0.0039,0.2785
287315,0.1227,0,0.0126,0.5895
287316,0.2661,1,0.0715,0.5497
287317,0.2623,1,0.0000,0.9200
287318,0.1466,1,0.0068,0.6064
287319,0.2691,2,0.0880,0.3353
28732,0.1273,0,0.0000,0.6727
287320,0.2358,0,0.0010,0.6473
287321,0.1067,0,0.0000,0.6289
287322,0.3522,0,0.0029,1.0000
287323,0.2423,0,0.0001,1.0000
287324,0.1102,3,0.0000,0.4841
287325,0.1098,1,0.0000,0.4868
287326,0.1237,0,0.0000,0.1939
287327,0.2160,0,0.0000,0.4089
287328,0.1305,1,0.0002,0.8509
287329,0.1313,0,0.0024,0.3487
28733,0.1441,0,0.0040,0.5636
287330,0.1632,0,0.0011,0.4689
287331,0.2152,0,0.0000,0.5902
287332,0.1400,5,0.0000,0.4043
287333,0.1613,1,0.0507,0.5414
287334,0.2380,1,0.0146,0.5321
287335,0.1073,0,0.0000,1.0000
287336,0.1104,0,0.0000,1.0000
287337,0.2772,0,0.0000,0.5259
287338,0.0880,0,0.0000,0.5649
287339,0.0553,0,0.0000,0.7438
28734,0.0794,0,0.0000,0.6722
287340,0.0539,0,0.0000,0.9054
287341,0.1993,1,0.0494,0.4585
287342,0.3814,0,0.0000,0.8935
287343,0.1907,0,0.0004,0.5165
287344,0.5060,0,0.0000,0.8413
287345,0.2415,0,0.0011,0.2912
287346,0.2188,0,0.0190,0.7336
287347,0.4761,0,0.0049,0.5227
287348,0.1614,0,0.0000,0.5884
287349,0.1881,0,0.0171,0.5630
28735,0.1335,0,0.0028,0.7069
287350,0.1181,0,0.0000,0.2467
287351,0.1233,0,0.0048,0.3800
287352,0.2126,1,0.0000,0.9617
287353,0.1230,4,0.0000,0.4906
287354,0.1806,0,0.0000,0.6987
287355,0.1671,0,0.0010,0.6253
287356,0.1667,0,0.0002,0.5967
287357,0.2755,0,0.0000,0.6345
287358,0.1380,0,0.0000,0.3892
287359,0.2688,0,0.0245,0.4354
28736,0.2190,0,0.0005,0.5790
287360,0.2979,0,0.0385,0.9018
287361,0.1824,0,0.0011,0.3531
287362,0.1366,0,0.0017,0.9169
287363,0.1457,0,0.0068,0.6335
287364,0.1926,0,0.0018,0.9035
287365,0.1285,0,0.0000,0.2923
287366,0.1717,0,0.0000,0.5099
287367,0.1035,0,0.0000,0.5555
287368,0.2313,1,0.0574,0.3311
287369,0.2203,255,0.0051,0.8483
28737,0.1514,8,0.0002,0.4557
287428,0.2293,0,0.0000,0.8788
287429,0.1846,0,0.0000,0.3788
28743,0.1573,100,0.1556,0.4307
287430,0.2989,0,0.0355,0.4793
287431,0.3590,265,0.0204,0.2982
287432,0.3151,0,0.0315,1.0000
287433,0.5002,0,0.3900,0.6230
287434,0.0998,0,0.0049,0.5908
287435,0.3341,0,0.0001,0.4962
287436,0.1621,0,0.0000,0.6711
287437,0.2915,0,0.0035,0.5776
287438,0.1997,0,0.0112,0.4536
287439,0.2504,0,0.0034,0.3980
28744,0.1351,79,0.0339,0.4552
287440,0.5165,0,0.0553,0.4901
287441,0.1134,0,0.0096,0.4794
287442,0.5381,0,0.0120,0.5848
287443,0.3043,36,0.2198,0.4067
287444,0.1640,2,0.0000,0.3103
287445,0.2254,0,0.0222,0.3912
287446,0.2063,2,0.0399,0.4366
287447,0.2468,1,0.0000,0.9089
287448,0.1103,0,0.0000,0.6976
287449,0.2481,2,0.0332,0.7254
28745,0.1513,56,0.0134,0.3086
287450,0.1734,1,0.0485,0.7686
287451,0.3143,2,0.0000,0.9622
287452,0.2396,0,0.0718,0.6976
287453,0.1383,3,0.0461,0.7563
287454,0.1472,0,0.0363,0.8896
287455,0.1447,2,0.0431,0.8564
287456,0.1651,1,0.0173,0.8712
287457,0.3204,0,0.0459,1.0000
287458,0.2182,0,0.0406,0.5274
287459,0.1284,0,0.0000,1.0000
28746,0.3049,64,0.0931,0.8965
287460,0.1430,0,0.0000,1.0000
287461,0.0955,0,0.0000,1.0000
287462,0.1275,3,0.0000,0.6995
287463,0.1179,2,0.0000,0.7456
287464,0.1504,3,0.0015,0.6624
287465,0.1483,2,0.0000,0.6117
287466,0.3846,0,0.0000,0.8207
287467,0.3260,0,0.0000,0.7958
287468,0.3530,0,0.0000,0.5832
287469,0.3181,0,0.0000,0.8223
28747,0.2536,58,0.0009,0.8867
287470,0.3385,0,0.0000,0.7606
287471,0.2094,0,0.0000,0.6677
287472,0.2082,0,0.0000,0.3151
287473,0.2799,0,0.0000,0.7710
287474,0.2652,0,0.0000,0.6192
287475,0.4716,0,0.0000,1.0000
287476,0.4880,0,0.0000,1.0000
287477,0.3700,0,0.0000,1.0000
287478,0.3993,0,0.0000,1.0000
287479,0.4322,0,0.0000,1.0000
28748,0.2520,53,0.1024,0.5562
287480,0.3631,0,0.0000,1.0000
287481,0.4500,0,0.0000,1.0000
287482,0.4795,0,0.0000,1.0000
287483,0.4550,0,0.0000,1.0000
287484,0.3135,0,0.0000,0.5682
287485,0.2581,0,0.0000,0.8396
287486,0.3433,0,0.0000,0.7843
287487,0.3104,0,0.0000,1.0000
287488,0.3901,0,0.0000,1.0000
287489,0.3420,0,0.0000,1.0000
28749,0.2475,70,0.0309,0.8110
287490,0.3292,0,0.0000,1.0000
287491,0.2683,0,0.0000,1.0000
287492,0.2567,0,0.0000,1.0000
287493,0.2825,0,0.0000,1.0000
287494,0.2759,0,0.0000,1.0000
287495,0.2697,0,0.0000,0.6281
287496,0.2433,0,0.0000,1.0000
287497,0.2018,0,0.0000,1.0000
287498,0.2329,0,0.0000,1.0000
287499,0.2707,0,0.0000,1.0000
2875,0.0514,0,0.0000,1.0000
28750,0.2471,45,0.0452,0.7927
287500,0.3210,0,0.0000,1.0000
287501,0.2451,0,0.0000,1.0000
287502,0.2561,0,0.0000,1.0000
287503,0.2574,0,0.0000,1.0000
287504,0.2086,0,0.0000,1.0000
287505,0.2995,0,0.0000,1.0000
287506,0.3134,0,0.0000,0.8587
287507,0.3103,0,0.0000,0.8541
287508,0.2871,0,0.0000,0.8914
287509,0.3208,0,0.0000,0.8078
28751,0.1818,46,0.0150,0.6040
287510,0.3879,0,0.0000,1.0000
287511,0.2812,0,0.0000,0.7888
287512,0.1974,0,0.0000,0.8750
287513,0.2705,0,0.0000,1.0000
287514,0.3514,0,0.0000,0.8185
287515,0.3619,0,0.0000,0.7979
287516,0.3428,0,0.0000,0.7452
287517,0.2292,0,0.0024,0.7811
287518,0.3062,0,0.0000,0.8320
287519,0.2565,0,0.0000,0.9182
28752,0.1978,43,0.0660,0.3515
287520,0.2832,0,0.0000,0.8339
287521,0.0808,0,0.0010,1.0000
287522,0.1532,0,0.0000,1.0000
287523,0.2127,0,0.0000,1.0000
287524,0.1300,0,0.0002,1.0000
287525,0.3628,0,0.0000,1.0000
287526,0.3428,0,0.0000,1.0000
287527,0.3192,0,0.0000,0.8438
287528,0.3290,0,0.0000,0.8447
287529,0.3614,0,0.0000,0.8304
28753,0.1381,4,0.0000,0.6747
287530,0.3099,0,0.0000,0.8303
287531,0.3351,0,0.0000,0.8256
287532,0.2861,0,0.0000,0.8320
287533,0.2355,0,0.0000,0.4785
287534,0.2271,0,0.0000,1.0000
287535,0.3780,0,0.0000,1.0000
287536,0.2062,0,0.0000,1.0000
287537,0.0943,0,0.0024,1.0000
287538,0.1104,0,0.0018,1.0000
287539,0.1448,0,0.0009,1.0000
28754,0.1093,4,0.0000,0.5672
287540,0.1145,0,0.0018,1.0000
287541,0.1120,0,0.0004,1.0000
287542,0.1198,0,0.0000,1.0000
287543,0.1028,0,0.0013,1.0000
287544,0.0997,0,0.0002,1.0000
287545,0.1279,0,0.0021,1.0000
287546,0.1424,0,0.0000,1.0000
287547,0.1678,0,0.0000,1.0000
287548,0.1399,0,0.0005,1.0000
287549,0.3263,0,0.0000,1.0000
28755,0.1982,0,0.0000,0.6112
287550,0.2829,0,0.0000,0.8073
287551,0.2181,0,0.0000,1.0000
287552,0.2031,0,0.0000,1.0000
287553,0.2697,0,0.0000,1.0000
287554,0.2904,0,0.0000,1.0000
287555,0.2465,0,0.0000,1.0000
287556,0.3211,0,0.0000,1.0000
287557,0.2171,0,0.0000,1.0000
287558,0.2270,0,0.0000,1.0000
287559,0.2945,0,0.0000,1.0000
28756,0.1345,0,0.0000,0.6723
287560,0.2053,0,0.0000,1.0000
287561,0.2537,0,0.0000,0.8831
287562,0.2144,0,0.0000,1.0000
287563,0.2006,0,0.0002,1.0000
287564,0.1740,0,0.0000,1.0000
287565,0.2027,0,0.0000,1.0000
287566,0.3024,0,0.0000,0.8279
287567,0.3092,0,0.0000,0.5381
287568,0.3110,0,0.0000,0.8434
287569,0.2819,0,0.0000,1.0000
28757,0.1426,0,0.0000,0.6060
287570,0.1965,0,0.0000,0.8681
287571,0.1941,0,0.0083,1.0000
287572,0.2072,0,0.0000,1.0000
287573,0.2120,0,0.0000,1.0000
287574,0.1854,0,0.0010,0.4491
287575,0.2193,0,0.0005,0.4114
287576,0.1871,0,0.0004,0.4154
287577,0.1560,0,0.0005,0.3972
287578,0.1785,0,0.0011,0.3434
287579,0.2178,0,0.0002,0.3984
28758,0.1335,0,0.0005,0.6458
287580,0.2269,0,0.0000,0.3603
287581,0.2719,0,0.0000,0.5958
287582,0.2023,0,0.0000,0.3311
287583,0.2030,39,0.0000,0.8585
287584,0.3575,12,0.0004,0.9986
287585,0.4167,5,0.0000,0.9960
287586,0.3059,6,0.0001,0.9990
287587,0.2728,4,0.0000,0.9938
287588,0.2268,0,0.0000,0.8124
287589,0.1255,2,0.0007,0.2358
28759,0.1524,0,0.0000,0.7048
287590,0.1893,3,0.0000,0.9782
287591,0.1530,7,0.0000,0.2659
287592,0.3974,27,0.2196,0.9105
287593,0.0703,2,0.0000,0.2894
287594,0.0690,0,0.0000,0.4801
287595,0.0955,0,0.0000,0.7578
287596,0.1455,82,0.0083,0.7787
287597,0.1799,287,0.0729,0.2779
287598,0.1660,13,0.0205,0.3795
287599,0.2921,0,0.0421,1.0000
2876,0.1170,0,0.0000,1.0000
28760,0.3023,0,0.0000,1.0000
287600,0.2241,1,0.0403,0.9835
287601,0.1684,2,0.0225,0.7270
287602,0.1700,0,0.0388,0.8178
287603,0.2034,0,0.0272,0.6732
287604,0.2218,0,0.0200,1.0000
287605,0.4006,16,0.1479,0.8453
287606,0.1260,0,0.0265,0.9089
287607,0.2067,0,0.0612,0.9454
287608,0.2373,6,0.1478,0.8641
287609,0.4541,0,0.0249,1.0000
28761,0.1987,0,0.0000,0.4832
287610,0.2616,3,0.0310,0.8764
287611,0.3900,0,0.0542,1.0000
287612,0.1142,3,0.1080,0.8148
287613,0.1492,11,0.0541,0.8711
287614,0.1022,1,0.0426,0.6792
287615,0.1966,1,0.0697,0.8350
287616,0.2146,3,0.0502,0.9168
287617,0.4491,0,0.0613,1.0000
287618,0.3546,1,0.0466,0.9994
287619,0.2603,0,0.0343,0.8695
28762,0.3758,0,0.0000,1.0000
287620,0.3353,0,0.0494,0.9114
287621,0.2913,0,0.0686,1.0000
287622,0.1716,6,0.0677,0.5764
287623,0.3426,0,0.0309,0.9547
287624,0.2987,0,0.0602,1.0000
287625,0.1392,2,0.0510,0.3170
287626,0.3444,0,0.0872,1.0000
287627,0.3228,0,0.0684,1.0000
287628,0.1921,0,0.0363,1.0000
287629,0.0751,28,0.0071,0.7486
28763,0.2970,0,0.0000,1.0000
287630,0.0754,13,0.0088,0.3329
287631,0.0656,12,0.0001,0.9872
287632,0.0550,13,0.0054,0.4179
287633,0.4884,51,0.5546,0.7302
287634,0.1033,26,0.0428,0.2669
287635,0.1578,0,0.0009,0.8130
287636,0.3121,9,0.1626,0.8108
287637,0.0971,22,0.0092,0.5652
287638,0.0549,7,0.0540,0.2731
287639,0.1116,119,0.0259,0.7255
28764,0.3700,0,0.0000,1.0000
287640,0.3795,0,0.0219,0.9871
287641,0.2032,0,0.0658,0.8721
287642,0.3146,70,0.2218,0.8957
287643,0.1952,2,0.0679,0.6437
287644,0.0934,2,0.0275,0.5752
287645,0.1399,6,0.0411,0.8201
287646,0.1368,8,0.0627,0.8141
287647,0.3146,0,0.0498,0.8722
287648,0.3501,0,0.0746,0.8688
287649,0.3957,0,0.0566,0.9224
28765,0.3566,1,0.0010,1.0000
287650,0.2902,0,0.0690,0.9359
287651,0.2156,0,0.0455,0.9270
287652,0.2295,0,0.0345,0.8192
287653,0.2099,0,0.0339,1.0000
287654,0.1462,0,0.0652,0.6118
287655,0.1663,0,0.0449,0.7675
287656,0.1888,0,0.0000,0.6159
287657,0.2559,0,0.0020,0.4071
287658,0.1517,0,0.0000,0.4378
287659,0.2122,0,0.0000,0.4362
28766,0.2625,0,0.0000,1.0000
287660,0.1549,0,0.0000,0.4753
287661,0.1806,0,0.0000,0.2688
287662,0.1503,0,0.0000,0.4002
287663,0.2081,8,0.0000,0.4541
287664,0.2771,0,0.0797,0.4489
287665,0.1700,0,0.0374,0.4471
287666,0.3424,1,0.0674,0.4556
287667,0.1139,3,0.0000,0.2105
287668,0.1375,11,0.0045,0.3350
287669,0.1649,1,0.0168,0.6465
28767,0.2731,0,0.0015,0.9379
287670,0.2318,0,0.0062,0.5325
287671,0.2386,0,0.0349,0.6541
287672,0.2627,0,0.0055,0.6359
287673,0.3143,1,0.0057,0.4712
287674,0.1921,0,0.0116,0.3011
287675,0.3170,0,0.0139,0.2915
287676,0.1233,0,0.0000,0.5789
287677,0.2203,0,0.0317,0.2074
287678,0.1138,0,0.0000,0.7429
287679,0.3845,0,0.1100,0.7529
28768,0.2300,0,0.0015,0.3937
287680,0.2990,4,0.0764,0.8379
287681,0.3079,1,0.0769,0.6659
287682,0.0305,676,0.0286,0.1169
287683,0.2545,100,0.0704,0.5064
287684,0.2375,1,0.0455,0.5561
287685,0.1563,8,0.0176,0.5386
287686,0.3129,0,0.0391,1.0000
287687,0.0888,1,0.0000,0.8289
287688,0.1884,10,0.0775,0.9883
287689,0.1264,16,0.0720,0.8543
28769,0.2639,0,0.0010,0.5007
287690,0.2240,0,0.0194,0.7138
287691,0.2240,0,0.0146,0.5819
287692,0.2614,0,0.0371,0.6428
287693,0.4608,1,0.2407,0.9998
287694,0.3172,0,0.0795,0.5208
287695,0.2332,0,0.0310,0.5235
287696,0.2598,0,0.0444,0.5893
287697,0.2261,29,0.0931,0.5766
287698,0.1855,42,0.0667,0.6771
287699,0.2665,1,0.0448,0.8231
2877,0.1090,0,0.0000,1.0000
28770,0.3129,23,0.0985,0.8724
287700,0.1996,3,0.0199,0.8440
287701,0.1387,14,0.0026,0.8523
287702,0.2823,1,0.0000,0.9986
287703,0.1942,0,0.0000,1.0000
287704,0.1234,0,0.0000,0.6339
287705,0.1136,0,0.0000,0.7690
287706,0.0900,0,0.0000,0.7836
287707,0.3233,9,0.0017,0.9415
287708,0.2179,1,0.0205,0.9993
287709,0.1820,0,0.0100,1.0000
28771,0.0977,0,0.0687,0.6418
287710,0.1558,0,0.0057,0.5297
287711,0.2285,0,0.0000,0.6713
287712,0.3079,12,0.0753,0.9222
287713,0.2285,2,0.0065,0.7583
287714,0.1222,1,0.0000,0.4598
287715,0.0912,1,0.0000,0.5138
287716,0.2247,3,0.0333,0.4537
287717,0.2032,182,0.0116,0.3218
287718,0.2451,53,0.0583,0.3505
287719,0.2460,0,0.0000,0.7552
28772,0.5283,1,0.0000,0.9999
287720,0.1384,0,0.0000,0.2655
287721,0.1234,11,0.0039,0.4258
287722,0.1583,0,0.0406,0.5730
287723,0.3853,0,0.0685,0.7241
287724,0.2317,0,0.0304,0.6020
287725,0.2580,0,0.0804,0.4587
287726,0.3917,0,0.0505,1.0000
287727,0.3513,20,0.2799,0.9355
287728,0.2166,0,0.0249,0.6991
287729,0.2157,2,0.0996,0.6057
28773,0.0939,2,0.0000,0.3185
287730,0.3363,0,0.0000,0.9490
287731,0.2673,0,0.0205,0.7160
287732,0.3300,0,0.0110,0.5753
287733,0.1821,1,0.0245,0.6761
287734,0.0668,7,0.0034,0.4398
287735,0.4254,0,0.0955,1.0000
287736,0.2522,1,0.0807,0.4358
287737,0.3252,0,0.1359,0.9519
287738,0.4308,0,0.0266,1.0000
287739,0.3067,94,0.0356,0.9277
28774,0.0733,1,0.0000,0.5349
287740,0.2188,2,0.0055,0.9428
287741,0.2564,0,0.0000,0.4147
287742,0.1210,0,0.0162,0.8697
287743,0.2086,1,0.0193,0.9988
287744,0.1145,0,0.0077,1.0000
287745,0.3081,0,0.0084,0.5882
287746,0.1489,0,0.0000,0.4953
287747,0.1744,0,0.0000,0.9511
287748,0.2013,2,0.0005,0.8850
287749,0.2280,0,0.0000,0.5773
28775,0.0729,0,0.0000,0.5439
287750,0.1841,0,0.0112,0.2442
287751,0.3547,0,0.0524,1.0000
287752,0.3645,0,0.0354,0.7661
287753,0.2090,0,0.0206,0.6264
287754,0.1306,1,0.0129,0.3754
287755,0.1499,0,0.0289,1.0000
287756,0.1098,0,0.0000,0.4781
287757,0.1488,0,0.0000,0.4957
287758,0.0810,0,0.0000,0.5502
287759,0.1198,4,0.0016,0.7544
28776,0.0650,0,0.0000,1.0000
287760,0.1941,0,0.0000,0.5489
287761,0.1524,0,0.0000,0.5030
287762,0.2657,0,0.0253,0.2854
287763,0.1056,0,0.0570,0.8364
287764,0.2593,1,0.0000,0.8064
287765,0.2077,41,0.0015,0.4303
287766,0.1724,2,0.0641,0.6416
287767,0.3098,16,0.1747,0.8079
287768,0.4047,0,0.1152,1.0000
287769,0.2604,2,0.0472,0.7908
28777,0.0808,1,0.0000,0.6004
287770,0.2669,127,0.1577,0.2735
287771,0.1224,5,0.0532,0.4235
287772,0.0669,0,0.0000,0.7131
287773,0.0948,0,0.0000,0.9010
287774,0.0919,0,0.0000,0.5128
287775,0.0958,2,0.0000,0.8584
287776,0.1067,1,0.0000,0.8296
287777,0.1297,8,0.0045,0.7299
287778,0.1867,19,0.0726,0.3850
287779,0.2703,0,0.0000,0.6376
28778,0.0994,0,0.0000,0.5309
287780,0.1879,1,0.0022,0.9019
287781,0.3342,5,0.0000,0.9996
287782,0.2237,0,0.0024,0.9230
287783,0.2557,14,0.0686,0.7000
287784,0.3649,17,0.1692,0.9778
287785,0.0755,0,0.0000,0.6926
287786,0.1660,4,0.0000,0.9303
287787,0.1983,0,0.0770,0.6422
287788,0.1148,1,0.1128,0.4388
287789,0.1570,0,0.0421,0.6134
28779,0.2201,0,0.0240,0.6530
287790,0.1717,0,0.0408,0.5909
287791,0.2073,0,0.0410,1.0000
287792,0.5272,1,0.0992,0.9999
287793,0.2441,0,0.0555,0.5390
287794,0.4451,3,0.8281,0.8194
287795,0.1942,14,0.0356,0.3961
287796,0.0814,26,0.0254,0.1463
287797,0.1673,3,0.0398,0.4577
287798,0.4814,0,0.0387,1.0000
287799,0.2819,0,0.0514,0.8482
2878,0.0605,0,0.0000,1.0000
28780,0.2692,0,0.0232,0.6550
287800,0.2842,0,0.0575,0.5013
287801,0.1848,0,0.0220,0.4964
287802,0.3020,3,0.0481,0.9208
287803,0.2652,3,0.0608,0.6007
287804,0.2896,287,0.0604,0.3470
287805,0.2795,90,0.0000,0.3130
287806,0.1729,2,0.0454,0.3224
287807,0.3972,0,0.0605,1.0000
287808,0.2130,1,0.0000,0.3513
287809,0.1517,3,0.0000,0.7241
28781,0.1401,14,0.1080,0.8650
287810,0.1905,4,0.0000,0.5715
287811,0.2912,0,0.0376,0.6335
287812,0.3060,0,0.0095,0.5941
287813,0.1594,0,0.0000,0.6590
287814,0.1689,24,0.0000,0.3640
287815,0.3028,0,0.0122,0.9405
287816,0.2804,0,0.0073,0.7782
287817,0.3430,0,0.0000,1.0000
287818,0.2283,0,0.0031,0.4374
287819,0.2201,0,0.0055,0.4401
28782,0.3192,45,0.0992,0.3081
287820,0.1849,5,0.0466,0.6146
287821,0.2561,0,0.0000,0.5985
287822,0.1831,0,0.0000,0.6689
287823,0.1870,0,0.0006,0.5359
287824,0.2166,0,0.0000,0.7447
287825,0.2775,0,0.0000,0.5174
287826,0.3287,0,0.0000,1.0000
287827,0.1838,0,0.0000,0.9249
287828,0.1347,0,0.0000,0.6217
287829,0.1417,1,0.0000,0.8235
28783,0.3842,0,0.0634,1.0000
287830,0.0728,0,0.0000,0.2871
287831,0.1466,0,0.0000,0.6384
287832,0.2301,7,0.0776,0.8224
287833,0.2456,0,0.0428,1.0000
287834,0.3617,0,0.0255,0.9571
287835,0.1450,2,0.0000,0.3574
287836,0.1647,1,0.0000,0.4248
287837,0.1145,4,0.0270,0.4195
287838,0.2535,2,0.0000,0.5303
287839,0.2640,1,0.0208,0.4215
28784,0.2537,0,0.0394,1.0000
287840,0.1908,53,0.0648,0.4819
287841,0.2523,24,0.0236,0.2952
287842,0.0797,0,0.0000,0.2929
287843,0.2095,0,0.0068,0.8177
287844,0.3335,0,0.0229,0.8602
287845,0.2193,0,0.0271,0.6385
287846,0.1110,3,0.0111,0.5990
287847,0.2458,0,0.0707,0.5628
287848,0.1749,0,0.0198,0.7113
287849,0.1019,1,0.0104,0.5953
28785,0.1140,2,0.0125,0.9988
287850,0.1739,0,0.0002,0.7010
287851,0.0935,0,0.0002,0.7735
287852,0.1759,0,0.0027,1.0000
287853,0.1078,1,0.0024,0.9992
287854,0.1409,0,0.0009,1.0000
287855,0.2072,0,0.0005,1.0000
287856,0.1389,0,0.0010,0.8566
287857,0.1952,0,0.0029,1.0000
287858,0.1844,0,0.0000,0.4497
287859,0.1334,0,0.0000,1.0000
28786,0.2516,0,0.0594,1.0000
287860,0.1515,0,0.0024,1.0000
287861,0.1340,10,0.0002,0.5650
287862,0.0896,2,0.0000,0.4555
287863,0.1092,3,0.0000,0.2460
287864,0.1413,2,0.0000,0.6366
287865,0.2970,90,0.0839,0.6343
287866,0.3123,99,0.3416,0.5587
287867,0.3448,76,0.1490,0.7641
287868,0.1894,5,0.0000,0.9936
287869,0.3049,0,0.0000,1.0000
28787,0.2671,0,0.0338,0.8630
287870,0.2749,0,0.0000,1.0000
287871,0.2855,0,0.0000,1.0000
287872,0.2624,0,0.0000,1.0000
287873,0.2563,0,0.0000,1.0000
287874,0.3505,0,0.0046,1.0000
287875,0.3391,0,0.0000,1.0000
287876,0.4096,0,0.0000,1.0000
287877,0.3138,0,0.0004,1.0000
287878,0.2899,1,0.0020,0.9994
287879,0.3671,0,0.0000,1.0000
28788,0.1793,0,0.0161,1.0000
287880,0.3302,0,0.0000,1.0000
287881,0.2523,0,0.0000,1.0000
287882,0.2447,0,0.0000,1.0000
287883,0.2628,0,0.0000,1.0000
287884,0.3378,0,0.0000,1.0000
287885,0.2236,0,0.0000,1.0000
287886,0.2908,0,0.0000,1.0000
287887,0.2478,0,0.0000,1.0000
287888,0.2695,0,0.0000,1.0000
287889,0.2883,0,0.0000,1.0000
28789,0.2462,0,0.0455,0.7897
287890,0.2601,0,0.0000,1.0000
287891,0.3196,0,0.0000,1.0000
287892,0.3029,18,0.0000,0.5270
287893,0.2197,85,0.1637,0.9227
287894,0.0774,6,0.0000,0.5888
287895,0.1705,18,0.0422,0.9651
287896,0.1999,12,0.0974,0.9154
287897,0.3022,0,0.0195,1.0000
287898,0.4245,0,0.0322,0.9672
287899,0.4177,0,0.0658,1.0000
2879,0.0742,0,0.0000,1.0000
28790,0.1550,2,0.0121,0.7268
287900,0.2502,9,0.0192,0.9730
287901,0.2354,1,0.0034,0.9999
287902,0.1331,0,0.0558,1.0000
287903,0.2389,0,0.0385,0.6274
287904,0.2416,0,0.0198,0.9979
287905,0.1748,0,0.0425,1.0000
287906,0.1671,11,0.0555,0.9057
287907,0.1829,0,0.0206,0.9913
287908,0.2503,0,0.0210,1.0000
287909,0.1638,0,0.0281,1.0000
28791,0.2895,33,0.1941,0.8690
287910,0.1937,1,0.0023,0.9997
287911,0.1053,0,0.0184,0.9344
287912,0.0960,0,0.0574,0.6979
287913,0.1972,2,0.0585,0.5129
287914,0.1404,1,0.0171,0.9932
287915,0.2268,0,0.0175,1.0000
287916,0.3169,0,0.0284,1.0000
287917,0.3098,0,0.0311,0.8535
287918,0.1918,0,0.0044,0.7562
287919,0.2737,1,0.0314,0.9996
28792,0.1481,8,0.0161,0.5367
287920,0.2247,0,0.0000,0.9957
287921,0.2941,1,0.0000,0.9999
287922,0.3387,0,0.0402,1.0000
287923,0.2710,20,0.1542,0.8599
287924,0.4014,41,0.1616,0.8303
287925,0.1990,12,0.0023,0.9634
287926,0.2125,1,0.0386,0.9790
287927,0.2969,54,0.1002,0.3080
287928,0.2135,30,0.0184,0.8978
287929,0.2158,23,0.0640,0.7100
28793,0.1318,0,0.0000,0.4600
287930,0.2320,1,0.0056,0.9990
287931,0.1829,15,0.0059,0.4923
287932,0.2551,8,0.0411,0.4698
287933,0.1808,47,0.0074,0.2387
287934,0.1864,54,0.0402,0.7237
287935,0.1883,5,0.1251,0.8150
287936,0.1299,9,0.0206,0.5081
287937,0.3052,6,0.0856,0.9683
287938,0.2490,15,0.0297,0.7835
287939,0.1048,4,0.0000,0.5066
28794,0.1385,15,0.0188,0.3647
287940,0.2695,6,0.0038,0.9961
287941,0.1369,3,0.0007,0.6564
287942,0.2491,19,0.0607,0.9603
287943,0.3101,60,0.0424,0.8553
287944,0.2912,42,0.0815,0.8649
287945,0.1816,8,0.0491,0.9569
287946,0.1429,12,0.0087,0.9276
288003,0.1447,0,0.0024,0.3979
288004,0.1301,0,0.0000,1.0000
288005,0.4771,2,0.2848,0.9837
288006,0.3229,1,0.5625,0.2882
288007,0.2374,0,0.0000,0.4941
