img_id,steps,b_ink,b_nsmall,b_ncc,b_mainfrac,b_edge8,b_framew,b_inset,a_ink,a_nsmall,a_ncc,a_mainfrac,a_edge8,a_framew,a_inset
32811,"['rm_smallCC', 'edge_clean']",0.116790771484375,37,46,0.7358244055395872,0.0758056640625,0,0,0.1076812744140625,1,10,0.7980728354824996,0.031005859375,0,3
32289,"['rm_smallCC', 'edge_clean']",0.2860260009765625,72,93,0.49405174713256866,0.098388671875,1,0,0.2653045654296875,6,27,0.5326393282337378,0.0181884765625,0,4
33133,"['crop(22, 23, 0, 0)', 'rm_smallCC', 'edge_clean']",0.2897491455078125,1,6,0.35204592132287116,0.587890625,23,0,0.13777399289099526,1,3,0.8982800322493953,0.004817987152034261,0,4
33212,"['rm_smallCC', 'edge_clean']",0.2336883544921875,54,67,0.7692458374142997,0.1922607421875,1,0,0.21435546875,6,18,0.838624715261959,0.095947265625,0,4
33502,"['crop(0, 0, 25, 25)', 'rm_smallCC']",0.3660430908203125,2,6,0.26678894493309435,0.6024169921875,25,0,0.2118287317961165,0,2,0.5687941992659565,0.005275974025974026,0,5
248099,"['crop(0, 0, 21, 22)', 'rm_smallCC']",0.3513946533203125,3,7,0.2679230535411872,0.5853271484375,22,0,0.22025381455399062,0,2,0.5137385512073273,0.0,0,9
34824,"['crop(0, 0, 26, 25)', 'rm_smallCC', 'edge_clean']",0.458953857421875,65,80,0.7585278276481149,0.7103271484375,26,0,0.29681783536585366,8,28,0.5585157604159979,0.165265726681128,0,0
33970,"['crop(0, 0, 42, 42)', 'rm_smallCC', 'edge_clean']",0.479827880859375,8,13,0.39066971951917573,0.7470703125,42,0,0.21236827761627908,2,9,0.7170356111645814,0.03665303738317757,0,0
33990,"['rm_smallCC', 'edge_clean']",0.212982177734375,30,43,0.6844820174810144,0.1541748046875,0,0,0.2040863037109375,2,13,0.7143177570093457,0.114501953125,0,0
34349,"['crop(16, 0, 0, 0)', 'rm_smallCC', 'edge_clean']",0.288299560546875,3,8,0.35111675664232034,0.671630859375,16,0,0.20945638020833332,0,6,0.5002719714041495,0.15524193548387097,0,4
35068,"['rm_smallCC', 'edge_clean']",0.4087066650390625,88,134,0.23711032294194512,0.0567626953125,0,0,0.392364501953125,1,46,0.2469860776230847,0.0255126953125,0,4
35250,"['rm_smallCC', 'edge_clean']",0.2034454345703125,33,40,0.6434410860271507,0.0784912109375,0,0,0.19488525390625,1,8,0.6717037269025994,0.04052734375,0,0
35261,"['rm_smallCC', 'edge_clean']",0.2921142578125,52,76,0.6569682407020476,0.09326171875,0,0,0.276885986328125,1,29,0.6931004078033727,0.0218505859375,0,4
248798,"['rm_smallCC', 'edge_clean']",0.3505401611328125,56,66,0.5713228572672268,0.2030029296875,1,0,0.3372650146484375,3,14,0.5938107949147174,0.1416015625,1,0
35603,"['crop(0, 0, 27, 28)', 'rm_smallCC', 'edge_clean']",0.3921661376953125,1,5,0.892844636395471,0.63525390625,28,0,0.22123756218905472,0,4,0.7588721011946592,0.018599562363238512,0,0
35604,"['rm_smallCC', 'edge_clean']",0.4135589599609375,39,54,0.865918901966572,0.690185546875,5,0,0.4082794189453125,1,15,0.877116268639982,0.6854248046875,5,0
35646,"['rm_smallCC', 'edge_clean']",0.387603759765625,30,57,0.8350129911030627,0.0897216796875,0,0,0.3787841796875,2,26,0.8544553657750564,0.0565185546875,0,0
35677,"['crop(22, 22, 0, 0)', 'rm_smallCC']",0.25054931640625,4,24,0.34299634591961026,0.5859375,22,0,0.09454230542452831,0,20,0.15786396413954396,0.0010683760683760685,0,6
35701,"['rm_smallCC', 'edge_clean']",0.2135009765625,61,86,0.28530588907947396,0.1422119140625,1,0,0.2033233642578125,1,25,0.2995872420262664,0.1197509765625,1,0
35732,"['rm_smallCC', 'edge_clean']",0.1783294677734375,31,40,0.3063232651664242,0.0584716796875,0,0,0.167144775390625,2,12,0.32682125251049843,0.00537109375,0,4
35992,"['rm_smallCC', 'edge_clean']",0.1993560791015625,41,47,0.6354381936471488,0.0543212890625,0,0,0.18963623046875,0,5,0.6680077244930801,0.018798828125,0,3
249143,"['rm_smallCC', 'edge_clean']",0.189178466796875,38,44,0.7868204549120826,0.0477294921875,0,0,0.1805419921875,0,6,0.8244590939824206,0.009765625,0,4
40303,"['crop(0, 0, 45, 46)', 'rm_smallCC', 'edge_clean']",0.4750823974609375,10,16,0.37870563674321506,0.6865234375,46,0,0.18200757575757576,0,5,0.9729448491155047,0.014251781472684086,0,4
250990,"['crop(34, 35, 0, 0)']",0.4156646728515625,0,5,0.32891597224771485,0.634765625,35,0,0.2000543114973262,0,3,0.6849744178761616,0.0,0,20
40457,"['crop(24, 24, 0, 0)', 'rm_smallCC']",0.378570556640625,4,7,0.5012494961708989,0.5941162109375,24,0,0.2335486778846154,0,1,1.0,0.0,0,18
40519,"['rm_smallCC', 'edge_clean']",0.254730224609375,124,153,0.6457409847849527,0.1319580078125,0,0,0.231842041015625,3,30,0.709490588390154,0.1116943359375,0,0
40558,"['crop(0, 12, 18, 20)', 'rm_smallCC', 'edge_clean']",0.482452392578125,1,4,0.7841103169080903,0.976806640625,20,0,0.34048353135809895,0,6,0.3632598972999834,0.5703463203463204,6,0
251177,"['rm_smallCC', 'edge_clean']",0.3382720947265625,56,90,0.6331814696197393,0.1510009765625,0,0,0.3240509033203125,4,37,0.6609690634270378,0.1024169921875,0,0
251446,"['crop(23, 24, 0, 0)', 'rm_smallCC', 'edge_clean']",0.3065948486328125,3,7,0.3190165729358483,0.59228515625,24,0,0.14860571172248804,0,2,0.8061879008929694,0.0,0,20
41643,"['crop(15, 15, 0, 0)']",0.237640380859375,0,6,0.2913188647746244,0.55859375,15,0,0.13644220132743362,0,4,0.5747403090955155,0.0,0,19
41989,"['rm_smallCC', 'edge_clean']",0.11431884765625,66,72,0.5818206086492258,0.085693359375,0,0,0.100341796875,6,12,0.6628649635036497,0.0191650390625,0,4
42388,"['rm_smallCC', 'edge_clean']",0.3001556396484375,213,245,0.7034721163133547,0.13818359375,1,0,0.26348876953125,10,40,0.8013666898309011,0.0518798828125,0,3
251824,"['rm_smallCC', 'edge_clean']",0.222625732421875,100,118,0.6952707333790268,0.2088623046875,1,0,0.1903076171875,10,24,0.8133418858242463,0.0322265625,0,0
42472,"['crop(18, 18, 0, 0)', 'rm_smallCC', 'edge_clean']",0.2421417236328125,0,6,0.29195286407461085,0.577880859375,18,0,0.11715198863636364,0,4,0.5559260381933919,0.0034138655462184874,0,4
42912,"['rm_smallCC', 'edge_clean']",0.1708526611328125,53,63,0.808073591140484,0.0726318359375,0,0,0.15631103515625,1,11,0.883248730964467,0.005615234375,0,4
43141,"['rm_smallCC', 'edge_clean']",0.3606719970703125,67,79,0.8096628167703177,0.1490478515625,0,0,0.3484649658203125,2,13,0.8380260104216841,0.1282958984375,0,0
43265,"['rm_smallCC', 'edge_clean']",0.25360107421875,44,51,0.907942238267148,0.130126953125,1,0,0.245880126953125,0,4,0.9364527739853543,0.094970703125,1,0
43311,"['rm_smallCC', 'edge_clean']",0.200164794921875,64,75,0.8738374752248819,0.0828857421875,0,0,0.18902587890625,1,11,0.9253309654504359,0.042236328125,0,0
43391,"['crop(0, 0, 39, 40)', 'rm_smallCC']",0.4501495361328125,3,8,0.3477170265414732,0.6558837890625,40,0,0.2035443149717514,0,3,0.550037948606744,0.0043302540415704385,0,4
43392,"['crop(31, 32, 0, 0)', 'rm_smallCC', 'edge_clean']",0.3621826171875,4,11,0.34512976070104484,0.6474609375,32,0,0.14995547279792745,0,4,0.5002024564718586,0.0013919821826280624,0,6
43649,"['rm_smallCC', 'edge_clean']",0.3279571533203125,75,112,0.7102312380775136,0.0689697265625,0,0,0.31524658203125,2,37,0.7388673765730881,0.0328369140625,0,0
43825,"['rm_smallCC', 'edge_clean']",0.421173095703125,77,117,0.7598000144917035,0.7314453125,8,0,0.4053497314453125,3,41,0.789459815546772,0.698974609375,8,0
43889,"['rm_smallCC', 'edge_clean']",0.1932830810546875,34,42,0.32446514565406176,0.14697265625,1,0,0.17498779296875,0,8,0.3583885594698291,0.0379638671875,0,4
43990,"['rm_smallCC', 'edge_clean']",0.2647247314453125,63,77,0.4625050435183584,0.1734619140625,1,0,0.244049072265625,9,25,0.5016881330498937,0.06787109375,0,4
44027,"['rm_smallCC', 'edge_clean']",0.4464874267578125,150,180,0.859300775776631,0.183837890625,0,0,0.4281158447265625,5,33,0.8961756424421713,0.1571044921875,0,0
252480,['rm_smallCC'],0.280517578125,82,92,0.931135770234987,0.0931396484375,0,0,0.27099609375,0,10,0.9638513513513514,0.0821533203125,0,0
252499,"['crop(25, 25, 12, 0)', 'rm_smallCC', 'edge_clean']",0.4735107421875,0,7,0.8980085073472545,0.9716796875,25,0,0.28344341874900525,2,14,0.2972555625745771,0.42833333333333334,0,0
44137,"['rm_smallCC', 'edge_clean']",0.1854400634765625,51,67,0.43067555336130997,0.072509765625,1,0,0.173248291015625,0,15,0.460982913510657,0.00390625,0,5
44173,"['rm_smallCC', 'edge_clean']",0.227935791015625,45,64,0.5635292542509037,0.164794921875,1,0,0.2131500244140625,0,19,0.6026200873362445,0.101318359375,0,4
44176,"['rm_smallCC', 'edge_clean']",0.2009735107421875,56,85,0.35555386834712627,0.11328125,0,0,0.1806640625,7,36,0.39552364864864864,0.0272216796875,0,4
252922,"['crop(0, 0, 24, 25)', 'rm_smallCC', 'edge_clean']",0.3018035888671875,21,31,0.7057485211588048,0.7183837890625,25,0,0.10884661835748792,0,9,0.23526352288488211,0.0005399568034557236,0,7
252929,"['rm_smallCC', 'edge_clean']",0.40643310546875,45,60,0.8034239375281573,0.384521484375,1,0,0.3805999755859375,12,29,0.8579561399991982,0.2186279296875,0,0
45140,"['rm_smallCC', 'edge_clean']",0.155426025390625,34,57,0.18211270371097585,0.0606689453125,0,0,0.1442718505859375,0,23,0.19619249074563722,0.00439453125,0,4
45145,"['rm_smallCC', 'edge_clean']",0.28302001953125,84,100,0.6462152253612249,0.2137451171875,2,0,0.25543212890625,11,30,0.7160095579450418,0.0692138671875,0,3
59119,[],0.5504608154296875,0,2,0.9779071379071379,0.3006591796875,0,0,0.5504608154296875,0,2,0.9779071379071379,0.3006591796875,0,0
59357,"['rm_smallCC', 'edge_clean']",0.24359130859375,34,42,0.49329741919318465,0.119873046875,1,0,0.2275390625,1,10,0.5280981759656652,0.0289306640625,0,4
57750,"['rm_smallCC', 'edge_clean']",0.1482086181640625,42,57,0.34922269123854627,0.065673828125,0,0,0.1357574462890625,1,17,0.3812521074519501,0.0042724609375,0,4
57886,"['rm_smallCC', 'edge_clean']",0.289276123046875,33,38,0.6446355100749024,0.0533447265625,0,0,0.28411865234375,0,4,0.6563372717508056,0.0247802734375,0,1
57938,"['rm_smallCC', 'edge_clean']",0.2342681884765625,37,47,0.5214616035953885,0.0606689453125,0,0,0.224334716796875,1,9,0.5445517616650796,0.0054931640625,0,4
58107,"['rm_smallCC', 'edge_clean']",0.17919921875,71,81,0.6723433242506812,0.1075439453125,0,0,0.16156005859375,6,19,0.7457499055534568,0.0369873046875,0,0
58181,"['rm_smallCC', 'edge_clean']",0.28973388671875,62,79,0.42226669475458184,0.105224609375,0,0,0.279876708984375,2,17,0.4371388071093665,0.0867919921875,0,0
258310,"['crop(0, 0, 17, 17)', 'rm_smallCC', 'edge_clean']",0.30535888671875,1,7,0.522286628023186,0.7213134765625,17,0,0.16816230292792791,0,5,0.3507376791880297,0.0001307531380753138,0,7
58413,"['rm_smallCC', 'edge_clean']",0.2626800537109375,44,54,0.2770839384257915,0.167236328125,1,0,0.2420196533203125,8,16,0.3007376584074144,0.018310546875,0,4
258377,"['rm_smallCC', 'edge_clean']",0.27142333984375,60,76,0.34253429278165054,0.1015625,1,0,0.25054931640625,4,20,0.3710718635809988,0.01220703125,0,4
258411,['rm_smallCC'],0.2722625732421875,33,42,0.9536512918231239,0.202392578125,0,0,0.26788330078125,0,9,0.9692412850307587,0.20068359375,0,0
58933,[],0.7221832275390625,0,1,1.0,0.1241455078125,0,3,0.7221832275390625,0,1,1.0,0.1241455078125,0,3
59761,"['rm_smallCC', 'edge_clean']",0.178680419921875,72,93,0.37147736976942786,0.096435546875,0,0,0.1568756103515625,6,27,0.4231105923548293,0.0177001953125,0,4
60161,"['rm_smallCC', 'edge_clean']",0.1685333251953125,38,48,0.36478044363965595,0.0660400390625,0,0,0.1606903076171875,2,11,0.3825847497863451,0.0228271484375,0,4
60629,[],0.6643829345703125,0,1,1.0,0.2598876953125,0,2,0.6643829345703125,0,1,1.0,0.2598876953125,0,2
60773,"['rm_smallCC', 'edge_clean']",0.3564300537109375,40,55,0.5908643349458453,0.2393798828125,1,0,0.335784912109375,7,22,0.6271925838407707,0.1082763671875,0,4
60879,"['rm_smallCC', 'edge_clean']",0.2449493408203125,43,51,0.9507880147013019,0.1834716796875,1,0,0.23724365234375,4,11,0.9816696681245176,0.16357421875,1,0
60359,"['rm_smallCC', 'edge_clean']",0.3066864013671875,51,95,0.4091745858002886,0.1729736328125,0,0,0.2828216552734375,4,51,0.44370110601564605,0.0589599609375,0,4
60470,[],0.7715911865234375,0,1,1.0,0.182861328125,0,3,0.7715911865234375,0,1,1.0,0.182861328125,0,3
60555,['rm_smallCC'],0.573822021484375,9,10,0.9991224804552465,0.0418701171875,0,3,0.5733184814453125,0,1,1.0,0.0416259765625,0,5
60597,"['rm_smallCC', 'edge_clean']",0.13616943359375,62,66,0.5356342447333035,0.052734375,0,0,0.1267852783203125,0,3,0.5752798170658322,0.01123046875,0,4
60999,"['rm_smallCC', 'edge_clean']",0.2629547119140625,92,117,0.43474728718157024,0.14697265625,0,0,0.244171142578125,0,25,0.46819147606549183,0.1322021484375,0,0
61084,[],0.750396728515625,0,1,1.0,0.1927490234375,0,2,0.750396728515625,0,1,1.0,0.1927490234375,0,2
259644,"['rm_smallCC', 'edge_clean']",0.1120147705078125,49,53,0.48045225446124507,0.0557861328125,0,0,0.1045684814453125,0,4,0.5146651101707281,0.0086669921875,0,3
61477,"['crop(0, 0, 36, 36)', 'rm_smallCC', 'edge_clean']",0.461578369140625,2,6,0.6619173553719008,0.787109375,36,0,0.21703040081521738,0,3,0.45867162281130786,0.0017045454545454545,0,6
259656,"['crop(0, 0, 36, 34)', 'rm_smallCC', 'edge_clean']",0.4529571533203125,1,5,0.6513727471787097,0.7908935546875,36,0,0.21730090725806453,0,3,0.4567507490093747,0.0026866515837104072,0,5
61530,[],0.6562652587890625,0,4,0.9884907809993257,0.173583984375,0,2,0.6562652587890625,0,4,0.9884907809993257,0.173583984375,0,2
61675,"['rm_smallCC', 'edge_clean']",0.19366455078125,37,53,0.4183737787582729,0.1004638671875,1,0,0.1759033203125,2,19,0.46061762664816097,0.008056640625,0,4
62100,"['crop(16, 17, 0, 0)', 'edge_clean']",0.4648895263671875,0,11,0.9442347457905275,0.929931640625,17,0,0.3523332399103139,0,14,0.4321865367405787,0.5632828810020877,4,0
62119,"['rm_smallCC', 'edge_clean']",0.22991943359375,57,67,0.48971329970799043,0.0623779296875,1,0,0.21630859375,3,12,0.5205276523702032,0.009765625,0,4
62201,"['rm_smallCC', 'edge_clean']",0.1928558349609375,54,73,0.49244402247013214,0.0589599609375,0,0,0.1839141845703125,0,19,0.5163859620011615,0.0499267578125,0,0
62581,[],0.61273193359375,0,1,1.0,0.1380615234375,0,3,0.61273193359375,0,1,1.0,0.1380615234375,0,3
66668,"['rm_smallCC', 'edge_clean']",0.2275238037109375,42,50,0.6968680839648581,0.1046142578125,0,0,0.210906982421875,7,15,0.7517725365359572,0.013671875,0,4
66669,"['rm_smallCC', 'edge_clean']",0.3930206298828125,45,72,0.8808867492332182,0.4107666015625,2,0,0.379669189453125,5,32,0.9118639980708946,0.3636474609375,2,0
66918,"['rm_smallCC', 'edge_clean']",0.180206298828125,34,49,0.8722269263336155,0.081298828125,0,0,0.1663970947265625,6,19,0.944612563044475,0.009033203125,0,4
67173,"['rm_smallCC', 'edge_clean']",0.2301025390625,47,58,0.9291114058355437,0.1209716796875,0,0,0.22308349609375,1,10,0.9583447332421341,0.1058349609375,0,0
67739,"['rm_smallCC', 'edge_clean']",0.2365875244140625,41,58,0.5799419542083198,0.06689453125,0,0,0.225860595703125,0,17,0.6074854749358195,0.019287109375,0,0
67884,"['rm_smallCC', 'edge_clean']",0.3946075439453125,71,120,0.4510653106995089,0.385498046875,1,0,0.3751678466796875,3,50,0.47443771098548015,0.3231201171875,1,0
68361,"['rm_smallCC', 'edge_clean']",0.1514129638671875,54,66,0.33417313312506297,0.052490234375,0,0,0.138214111328125,2,13,0.3660852285272687,0.0025634765625,0,4
68437,"['rm_smallCC', 'edge_clean']",0.442413330078125,56,66,0.8357936124715458,0.65283203125,3,0,0.4222869873046875,0,9,0.8756278229448962,0.56396484375,3,0
68606,[],0.590667724609375,0,1,1.0,0.052978515625,0,4,0.590667724609375,0,1,1.0,0.052978515625,0,4
68798,"['rm_smallCC', 'edge_clean']",0.0977630615234375,37,53,0.21148743561729358,0.0504150390625,0,0,0.088226318359375,0,15,0.23434797647872707,0.005615234375,0,4
68800,"['crop(0, 0, 33, 32)', 'rm_smallCC', 'edge_clean']",0.490875244140625,105,119,0.6934410941871308,0.77099609375,33,0,0.2793684554973822,11,37,0.34084919472913616,0.07130872483221476,0,4
68856,"['crop(12, 0, 0, 0)', 'rm_smallCC', 'edge_clean']",0.2229766845703125,1,3,0.5545062615479368,0.58251953125,12,0,0.1619172643442623,0,2,0.8011666996242832,0.132125,0,4
68997,"['crop(25, 25, 0, 0)', 'rm_smallCC', 'edge_clean']",0.469329833984375,122,160,0.7896482216008843,0.8228759765625,25,0,0.30351183252427183,4,53,0.536861177058603,0.487012987012987,1,0
68998,"['rm_smallCC', 'edge_clean']",0.3330230712890625,66,129,0.23821305841924398,0.1351318359375,0,0,0.3103790283203125,3,70,0.2555921537780837,0.050048828125,0,4
69033,[],0.5716552734375,0,1,1.0,0.1221923828125,0,4,0.5716552734375,0,1,1.0,0.1221923828125,0,4
69131,[],0.54296875,0,1,1.0,0.1876220703125,0,2,0.54296875,0,1,1.0,0.1876220703125,0,2
262837,"['rm_smallCC', 'edge_clean']",0.1493682861328125,34,36,0.9714986209010114,0.0174560546875,0,0,0.1459197998046875,0,2,0.9944578061277841,0.012939453125,0,1
69197,"['rm_smallCC', 'edge_clean']",0.248504638671875,31,35,0.6667690040525605,0.0472412109375,0,0,0.2411346435546875,1,4,0.6871480098715433,0.001953125,0,4
69300,['edge_clean'],0.7284698486328125,0,3,0.7407260007121761,0.4134521484375,0,0,0.720733642578125,0,3,0.7486768006097303,0.3515625,0,0
69852,"['crop(0, 12, 0, 0)', 'rm_smallCC', 'edge_clean']",0.49554443359375,1,3,0.9957507082152974,0.9033203125,12,0,0.4695824795081967,0,3,0.9934883403791082,0.81575,10,0
263111,"['crop(0, 0, 16, 15)', 'rm_smallCC', 'edge_clean']",0.48822021484375,1,2,0.9997812226528316,0.9375,16,0,0.3836805555555556,1,5,0.6235746606334842,0.4502338877338877,0,0
263107,"['rm_smallCC', 'edge_clean']",0.3447723388671875,108,137,0.7434388138968798,0.353515625,1,0,0.32305908203125,3,30,0.7934063857925562,0.3126220703125,1,0
69985,"['rm_smallCC', 'edge_clean']",0.1989593505859375,70,98,0.23590766163049315,0.106689453125,0,0,0.1800079345703125,12,38,0.2607442570144952,0.019775390625,0,4
70018,['rm_smallCC'],0.5052032470703125,1,2,0.9995167477121024,0.0830078125,0,4,0.5049591064453125,0,1,1.0,0.0830078125,0,4
70270,"['rm_smallCC', 'edge_clean']",0.259033203125,41,62,0.7976555136663525,0.1114501953125,1,0,0.2427978515625,9,31,0.8509929612870789,0.0299072265625,0,0
70340,[],0.75640869140625,0,1,1.0,0.0572509765625,0,6,0.75640869140625,0,1,1.0,0.0572509765625,0,6
70396,[],0.6289520263671875,0,1,1.0,0.1326904296875,0,4,0.6289520263671875,0,1,1.0,0.1326904296875,0,4
70439,[],0.5470428466796875,0,1,1.0,0.0767822265625,0,0,0.5470428466796875,0,1,1.0,0.0767822265625,0,0
70536,[],0.5172882080078125,0,1,1.0,0.0023193359375,0,5,0.5172882080078125,0,1,1.0,0.0023193359375,0,5
70892,[],0.519775390625,0,2,0.8996301080319399,0.1708984375,0,2,0.519775390625,0,2,0.8996301080319399,0.1708984375,0,2
70914,"['crop(0, 0, 20, 20)', 'rm_smallCC', 'edge_clean']",0.4785308837890625,1,3,0.9919326552086987,0.9134521484375,20,0,0.36293764467592593,0,5,0.8855946982908964,0.6247351694915254,3,0
71033,"['crop(0, 0, 18, 18)', 'rm_smallCC', 'edge_clean']",0.4491729736328125,3,5,0.9968407106702449,0.902587890625,18,0,0.3408558238636364,1,8,0.9012866593738605,0.609375,3,0
71224,[],0.6371002197265625,0,1,1.0,0.0123291015625,0,5,0.6371002197265625,0,1,1.0,0.0123291015625,0,5
71938,[],0.68511962890625,0,2,0.9873273942093541,0.1986083984375,0,3,0.68511962890625,0,2,0.9873273942093541,0.1986083984375,0,3
71941,"['rm_smallCC', 'edge_clean']",0.19317626953125,66,86,0.8123222748815165,0.093505859375,0,0,0.18536376953125,1,20,0.8465591043793217,0.0809326171875,0,0
264116,"['rm_smallCC', 'edge_clean']",0.37554931640625,99,122,0.7712091662603608,0.0579833984375,0,0,0.3594818115234375,2,23,0.8056793582070546,0.0291748046875,0,1
264148,"['rm_smallCC', 'edge_clean']",0.37554931640625,99,122,0.7712091662603608,0.0579833984375,0,0,0.3594818115234375,2,23,0.8056793582070546,0.0291748046875,0,1
72466,"['rm_smallCC', 'edge_clean']",0.1806182861328125,110,118,0.3888654219819211,0.0677490234375,0,0,0.1685943603515625,2,9,0.4165987872205629,0.006591796875,0,4
72489,"['crop(0, 0, 26, 27)', 'rm_smallCC', 'edge_clean']",0.3910064697265625,1,4,0.5635902439024391,0.695556640625,27,0,0.2160945197044335,1,4,0.9439893143365984,0.0230119825708061,0,3
72988,"['rm_smallCC', 'edge_clean']",0.19769287109375,51,59,0.9343161469589379,0.0665283203125,0,0,0.19110107421875,1,8,0.9665442350686682,0.057373046875,0,0
73013,"['rm_smallCC', 'edge_clean']",0.19952392578125,76,86,0.8283114102171918,0.0595703125,0,0,0.1898345947265625,0,10,0.8705891809340085,0.046142578125,0,0
73029,"['rm_smallCC', 'edge_clean']",0.1842041015625,54,76,0.6945825049701789,0.10791015625,0,0,0.1669921875,4,25,0.7661732456140351,0.027099609375,0,0
264428,"['rm_smallCC', 'edge_clean']",0.183349609375,47,58,0.7361018641810919,0.106201171875,0,0,0.1700592041015625,3,15,0.7936294302377748,0.0499267578125,0,0
264603,"['crop(13, 12, 0, 0)', 'rm_smallCC', 'edge_clean']",0.1985321044921875,2,14,0.6695104142648528,0.79345703125,13,0,0.07587594696969698,8,20,0.33207042567416983,0.02707905544147844,0,4
73567,"['rm_smallCC', 'edge_clean']",0.322479248046875,39,48,0.8873379388662819,0.16748046875,1,0,0.3015289306640625,2,14,0.9489904357066951,0.0289306640625,0,4
73597,"['rm_smallCC', 'edge_clean']",0.396820068359375,39,53,0.7346381604245175,0.2188720703125,0,0,0.375885009765625,3,17,0.7755541122026467,0.0958251953125,0,0
264674,"['crop(42, 42, 0, 0)', 'rm_smallCC', 'edge_clean']",0.452301025390625,0,2,0.7937386141286014,0.8759765625,42,0,0.14625726744186046,0,3,0.9493788819875777,0.04994158878504673,0,4
73819,[],0.71600341796875,0,1,1.0,0.1094970703125,0,4,0.71600341796875,0,1,1.0,0.1094970703125,0,4
74282,"['rm_smallCC', 'edge_clean']",0.1533966064453125,45,50,0.38117974733910276,0.0531005859375,0,0,0.1451263427734375,0,5,0.4029019030596152,0.0035400390625,0,4
74291,"['rm_smallCC', 'edge_clean']",0.2615814208984375,111,137,0.7784518462346147,0.0943603515625,0,0,0.244598388671875,8,32,0.8325015595757954,0.0323486328125,0,0
74394,['rm_smallCC'],0.756591796875,1,3,0.9986285898676993,0.1246337890625,0,4,0.75628662109375,0,2,0.999031555161004,0.1246337890625,0,4
74786,"['crop(0, 0, 48, 53)', 'rm_smallCC', 'edge_clean']",0.497802734375,0,7,0.8036108386463953,0.720458984375,53,0,0.1614415322580645,0,6,0.4399000936621917,0.012773722627737226,0,4
74245,"['rm_smallCC', 'edge_clean']",0.1708221435546875,41,58,0.5217507815989281,0.1256103515625,1,0,0.1550750732421875,4,18,0.574731870510676,0.044189453125,0,0
75061,"['rm_smallCC', 'edge_clean']",0.249420166015625,200,208,0.2718096170316897,0.074462890625,0,0,0.2305755615234375,0,9,0.29402422076632917,0.0076904296875,0,4
75173,"['rm_smallCC', 'edge_clean']",0.173553466796875,105,109,0.6149991208018287,0.0643310546875,0,0,0.1619110107421875,2,6,0.6592215625294505,0.006103515625,0,4
75308,"['rm_smallCC', 'edge_clean']",0.1396484375,47,55,0.4266826923076923,0.117919921875,0,0,0.1317596435546875,1,9,0.45222929936305734,0.0987548828125,0,0
75602,[],0.537994384765625,0,2,0.9187418458222247,0.3359375,0,0,0.537994384765625,0,2,0.9187418458222247,0.3359375,0,0
75685,[],0.748291015625,0,2,0.809257748776509,0.299560546875,2,0,0.748291015625,0,2,0.809257748776509,0.299560546875,2,0
75695,"['rm_smallCC', 'edge_clean']",0.2852630615234375,30,40,0.5730409200320942,0.3448486328125,1,0,0.280853271484375,0,10,0.5820384657177008,0.3284912109375,1,0
75816,[],0.7010650634765625,0,1,1.0,0.2037353515625,0,3,0.7010650634765625,0,1,1.0,0.2037353515625,0,3
76340,"['rm_smallCC', 'edge_clean']",0.1373443603515625,59,80,0.3444061770914343,0.05224609375,0,0,0.123138427734375,3,23,0.38413878562577447,0.006591796875,0,4
76623,[],0.679351806640625,0,1,1.0,0.1190185546875,0,4,0.679351806640625,0,1,1.0,0.1190185546875,0,4
76691,[],0.5747222900390625,0,1,1.0,0.12890625,0,4,0.5747222900390625,0,1,1.0,0.12890625,0,4
76841,"['rm_smallCC', 'edge_clean']",0.208343505859375,50,65,0.8634099897465944,0.10009765625,0,0,0.1946258544921875,0,17,0.924264994119953,0.0526123046875,0,4
81673,"['rm_smallCC', 'edge_clean']",0.22589111328125,32,39,0.7552012969467712,0.154541015625,1,0,0.2066192626953125,3,10,0.8256406469241563,0.0250244140625,0,4
81744,[],0.7347412109375,0,1,1.0,0.2413330078125,0,3,0.7347412109375,0,1,1.0,0.2413330078125,0,3
81763,"['rm_smallCC', 'edge_clean']",0.215179443359375,32,40,0.4288044249042689,0.1324462890625,1,0,0.204864501953125,0,8,0.4503947564427231,0.078857421875,0,4
81771,"['rm_smallCC', 'edge_clean']",0.2487030029296875,116,150,0.33989815326093625,0.1429443359375,1,0,0.219390869140625,6,42,0.38531089164000554,0.0462646484375,0,4
82178,[],0.829681396484375,0,1,1.0,0.2784423828125,0,4,0.829681396484375,0,1,1.0,0.2784423828125,0,4
268314,"['rm_smallCC', 'edge_clean']",0.378692626953125,38,47,0.914296075429124,0.1697998046875,1,0,0.3714752197265625,3,10,0.9320599712466625,0.1456298828125,1,0
268315,"['crop(16, 16, 0, 0)', 'rm_smallCC', 'edge_clean']",0.2490997314453125,1,9,0.6545788667687595,0.84033203125,16,0,0.10604422433035714,19,30,0.2573589870087157,0.060807291666666666,0,4
82740,[],0.7498779296875,0,1,1.0,0.11572265625,0,4,0.7498779296875,0,1,1.0,0.11572265625,0,4
82753,"['rm_smallCC', 'edge_clean']",0.19287109375,44,56,0.3470727848101266,0.1527099609375,0,0,0.1693572998046875,3,17,0.39526083430939724,0.029541015625,0,4
268629,"['rm_smallCC', 'edge_clean']",0.2297515869140625,38,54,0.613003918443249,0.1278076171875,0,0,0.216156005859375,0,14,0.6515600734152195,0.0594482421875,0,2
