img_id,ink_ratio,n_small,n_cc,main_frac,edge_ink8,frame_w,frame_sides,bbox_inset,is_dark
30879,0.2707366943359375,52,61,0.3439102744744406,0.2779541015625,1,,0,0.0
30882,0.08856201171875,4,14,0.30961405926946933,0.01123046875,0,,0,0.0
30884,0.3660888671875,0,1,1.0,0.0565185546875,0,,0,0.0
30907,0.1383209228515625,4,10,0.4410369553226696,0.037841796875,0,,0,0.0
30892,0.10791015625,0,3,0.49137443438914025,0.015380859375,0,,0,0.0
30895,0.300933837890625,0,2,0.6075955785417301,0.027587890625,0,,0,0.0
30900,0.27227783203125,0,3,0.9161622954494508,0.0423583984375,0,,0,0.0
30901,0.212127685546875,2,9,0.40145302834124585,0.0494384765625,0,,0,0.0
30903,0.153839111328125,12,20,0.4771870660583218,0.0362548828125,0,,0,0.0
30905,0.269989013671875,0,2,0.8597829772804341,0.064453125,0,,0,0.0
30950,0.436126708984375,1,4,0.6337904975159191,0.099609375,0,,0,0.0
30956,0.26336669921875,1,3,0.9810544611819235,0.0296630859375,0,,0,0.0
30997,0.102813720703125,9,16,0.25764321757197983,0.0367431640625,0,,0,0.0
30998,0.165496826171875,7,9,0.9536234556518532,0.0841064453125,1,,0,0.0
30957,0.2646942138671875,5,8,0.617051939816683,0.0438232421875,0,,0,0.0
30958,0.3203887939453125,1,4,0.5519836167071487,0.18115234375,2,,0,0.0
30959,0.3639678955078125,0,1,1.0,0.033203125,0,,1,0.0
30960,0.4286956787109375,1,2,0.999501690692294,0.0308837890625,0,,0,0.0
30962,0.3482208251953125,0,2,0.7064545813066913,0.070068359375,0,,0,0.0
30964,0.441802978515625,0,1,1.0,0.0196533203125,0,,0,0.0
247066,0.3026885986328125,0,1,1.0,0.052490234375,0,,0,0.0
30973,0.0981597900390625,0,3,0.5608580755479559,0.01123046875,0,,0,0.0
30977,0.2042388916015625,31,35,0.642286141202839,0.0201416015625,0,,0,0.0
30978,0.256256103515625,46,51,0.7293080862212695,0.1531982421875,0,,0,0.0
30980,0.1667938232421875,0,2,0.9965236483395846,0.0408935546875,0,,0,0.0
30981,0.1790771484375,0,1,1.0,0.036376953125,0,,0,0.0
30982,0.1323699951171875,0,1,1.0,0.0167236328125,0,,0,0.0
247062,0.2023468017578125,0,1,1.0,0.0306396484375,0,,0,0.0
30985,0.2377777099609375,0,1,1.0,0.04443359375,0,,0,0.0
30986,0.2232513427734375,0,3,0.894197252409268,0.06494140625,0,,0,0.0
247051,0.322235107421875,0,2,0.9533573255043091,0.0450439453125,0,,0,0.0
30987,0.216796875,2,4,0.9319397522522522,0.028564453125,0,,0,0.0
30988,0.0856781005859375,0,2,0.9565449688334817,0.0050048828125,0,,0,0.0
247052,0.261962890625,33,40,0.5737418452935694,0.06494140625,0,,0,0.0
30993,0.147705078125,12,14,0.9198347107438016,0.0516357421875,0,,0,0.0
30994,0.2571563720703125,1,2,0.9983385747344686,0.05322265625,0,,0,0.0
31002,0.3543853759765625,0,1,1.0,0.0386962890625,0,,0,0.0
31009,0.2208709716796875,0,1,1.0,0.0364990234375,0,,2,0.0
31010,0.1864471435546875,0,4,0.6122432277600458,0.08544921875,0,,0,0.0
31016,0.1365966796875,1,5,0.9324173369079535,0.013916015625,0,,1,0.0
31017,0.186431884765625,0,2,0.5058929448354886,0.0184326171875,0,,2,0.0
31031,0.28631591796875,0,1,1.0,0.0494384765625,0,,0,0.0
31036,0.1253509521484375,2,6,0.8912964090079124,0.0111083984375,0,,0,0.0
31037,0.1225738525390625,3,9,0.33673596414789,0.0035400390625,0,,0,0.0
31059,0.26123046875,1,2,0.999766355140187,0.07080078125,0,,0,0.0
31039,0.1267242431640625,3,11,0.23768813967489463,0.0477294921875,0,,0,0.0
31057,0.4565582275390625,0,1,1.0,0.072998046875,0,,0,0.0
31058,0.1801910400390625,0,2,0.9941569988991448,0.0296630859375,0,,0,0.0
247086,0.2509002685546875,0,1,1.0,0.0596923828125,0,,0,0.0
31060,0.4863128662109375,2,4,0.9916224781149007,0.9100341796875,10,,0,1.0
31061,0.4644775390625,1,4,0.8997043363994743,0.8984375,8,,0,1.0
247083,0.30548095703125,0,2,0.8888611388611388,0.017822265625,0,,0,0.0
31064,0.3513031005859375,0,2,0.9318507579377144,0.0987548828125,0,,0,0.0
31065,0.3567352294921875,0,2,0.9983318362633132,0.0223388671875,0,,0,0.0
31086,0.3029327392578125,8,12,0.9016773283634715,0.0947265625,0,,0,0.0
31088,0.224456787109375,0,4,0.3689326988443236,0.019775390625,0,,0,0.0
31089,0.1960296630859375,0,9,0.3794660231960769,0.021240234375,0,,0,0.0
31090,0.1122283935546875,4,15,0.2356220258327668,0.013427734375,0,,0,0.0
31117,0.3461151123046875,0,2,0.5423885729400872,0.079833984375,0,,0,0.0
31118,0.2882080078125,1,4,0.5880453197797544,0.03955078125,0,,0,0.0
31120,0.18603515625,3,9,0.6073654855643045,0.08935546875,1,,0,0.0
247123,0.4185791015625,2,6,0.9854184893554973,0.0345458984375,0,,0,0.0
31121,0.3386383056640625,0,1,1.0,0.0244140625,0,,0,0.0
31136,0.138092041015625,3,11,0.4878453038674033,0.0572509765625,0,,0,0.0
31137,0.4738311767578125,0,2,0.5136057707789907,0.071533203125,0,,0,0.0
31138,0.351776123046875,0,1,1.0,0.0281982421875,0,,0,0.0
31123,0.275177001953125,0,2,0.544027947210824,0.0435791015625,0,,0,0.0
31126,0.22979736328125,10,11,0.9962815405046481,0.0396728515625,0,,0,0.0
31127,0.22882080078125,31,36,0.9492531341691117,0.0562744140625,0,,0,0.0
247118,0.119171142578125,1,8,0.3490396927016645,0.0467529296875,0,,0,0.0
31130,0.18017578125,2,7,0.5629234417344173,0.0394287109375,0,,0,0.0
31131,0.3603668212890625,1,3,0.6480077909980099,0.0335693359375,0,,0,0.0
31132,0.18017578125,1,7,0.4126863143631436,0.0406494140625,0,,0,0.0
31133,0.2756500244140625,0,6,0.45435925823415446,0.0284423828125,0,,0,0.0
31134,0.224456787109375,2,6,0.47464309993201903,0.0377197265625,0,,0,0.0
247122,0.2251739501953125,0,6,0.701091007657383,0.02880859375,0,,0,0.0
31139,0.1374969482421875,1,9,0.43258239928975695,0.0224609375,0,,0,0.0
31140,0.2960357666015625,0,3,0.8312973558064017,0.0206298828125,0,,0,0.0
31147,0.286865234375,0,4,0.9289893617021276,0.0279541015625,0,,0,0.0
31153,0.17901611328125,4,8,0.4710194340265939,0.0592041015625,0,,0,0.0
31154,0.113128662109375,2,14,0.33517669274345835,0.010986328125,0,,0,0.0
31155,0.2703399658203125,1,2,0.9994920133205396,0.0438232421875,0,,0,0.0
31156,0.110382080078125,1,7,0.3489079347525574,0.011474609375,0,,0,0.0
31202,0.126922607421875,0,1,1.0,0.0498046875,0,,0,0.0
31158,0.23602294921875,0,4,0.7319627618308766,0.034912109375,0,,0,0.0
31162,0.273895263671875,0,1,1.0,0.020263671875,0,,0,0.0
247151,0.25537109375,0,2,0.8935229445506692,0.0723876953125,0,,0,0.0
31188,0.07122802734375,0,9,0.4880034275921165,0.0267333984375,0,,0,0.0
31195,0.2339630126953125,5,14,0.4215091632426792,0.0711669921875,0,,0,0.0
31197,0.1942291259765625,0,2,0.927566973053657,0.050537109375,0,,0,0.0
31198,0.2337188720703125,0,2,0.9208722334660835,0.052734375,0,,0,0.0
31199,0.134857177734375,0,2,0.9542883005204797,0.0533447265625,0,,0,0.0
31207,0.177337646484375,4,7,0.7982274995697815,0.0902099609375,0,,0,0.0
31208,0.138397216796875,5,11,0.5414553472987872,0.037353515625,0,,0,0.0
31209,0.1069793701171875,5,8,0.8751961203822565,0.01806640625,0,,0,0.0
31210,0.1938323974609375,3,7,0.759584350153507,0.066650390625,0,,0,0.0
247148,0.165771484375,0,2,0.9357511045655376,0.067138671875,0,,0,0.0
31212,0.1293792724609375,5,10,0.6724849628493926,0.0390625,0,,0,0.0
31213,0.1446380615234375,2,6,0.5571262791433695,0.0474853515625,0,,0,0.0
247131,0.2005767822265625,7,12,0.5463674400912895,0.0330810546875,0,,0,0.0
247145,0.132415771484375,1,4,0.887646923254206,0.0411376953125,0,,0,0.0
31215,0.2430572509765625,0,2,0.6612467825977777,0.0562744140625,0,,0,0.0
31216,0.3025970458984375,0,2,0.9363622611063487,0.0394287109375,0,,0,0.0
31219,0.2472076416015625,0,6,0.6143447935312635,0.0538330078125,0,,0,0.0
31220,0.3278961181640625,0,1,1.0,0.000244140625,0,,7,0.0
31229,0.1863250732421875,27,33,0.6913438702808943,0.0855712890625,0,,0,0.0
31250,0.2670135498046875,6,11,0.3647637007829019,0.115478515625,1,,0,0.0
31251,0.2324371337890625,19,24,0.6181973347338016,0.0352783203125,0,,0,0.0
31252,0.1339874267578125,0,3,0.6827240633185286,0.0045166015625,0,,0,0.0
31253,0.20196533203125,0,1,1.0,0.02880859375,0,,0,0.0
31254,0.2587890625,15,18,0.933254716981132,0.0838623046875,0,,0,0.0
31255,0.2857818603515625,0,2,0.9616637300443163,0.029296875,0,,0,0.0
31257,0.1970977783203125,4,8,0.6081133390106062,0.1258544921875,1,,0,0.0
247170,0.1945037841796875,0,1,1.0,0.0484619140625,0,,0,0.0
31258,0.3745574951171875,0,1,1.0,0.0709228515625,0,,0,0.0
31277,0.470794677734375,0,1,1.0,0.0594482421875,0,,0,0.0
31261,0.102996826171875,2,8,0.7743703703703704,0.0191650390625,0,,0,0.0
31264,0.2344970703125,0,1,1.0,0.041748046875,0,,0,0.0
31265,0.2679290771484375,0,1,1.0,0.0418701171875,0,,0,0.0
31266,0.1474456787109375,1,3,0.5210597123046673,0.05029296875,0,,0,0.0
247174,0.1056365966796875,4,8,0.4626606962299581,0.019775390625,0,,0,0.0
31267,0.1688995361328125,6,11,0.3598337699882555,0.034912109375,0,,0,0.0
247175,0.2196807861328125,9,16,0.3429186636104744,0.0570068359375,0,,0,0.0
31268,0.201934814453125,0,1,1.0,0.0455322265625,0,,0,0.0
247176,0.1933441162109375,0,1,1.0,0.043212890625,0,,0,0.0
31269,0.275238037109375,0,1,1.0,0.05078125,0,,0,0.0
31270,0.1300811767578125,1,4,0.7163636363636363,0.02978515625,0,,0,0.0
31273,0.4111785888671875,0,1,1.0,0.1058349609375,0,,0,0.0
31274,0.1080322265625,3,6,0.6151129943502824,0.0213623046875,0,,0,0.0
247173,0.1385650634765625,0,5,0.630547296553243,0.0535888671875,0,,0,0.0
31275,0.243988037109375,0,1,1.0,0.0272216796875,0,,0,0.0
31276,0.3251190185546875,0,1,1.0,0.037841796875,0,,0,0.0
31279,0.264892578125,0,2,0.9230414746543779,0.0364990234375,0,,1,0.0
31324,0.2839813232421875,1,2,0.9998388050077911,0.048583984375,0,,0,0.0
31282,0.2843170166015625,0,2,0.8137712660333817,0.019775390625,0,,1,0.0
31283,0.2898406982421875,0,1,1.0,0.0133056640625,0,,1,0.0
31338,0.34698486328125,2,4,0.6107299912049252,0.069580078125,0,,0,0.0
31288,0.2756805419921875,84,97,0.5357834726296563,0.1181640625,1,,0,0.0
31291,0.2514190673828125,7,10,0.8715178733992839,0.0455322265625,0,,0,0.0
31292,0.2666473388671875,9,13,0.37836909871244634,0.164794921875,1,,0,0.0
247180,0.31182861328125,0,1,1.0,0.01806640625,0,,2,0.0
31293,0.1978912353515625,20,27,0.3799059295242501,0.0997314453125,1,,0,0.0
31294,0.2288665771484375,4,6,0.9339955997066471,0.078125,0,,0,0.0
31295,0.2814178466796875,0,4,0.3720652822208968,0.191650390625,2,,0,0.0
31321,0.1733551025390625,4,7,0.5845436141184754,0.0537109375,0,,0,0.0
247196,0.1432342529296875,0,5,0.46830723340790453,0.061767578125,0,,0,0.0
31297,0.388427734375,0,1,1.0,0.046630859375,0,,0,0.0
31325,0.407135009765625,0,1,1.0,0.0333251953125,0,,0,0.0
31326,0.23583984375,0,1,1.0,0.037841796875,0,,0,0.0
31337,0.1855621337890625,0,3,0.624455225721569,0.0479736328125,0,,0,0.0
31366,0.25518798828125,9,14,0.893207366658694,0.0625,0,,0,0.0
31367,0.2704620361328125,5,14,0.5166713681241185,0.07177734375,1,,0,0.0
31368,0.2022552490234375,2,10,0.5081855903432667,0.029296875,0,,1,0.0
31373,0.1584014892578125,0,3,0.8195742221365957,0.0340576171875,0,,0,0.0
31383,0.4650726318359375,3,13,0.919846451655238,0.95263671875,15,bottom+top,0,1.0
31389,0.35369873046875,2,5,0.6565573770491804,0.0263671875,0,,0,0.0
31405,0.292724609375,7,11,0.6155650542118432,0.093017578125,0,,0,0.0
31406,0.3079376220703125,0,4,0.4180664981913681,0.033935546875,0,,0,0.0
31418,0.25347900390625,0,1,1.0,0.0274658203125,0,,0,0.0
31419,0.12109375,0,4,0.8169102822580645,0.0137939453125,0,,0,0.0
31420,0.19207763671875,1,4,0.8116460120749921,0.05224609375,0,,0,0.0
247229,0.1385040283203125,0,4,0.7669935000550843,0.0260009765625,0,,0,0.0
31421,0.3698883056640625,0,4,0.8646920506579762,0.0330810546875,0,,0,0.0
31424,0.2664947509765625,0,2,0.707815631262525,0.0428466796875,0,,0,0.0
31429,0.26434326171875,0,3,0.6362271992611406,0.0511474609375,0,,1,0.0
247255,0.345916748046875,0,3,0.6126157917953242,0.0958251953125,0,,0,0.0
31430,0.1655426025390625,0,1,1.0,0.0400390625,0,,0,0.0
31433,0.297027587890625,0,1,1.0,0.02587890625,0,,1,0.0
31506,0.1932525634765625,0,3,0.693012238452428,0.033203125,0,,0,0.0
31647,0.19122314453125,1,4,0.6639004149377593,0.0301513671875,0,,0,0.0
31508,0.138824462890625,0,1,1.0,0.0015869140625,0,,7,0.0
31523,0.212554931640625,3,6,0.7513998564249821,0.000244140625,0,,7,0.0
31664,0.19598388671875,0,4,0.5444565555901588,0.0439453125,0,,0,0.0
247341,0.1790618896484375,0,4,0.7321687260332339,0.0452880859375,0,,0,0.0
31524,0.27740478515625,0,1,1.0,0.032470703125,0,,0,0.0
247279,0.257476806640625,0,1,1.0,0.031494140625,0,,0,0.0
31528,0.324005126953125,0,1,1.0,0.0426025390625,0,,0,0.0
31661,0.487548828125,0,1,1.0,0.128173828125,0,,0,0.0
31674,0.48858642578125,0,1,1.0,0.07763671875,0,,0,0.0
247346,0.3806610107421875,6,10,0.5726540265362569,0.6336669921875,28,left+right,0,0.0
31652,0.30755615234375,1,2,0.9997519349077197,0.033203125,0,,0,0.0
31663,0.3001861572265625,0,1,1.0,0.0341796875,0,,0,0.0
31653,0.3338623046875,0,1,1.0,0.0804443359375,0,,0,0.0
31654,0.167388916015625,0,1,1.0,0.0396728515625,0,,0,0.0
247342,0.209747314453125,5,8,0.8187108977156992,0.040771484375,0,,0,0.0
247343,0.1549224853515625,0,1,1.0,0.0416259765625,0,,0,0.0
31655,0.193695068359375,2,4,0.5742870647550024,0.0426025390625,0,,0,0.0
31656,0.402130126953125,0,1,1.0,0.0576171875,0,,0,0.0
247339,0.242462158203125,0,4,0.4023285084959094,0.0146484375,0,,0,0.0
31658,0.3376617431640625,0,2,0.8534502236883728,0.076171875,0,,0,0.0
31659,0.1910552978515625,1,3,0.9513617123232969,0.025390625,0,,0,0.0
31665,0.1823577880859375,1,3,0.9559032716927454,0.025390625,0,,0,0.0
31672,0.195556640625,0,2,0.7658395755305868,0.0225830078125,0,,0,0.0
31673,0.27056884765625,0,1,1.0,0.0216064453125,0,,0,0.0
31698,0.2181396484375,0,1,1.0,0.0264892578125,0,,1,0.0
31699,0.2234344482421875,0,4,0.6232329440688383,0.0255126953125,0,,1,0.0
31700,0.1963653564453125,0,1,1.0,0.0224609375,0,,1,0.0
31701,0.169586181640625,0,2,0.8186071621378441,0.0360107421875,0,,1,0.0
31748,0.2435455322265625,0,1,1.0,0.0421142578125,0,,0,0.0
31749,0.1477813720703125,0,2,0.8044398554465668,0.0283203125,0,,2,0.0
31750,0.2765960693359375,0,2,0.6557069564737684,0.0733642578125,0,,0,0.0
31771,0.1775054931640625,7,10,0.5762056219375913,0.02880859375,0,,0,0.0
31753,0.0928955078125,0,1,1.0,0.0166015625,0,,1,0.0
31758,0.1403045654296875,0,2,0.6184883088635128,0.013916015625,0,,0,0.0
31772,0.1849517822265625,5,11,0.6803894068146192,0.0751953125,0,,0,0.0
31773,0.29412841796875,0,2,0.5931728574393028,0.028564453125,0,,1,0.0
31800,0.217620849609375,0,1,1.0,0.0828857421875,0,,0,0.0
247393,0.2288970947265625,0,2,0.6828878074795014,0.05908203125,0,,0,0.0
31802,0.2146759033203125,0,1,1.0,0.0306396484375,0,,1,0.0
31825,0.1988067626953125,0,1,1.0,0.0377197265625,0,,0,0.0
31816,0.4560394287109375,0,5,0.5691772342490046,0.9140625,10,,0,0.0
31853,0.2995758056640625,0,1,1.0,0.017822265625,0,,2,0.0
31867,0.344482421875,0,1,1.0,0.0308837890625,0,,1,0.0
247423,0.3355712890625,0,2,0.5062295380138232,0.04833984375,0,,0,0.0
31868,0.17486572265625,0,7,0.29912739965095986,0.0125732421875,0,,1,0.0
31883,0.2626800537109375,0,2,0.588846935811792,0.0631103515625,0,,0,0.0
31884,0.303436279296875,0,2,0.8011666499044554,0.0767822265625,0,,0,0.0
31869,0.32708740234375,0,2,0.6903806680350811,0.01708984375,0,,1,0.0
31888,0.15765380859375,0,2,0.5961091753774681,0.0340576171875,0,,1,0.0
31961,0.1377410888671875,0,2,0.634097706879362,0.0091552734375,0,,2,0.0
31985,0.2173919677734375,38,58,0.4310381132870078,0.0928955078125,0,,0,0.0
32023,0.2610626220703125,0,3,0.6021392249693144,0.031982421875,0,,0,0.0
31986,0.118988037109375,3,7,0.5969479353680431,0.01025390625,0,,0,0.0
31987,0.0582122802734375,1,6,0.46605504587155966,0.0369873046875,0,,0,0.0
247472,0.0986480712890625,0,3,0.5334880123743233,0.0244140625,0,,0,0.0
247473,0.099822998046875,0,3,0.5354631611128096,0.0247802734375,0,,0,0.0
31988,0.16400146484375,1,4,0.594157052474879,0.052001953125,0,,0,0.0
31989,0.241607666015625,1,3,0.5371984337501579,0.0546875,0,,0,0.0
31990,0.1632232666015625,0,2,0.6143778629522296,0.02490234375,0,,0,0.0
31991,0.192047119140625,0,2,0.5975687271571587,0.02294921875,0,,0,0.0
32026,0.11212158203125,1,6,0.4286880783886772,0.0843505859375,0,,0,0.0
32034,0.2237091064453125,25,30,0.45535775185867267,0.0452880859375,0,,0,0.0
247488,0.2641448974609375,0,5,0.5293743862284097,0.064208984375,0,,0,0.0
32010,0.0734405517578125,0,4,0.4246831498026179,0.0079345703125,0,,0,0.0
32012,0.213226318359375,59,90,0.4108344067554029,0.2322998046875,1,,0,0.0
32031,0.1678009033203125,0,2,0.5667909429844503,0.0247802734375,0,,0,0.0
32032,0.126739501953125,0,3,0.5610402118950156,0.0169677734375,0,,0,0.0
247487,0.133880615234375,0,5,0.5109414178253933,0.0172119140625,0,,0,0.0
32019,0.3620758056640625,12,17,0.9722280753508366,0.10302734375,0,,0,0.0
32020,0.1467437744140625,6,10,0.4292398876988666,0.1199951171875,0,,0,0.0
32022,0.262451171875,1,5,0.6537790697674418,0.0745849609375,0,,0,0.0
32024,0.1565399169921875,0,3,0.454430256360269,0.0574951171875,0,,0,0.0
32025,0.2330169677734375,0,3,0.524261672451051,0.0413818359375,0,,0,0.0
32027,0.3480377197265625,0,2,0.5374194396948573,0.04296875,0,,0,0.0
32036,0.155731201171875,2,6,0.46374681559866743,0.0516357421875,0,,0,0.0
32037,0.3365325927734375,0,2,0.5369757424620267,0.043212890625,0,,0,0.0
247474,0.2843170166015625,0,2,0.6012987709976922,0.06103515625,0,,0,0.0
247815,0.194915771484375,0,1,1.0,0.0308837890625,0,,0,0.0
32835,0.302337646484375,40,59,0.6334410013122035,0.177978515625,0,,0,0.0
32836,0.2647552490234375,4,6,0.9432885712639041,0.0322265625,0,,0,0.0
32847,0.224609375,77,96,0.6755434782608696,0.051025390625,0,,0,0.0
32848,0.1729888916015625,1,3,0.9756549351680339,0.0396728515625,0,,0,0.0
32849,0.17926025390625,0,2,0.9700374531835206,0.0181884765625,0,,0,0.0
32850,0.3805694580078125,0,1,1.0,0.02685546875,0,,0,0.0
32851,0.1639862060546875,0,1,1.0,0.0316162109375,0,,0,0.0
32852,0.1281585693359375,1,3,0.9784498154542207,0.02197265625,0,,0,0.0
247818,0.1555328369140625,0,2,0.74188168350829,0.1177978515625,0,,0,0.0
247821,0.2760009765625,0,1,1.0,0.0318603515625,0,,0,0.0
247822,0.286834716796875,0,1,1.0,0.0491943359375,0,,0,0.0
32843,0.2653350830078125,4,9,0.9271378457645638,0.1136474609375,1,,0,0.0
32846,0.0908203125,2,3,0.9969758064516129,0.02197265625,0,,0,0.0
32901,0.167144775390625,0,1,1.0,0.037109375,0,,0,0.0
32903,0.1837158203125,0,1,1.0,0.0540771484375,0,,0,0.0
32915,0.2098541259765625,0,1,1.0,0.0447998046875,0,,0,0.0
247902,0.1833038330078125,0,2,0.8699741946224923,0.033447265625,0,,0,0.0
32918,0.1233062744140625,0,1,1.0,0.01806640625,0,,0,0.0
32933,0.1114349365234375,2,4,0.7579077091606189,0.014404296875,0,,0,0.0
32934,0.239532470703125,4,5,0.9977067142311122,0.0123291015625,0,,1,0.0
32935,0.1622772216796875,5,9,0.7159379407616361,0.0511474609375,1,,0,0.0
32936,0.145477294921875,0,2,0.7656807216278582,0.0150146484375,0,,1,0.0
247856,0.074249267578125,7,11,0.6428277846280313,0.0947265625,0,,0,0.0
32937,0.1333160400390625,4,6,0.8857731486780359,0.07861328125,2,,0,0.0
247857,0.1136627197265625,1,6,0.6259900657806416,0.0181884765625,0,,0,0.0
32938,0.1552581787109375,3,5,0.9617690417690418,0.0487060546875,1,,0,0.0
33008,0.07550048828125,0,4,0.6810832659660468,0.06494140625,0,,0,0.0
32939,0.1197967529296875,16,19,0.9045981403642848,0.072509765625,0,,0,0.0
247858,0.0930023193359375,4,8,0.7366694011484823,0.057861328125,1,,0,0.0
32940,0.229705810546875,0,1,1.0,0.0286865234375,0,,0,0.0
33013,0.2691802978515625,0,1,1.0,0.0316162109375,0,,0,0.0
247889,0.2042083740234375,0,1,1.0,0.0335693359375,0,,0,0.0
247890,0.2003173828125,0,1,1.0,0.020263671875,0,,3,0.0
32941,0.0845794677734375,3,6,0.720368031751759,0.0655517578125,1,,0,0.0
33014,0.1813201904296875,0,1,1.0,0.035400390625,0,,0,0.0
247886,0.2421875,0,1,1.0,0.042724609375,0,,0,0.0
32942,0.2408599853515625,0,1,1.0,0.02197265625,0,,0,0.0
32989,0.225250244140625,0,1,1.0,0.0772705078125,0,,0,0.0
247904,0.16265869140625,0,1,1.0,0.027099609375,0,,0,0.0
32943,0.1667327880859375,0,2,0.7585796650498765,0.0267333984375,0,,0,0.0
32984,0.070526123046875,11,14,0.9673301601038512,0.021484375,0,,0,0.0
32995,0.1403350830078125,0,1,1.0,0.0352783203125,0,,0,0.0
33007,0.2198333740234375,0,1,1.0,0.0264892578125,0,,0,0.0
247884,0.1746978759765625,2,3,0.9986898419075901,0.0460205078125,0,,0,0.0
32996,0.2154388427734375,0,1,1.0,0.0531005859375,0,,0,0.0
33011,0.289825439453125,1,2,0.9987364430872907,0.0206298828125,0,,0,0.0
33012,0.186737060546875,18,33,0.7073868279130577,0.0479736328125,0,,0,0.0
32997,0.23822021484375,0,2,0.6671150397130412,0.026123046875,0,,0,0.0
32998,0.36309814453125,0,2,0.9980248781307783,0.0360107421875,0,,0,0.0
33017,0.2404632568359375,0,1,1.0,0.03564453125,0,,0,0.0
33002,0.193695068359375,0,2,0.8308649755790137,0.0394287109375,0,,0,0.0
33003,0.2224884033203125,0,1,1.0,0.027099609375,0,,0,0.0
33004,0.1492767333984375,0,2,0.7304507819687213,0.0223388671875,0,,0,0.0
33005,0.272918701171875,0,1,1.0,0.0426025390625,0,,0,0.0
33006,0.1994781494140625,0,1,1.0,0.0245361328125,0,,0,0.0
33015,0.1812286376953125,0,2,0.6240633156521007,0.036865234375,0,,0,0.0
33016,0.1723480224609375,0,1,1.0,0.01806640625,0,,0,0.0
33018,0.18310546875,0,1,1.0,0.028076171875,0,,0,0.0
33036,0.31866455078125,1,3,0.995163761731469,0.044189453125,0,,0,0.0
33043,0.3086395263671875,0,1,1.0,0.0445556640625,0,,1,0.0
33104,0.150421142578125,1,4,0.9581050923108135,0.0596923828125,0,,0,0.0
247934,0.1681671142578125,8,11,0.8802286543870792,0.1151123046875,1,,0,0.0
33108,0.1734466552734375,0,1,1.0,0.0513916015625,0,,0,0.0
32409,0.2964324951171875,0,2,0.9664899366860555,0.033935546875,0,,1,0.0
32424,0.1790618896484375,22,40,0.39250106518960376,0.10888671875,1,,0,0.0
247651,0.288116455078125,2,6,0.9399428026692088,0.0677490234375,1,,0,0.0
32425,0.1436004638671875,0,8,0.41132717033258953,0.0311279296875,0,,0,0.0
32448,0.2359161376953125,1,4,0.4542396998900459,0.0577392578125,0,,0,0.0
32427,0.4495086669921875,0,1,1.0,0.0787353515625,0,,0,0.0
32451,0.4576263427734375,0,3,0.41472441732519755,0.114501953125,0,,0,0.0
32439,0.08123779296875,2,4,0.9765214124718257,0.0751953125,0,,0,0.0
32449,0.346221923828125,0,2,0.704847950639048,0.0853271484375,0,,0,0.0
32463,0.1318359375,1,5,0.8165509259259259,0.0203857421875,0,,0,0.0
32482,0.4287109375,0,1,1.0,0.04443359375,0,,0,0.0
32496,0.4555816650390625,0,1,1.0,0.0399169921875,0,,2,0.0
32499,0.3637542724609375,0,7,0.4188095138218885,0.650390625,39,bottom+top,0,0.0
32515,0.3538970947265625,57,86,0.45625835381365065,0.220947265625,1,,0,0.0
247688,0.2241058349609375,24,44,0.18206577245182815,0.101806640625,0,,0,0.0
32500,0.297698974609375,0,1,1.0,0.048828125,0,,0,0.0
32501,0.2594757080078125,0,3,0.8620993825345487,0.0400390625,0,,1,0.0
247682,0.27935791015625,0,3,0.4659165392178283,0.0771484375,0,,0,0.0
32514,0.1340789794921875,1,5,0.5749402526459543,0.0716552734375,0,,0,0.0
32532,0.407440185546875,1,5,0.47610665867725266,0.1517333984375,0,,0,0.0
32533,0.2808990478515625,0,4,0.5491878972241838,0.0328369140625,0,,0,0.0
247681,0.212371826171875,0,5,0.38080183934473344,0.0404052734375,0,,1,0.0
32535,0.3604583740234375,0,3,0.43656605850230706,0.1475830078125,0,,0,0.0
32599,0.3732757568359375,0,2,0.6765727833871561,0.0616455078125,0,,1,0.0
32612,0.1521453857421875,3,12,0.21743054859091365,0.103271484375,0,,0,0.0
247728,0.18170166015625,1,7,0.373698354047699,0.0887451171875,0,,0,0.0
32643,0.165740966796875,1,3,0.7404713680721783,0.0592041015625,0,,1,0.0
32667,0.1734466552734375,1,8,0.19503826867247295,0.0126953125,0,,0,0.0
32668,0.259521484375,25,36,0.698318438381938,0.0015869140625,0,,0,0.0
32669,0.225738525390625,19,34,0.4559280789509261,0.0728759765625,0,,0,0.0
32670,0.2283172607421875,1,7,0.31377397580699057,0.056396484375,1,,0,0.0
32686,0.1394805908203125,1,3,0.5573788425773986,0.0413818359375,0,,0,0.0
32694,0.4525299072265625,0,1,1.0,0.0321044921875,0,,1,0.0
32697,0.179443359375,0,1,1.0,0.019287109375,0,,2,0.0
32845,0.3257293701171875,0,1,1.0,0.0191650390625,0,,1,0.0
247816,0.311737060546875,0,1,1.0,0.0264892578125,0,,0,0.0
32698,0.1611480712890625,0,1,1.0,0.0283203125,0,,0,0.0
32701,0.126953125,0,1,1.0,0.0430908203125,0,,0,0.0
32819,0.10784912109375,0,1,1.0,0.029052734375,0,,0,0.0
32702,0.11358642578125,0,1,1.0,0.0169677734375,0,,0,0.0
247809,0.1307220458984375,0,1,1.0,0.022216796875,0,,0,0.0
32706,0.136383056640625,0,1,1.0,0.01513671875,0,,1,0.0
